Mr. O'Connor laughed.	オコナー氏は笑った。
"So far as owing money goes...."	「金をもらうってことについてだけ言えば・・・」
"Driving out of the Mansion House,"	「マンション・ハウスから乗り出すんだ、」
said Mr. Henchy,	ヘンチー氏は言った、
"in all my vermin, with Jack here standing up behind me in a powdered wig	「オコゼに身を包み、かつらをつけたこのジャックを後ろに立たせて
--eh?"	−−ええ？」
"And make me your private secretary, John."	「それから僕を個人秘書にしてくれよ、ジョン。」
"Yes.	「ああ。
And I'll make Father Keon my private chaplain.	それからキーァン神父を個人司祭にするんだ。
We'll have a family party."	家族的な党派にしよう。」
"Faith, Mr. Henchy,"	「ほんとに、ヘンチーさん、」
said the old man,	老人は言った、
"you'd keep up better style than some of them.	「あんたなら誰かさんたちよりはましにやりおおせるさ。
I was talking one day to old Keegan, the porter.	いつだかキーガン爺さんと話していたんだ、門番の。
'And how do you like your new master, Pat?'	『それであんたの新しいご主人はどうだい、パット？』
says I to him.	っておれがやつに言う。
'You haven't much entertaining now,'	『今度はあまりおもしろくないだろ』
says I.	っておれが言う。
'Entertaining!'	『おもしろい！』
says he.	ってやつが言う。
'He'd live on the smell of an oil- rag.'	『あの人の暮らしは苦労のにおいがぷんぷんするな。』
And do you know what he told me?	でやつがおれに何を話したと思う？
Now, I declare to God I didn't believe him."	まあ、神に誓って、おりゃあ信じられんかったね。」
"What?"	「なんだい？」
said Mr. Henchy and Mr. O'Connor.	とヘンチー氏とオコナー氏は言った。
"He told me:	「やつは言ったね。
'What do you think of a Lord Mayor of Dublin sending out for a pound of chops for his dinner?	『ディナーに骨付き肉一ポンド出前を取るダブリン市長をどう思う？
How's that for high living'?	なんとも豪勢な暮らしじゃないか』
says he.	とやつは言う。
'Wisha!	『まったくだ！
wisha,'	まったくだ！』
says I.	おれが言う。
'A pound of chops,'	『骨付き肉一ポンド、』
says he,	やつは言う、
'coming into the Mansion House.'	『マンション・ハウスに入ってくる。』
'Wisha!'	『まったくだ！』
says I,	おれは言う、
'what kind of people is going at all now?"	『いったいどんな連中が今いるんだ？』」
At this point there was a knock at the door, and a boy put in his head.	この時ドアがノックされ、少年が頭を突っ込んだ。
"What is it?"	「何だね？」
said the old man.	と老人が言った。
"From the Black Eagle,"	「ブラック・イーグルからで」
said the boy, walking in sideways and depositing a basket on the floor with a noise of shaken bottles.	と言って少年は横歩きに入り、揺れる瓶の音と共にかごを床に置いた。
The old man helped the boy to transfer the bottles from the basket to the table and counted the full tally.	老人が少年を助けて瓶をかごからテーブルへ移し、全部の数を勘定した。
After the transfer the boy put his basket on his arm and asked:	移し終わると少年はかごを腕にのせ、尋ねた。
"Any bottles?"	「何か瓶は？」
"What bottles?"	「何の瓶？」
said the old man.	と老人は言った。
"Won't you let us drink them first?"	「まずは飲ませてくれよ」
said Mr. Henchy.	とヘンチー氏が言った。
"I was told to ask for the bottles."	「瓶をもらってくるよう言われたんで。」
"Come back tomorrow,"	「明日また来な」
said the old man.	と老人は言った。
"Here, boy!"	「ねえ、君！」
said Mr. Henchy,	とヘンチー氏が言った。
"will you run over to O'Farrell's and ask him to lend us a corkscrew	「ちょっとオファレルんとこへ行って彼にコルク栓抜きを貸してくれって頼んでくれ
--for Mr. Henchy, say.	−−ヘンチーさんにって言って。
Tell him we won't keep it a minute.	我々は少しも待てないからって彼に言ってくれ。
Leave the basket there."	かごはそこに置いてさ。」
The boy went out and Mr. Henchy began to rub his hands cheerfully, saying:	少年は出て行き、ヘンチー氏は元気よく手をこすり始め、言った。
"Ah, well, he's not so bad after all.	「ああ、じゃあ、結局、彼はそう悪くなかったんだ。
He's as good as his word, anyhow."	とにかく言った通りにしたな。」
"There's no tumblers,"	「タンブラーがないな」
said the old man.	と老人が言った。
"O, don't let that trouble you, Jack,"	「ああ、そんなことは心配するなよ、ジャック」
said Mr. Henchy.	とヘンチー氏は言った。
"Many's the good man before now drank out of the bottle."	「今じゃちゃんとした人が瓶から飲むのも珍しくないんだから。」
"Anyway, it's better than nothing,"	「とにかく、何もないよりいいさ」
said Mr. O'Connor.	とオコナー氏が言った。
"He's not a bad sort,"	「彼は悪いやつじゃなかった、」
said Mr. Henchy,	ヘンチー氏は言った、
"only Fanning has such a loan of him.	「ただファニングにあんなに借りがなければなあ。
He means well, you know, in his own tinpot way."	彼は善意でやってるんだね、お粗末なやり方だが。」
The boy came back with the corkscrew.	少年がコルク栓抜きを持って戻ってきた。
The old man opened three bottles and was handing back the corkscrew when Mr. Henchy said to the boy:	老人が三本の瓶を開け、コルク栓抜きを返している時ヘンチー氏が少年に言った。
"Would you like a drink, boy?"	「一本どうだい、君？」
"If you please, sir,"	「よろしかったら」
said the boy.	と少年は言った。
The old man opened another bottle grudgingly, and handed it to the boy.	老人はしぶしぶもう一本開け、それを少年に手渡した。
"What age are you?"	「いくつになる？」
he asked.	と彼は尋ねた。
"Seventeen,"	「十七」
said the boy.	と少年は言った。
As the old man said nothing further, the boy took the bottle.	老人がそれ以上何も言わないので少年は瓶を手に取り、
said:	「ヘンチーさんに敬意を表して」
"Here's my best respects, sir, to Mr. Henchy,"	と言い、中身を飲み干し、瓶をテーブルの上に戻し、袖で口を拭った。
Then he took up the corkscrew and went out of the door sideways, muttering some form of salutation.	それから彼はコルク栓抜きを手に取り、なにやら儀礼の挨拶をぶつぶつ言いながら横向きにドアから出て行った。
"That's the way it begins,"	「こんな風に始まるんだ」
said the old man.	と老人が言った。
"The thin edge of the wedge,"	「些細なことから重大なことがね」
said Mr. Henchy.	とヘンチー氏が言った。
The old man distributed the three bottles which he had opened and the men drank from them simultaneously.	老人がすでに開けた三本の瓶を配り、男たちは同時に飲んだ。
After having drank each placed his bottle on the mantelpiece within hand's reach and drew in a long breath of satisfaction.	飲んだ後それぞれが自分の瓶をマントルピースの上の手の届くところに置き、長い満足の息をついた。
"Well, I did a good day's work today,"	「まあ、今日は一日いい仕事をしたな」
said Mr. Henchy, after a pause.	と、一息ついた後ヘンチー氏が言った。
"That so, John?"	「そうかい、ジョン？」
"Yes.	「ああ。
I got him one or two sure things in Dawson Street, Crofton and myself.	ドーソン・ストリートで確かなのを一人二人獲得したよ、クロフトンとこの僕で。
Between ourselves, you know, Crofton (he's a decent chap, of course), but he's not worth a damn as a canvasser.	ここだけの話だがねえ、クロフトンはさ（もちろんちゃんとしたやつだよ）、だが選挙運動員としてはくその役にも立たないな。
He hasn't a word to throw to a dog.	犬にかける言葉もなしさ。
He stands and looks at the people while I do the talking."	僕が話をしている間あいつは立って人を眺めているんだから。」
Here two men entered the room.	ここへ二人の男が部屋に入ってきた。
One of them was a very fat man whose blue serge clothes seemed to be in danger of falling from his sloping figure.	そのうちの一人は、青いサージの服がそのなで肩の体から危うく落ちそうに見える非常に太った男だった。
He had a big face which resembled a young ox's face in expression, staring blue eyes and a grizzled moustache.	彼は若い雄牛の顔に似た表情の大きな顔をして、じっと見つめる青い目と灰色がかった口ひげがあった。
The other man, who was much younger and frailer, had a thin, clean-shaven face.	もう一人の男は、ずっと若くきゃしゃで、顔はやせてきれいにひげをそっていた。
He wore a very high double collar and a wide-brimmed bowler hat.	彼は非常に高い二重襟とつば広の山高帽を着けていた。
"Hello, Crofton!"	「やあ、クロフトン！」
said Mr. Henchy to the fat man.	とヘンチー氏は太った男に言った。
"Talk of the devil..."	「噂をすれば影・・・」
"Where did the boose come from?"	「どこから酒が来たんだい？」
asked the young man.	と若い男が尋ねた。
"Did the cow calve?"	「何かおめでたかな？」
"O, of course, Lyons spots the drink first thing!"	「ああ、やっぱり、ライアンズは何はさておきアルコールに目をつけるな」
said Mr. O'Connor, laughing.	とオコナー氏が笑いながら言った。
"Is that the way you chaps canvass,"	「君らの選挙運動はそんなやり方で、」
said Mr. Lyons,	ライアンズ氏は言った。
"and Crofton and I out in the cold and rain looking for votes?"	「クロフトンと僕は票を求めて外の冷たい雨の中かい？」
"Why, blast your soul,"	「おや、ばか言うなよ、」
said Mr. Henchy,	ヘンチー氏は言った、
"I'd get more votes in five minutes than you two'd get in a week."	「僕は五分で君ら二人が一週間で集めるよりたくさんの票を集めるぜ。」
"Open two bottles of stout, Jack,"	「スタウト二瓶開けてくれ、ジャック」
said Mr. O'Connor.	とオコナー氏が言った。
"How can I?"	「どうやって？」
said the old man,	老人は言った、
"when there's no corkscrew? "	「コルク栓抜きもないのに？」
"Wait now, wait now!"	「おっと待った、おっと待った！」
said Mr. Henchy, getting up quickly.	とヘンチー氏がさっと立ち上がって言った。
"Did you ever see this little trick?"	「こういうちょっとした手品を見たことあるかな？」
He took two bottles from the table and, carrying them to the fire, put them on the hob.	彼はテーブルから瓶を二本取り、それを火のところへ持っていって炉棚の上に置いた。
Then he sat dow-n again by the fire and took another drink from his bottle.	それから彼は再び火のそばに腰を下ろし、自分の瓶からもう一口飲んだ。
Mr. Lyons sat on the edge of the table, pushed his hat towards the nape of his neck and began to swing his legs.	ライアンズ氏はテーブルの縁に座り、帽子を首筋の方へ押しやり、足をぶらぶらさせだした。
"Which is my bottle?"	「どっちが僕の瓶」
he asked.	と彼は訊いた。
"This, lad,"	「こっちだ、君は」
said Mr. Henchy.	とヘンチー氏は言った。
Mr. Crofton sat down on a box and looked fixedly at the other bottle on the hob.	クロフトン氏は箱の上に座り、炉棚の上のもう一つの瓶をじっと見つめていた。
He was silent for two reasons.	彼は二つの理由で無言でいた。
The first reason, sufficient in itself, was that he had nothing to say;	それだけで十分である一つ目の理由は何も言うことがないこと、
the second reason was that he considered his companions beneath him.	二つ目の理由は彼が仲間たちを自分より下とみなしていることだった。
He had been a canvasser for Wilkins, the Conservative, but when the Conservatives had withdrawn their man and, choosing the lesser of two evils, given their support to the Nationalist candidate, he had been engaged to work for Mr. Tiemey.	彼は保守党のウィルキンズの運動員だったが、保守党が彼らの代表を引っ込め、二つのうちより無害な方を選んでナショナリストの候補者に支持を与えた時、ティアニー氏に雇われて働くことになった。
In a few minutes an apologetic "Pok!" was heard as the cork flew out of Mr. Lyons' bottle.	数分のうちに申し訳なさそうな「ポン」という音がしてライアンズ氏の瓶からコルクが飛び出した。
Mr. Lyons jumped off the table, went to the fire, took his bottle and carried it back to the table.	ライアンズ氏はテーブルから跳び出し、暖炉に行き、自分の瓶を取り、それを持ってテーブルに戻った。
"I was just telling them, Crofton,"	「ちょうど話していたんだ、クロフトン、」
said Mr. Henchy,	ヘンチー氏が言った、
that we got a good few votes today."	「今日我々がかなりたくさんの票を獲得したって。」
"Who did you get?"	「誰を獲得した？」
asked Mr. Lyons.	とライアンズ氏が尋ねた。
"Well, I got Parkes for one, and I got Atkinson for two, and got Ward of Dawson Street.	「そうね、パークスが一人、、それからアトキンソンで二人、そしてドーソン・ストリートのウォード。
Fine old chap he is, too--regular old toff, old Conservative!	すばらしい老人だな、彼も−−大金持ちの爺さん、老保守党員！
'But isn't your candidate a Nationalist?'	『しかし君たちの候補者はナショナリストじゃないか？』
said he.	と彼は言った。
'He's a respectable man,'	『彼は立派な人です』
said I.	と僕は言った。
'He's in favour of whatever will benefit this country.	『彼はこの国のためになることなら何でも賛成です。
He's a big ratepayer,'	彼は多額の固定資産税納付者です』
I said.	と僕は言った。
'He has extensive house property in the city and three places of business and isn't it to his own advantage to keep down the rates?	『彼には市内に広大な家の資産と三つの営業所があり、固定資産税を抑えることは彼自身の利益になるんじゃないでしょうか？
He's a prominent and respected citizen,'	彼は卓越した尊敬される市民、』
said I,	僕は言った、
'and a Poor Law Guardian, and he doesn't belong to any party, good, bad, or indifferent.'	『そして貧民法による後見人、そして彼はいかなる党派、いいのも悪いのも、あるいは中立にも属さないのです。』
That's the way to talk to 'em."	連中にはそういうふうに話すのさ。」
"And what about the address to the King?"	「それで王への挨拶の件はどうなの？」
said Mr. Lyons, after drinking and smacking his lips.	とライアンズ氏が飲んで舌鼓を打ってから言った。
"Listen to me,"	「聞きたまえ」
said Mr. Henchy.	とヘンチー氏は言った。
"What we want in thus country, as I said to old Ward, is capital.	「この国に必要なものは、僕がウォード老人に言ったように、資本だ。
The King's coming here will mean an influx of money into this country.	王がここに来るということはこの国への金の流入を意味する。
wThe citizens of Dublin will benefit by it.	ダブリンの市民たちはその恩恵を受ける。
Look at all the factories down by the quays there, idle!	あの河岸に並んだすべての工場を見たまえ、遊んでいる！
Look at all the money there is in the country if we only worked the old industries, the mills, the ship-building yards and factories.	ただ古い事業所、製造所、造船所、工場を動かしたところでどれだけの金がこの国にあるかよく考えてみたまえ。
It's capital we want."	我々に必要なのは資本だ。」
"But look here, John,"	「しかしいいかい、ジョン」
said Mr. O'Connor.	とオコナー氏が言った。
"Why should we welcome the King of England?	「どうしてイングランドの王を歓迎しなければならないんだ？
Didn't Parnell himself..."	パーネルその人は決して・・・」
"Parnell,"	「パーネルは、」
said Mr. Henchy,	ヘンチー氏は言った、
"is dead.	「死んだ。
Now, here's the way I look at it.	さあ、僕の見方はこうだ。
Here's this chap come to the throne after his old mother keeping him out of it till the man was grey.	ほら、この男が即位したのは、老いた母親に妨げられて白髪になってからだ。
He's a man of the world, and he means well by us.	彼は世慣れた人で我々に好意を持っている。
He's a jolly fine decent fellow, if you ask me, and no damn nonsense about him.	彼はきちんとして、まったくいいやつだ、お尋ねとあればね、それにとんでもないばかげた話もないし。
He just says to himself:	まずは彼は考える。
'The old one never went to see these wild Irish.	『老人はこの未開のアイルランド国民を見に行ったことがない。
By Christ, I'll go myself and see what they're like.'	きっと自分で行って彼らがどんなだか見てみよう。』
And are we going to insult the man when he comes over here on a friendly visit?	そして友好的訪問をしにこちらへ渡ってくるというのにその人を侮辱しようというのか？
Eh?	ええ？
Isn't that right, Crofton?"	正しいことじゃないなあ、クロフトン？」
Mr. Crofton nodded his head.	クロフトンはうなずいた。
"But after all now,"	「しかし何といってもさ、」
said Mr. Lyons argumentatively,	ライアンズ氏が議論を好むように言った、
"King Edward's life, you know, is not the very..."	「エドワード王の人生は、ねえ、あまり・・・」
"Let bygones be bygones,"	「過ぎたことは過ぎたこと」
said Mr. Henchy.	とヘンチー氏は言った。
"I admire the man personally.	「僕個人的にはこの人を称賛するね。
He's just an ordinary knockabout like you and me.	君や僕同様、それこそどこにでもころがってるやつさ。
He's fond of his glass of grog and he's a bit of a rake, perhaps, and he's a good sportsman.	彼はラム酒が好きでちょっとした放蕩者で、たぶんね、そして優れたスポーツマンだ。
Damn it, can't we Irish play fair?"	畜生、我々アイルランド人は正々堂々とふるまえないのか？」
"That's all very fine,"	「非常に結構だ」
said Mr. Lyons.	とライアンズ氏が言った。
"But look at the case of Parnell now."	「しかしじゃあパーネルの場合はどうなる。」
"In the name of God,"	「一体全体、」
said Mr. Henchy,	ヘンチー氏は言った、
"where's the analogy between the two cases?"	「二人の問題のどこに類似点があるんだ？」
"What I mean,"	「僕が言うのは、」
said Mr. Lyons,	ライアンズ氏は言った、
"is we have our ideals.	「僕らには僕らの理想があるってことだ。
Why, now, would we welcome a man like that?	なぜ今、あのような男を歓迎する？
Do you think now after what he did Parnell was a fit man to lead us?	彼のやったことに鑑みて今でもパーネルが我々を導くのにふさわしい男と思うのか？
And why, then, would we do it for Edward the Seventh?"	だとすれば、どうしてエドワード七世に対してそうするんだ？」
"This is Parnell's anniversary,"	「今日はパーネルの記念日だ、」
said Mr. O'Connor,	オコナー氏が言った、
"and don't let us stir up any bad blood.	「だから憎しみをかきたてるようなことはなしにしよう。
We all respect him now that he's dead and gone	彼が死んでしまった今、僕らはみんな彼を尊敬している
--even the Conservatives,"	−−保守党員だって」
he added, turning to Mr. Crofton.	と彼はクロフトン氏の方を見て付け加えた。
Pok!	ポン！
The tardy cork flew out of Mr. Crofton's bottle.	のろまのコルクがクロフトン氏の瓶から飛び出した。
Mr. Crofton got up from his box and went to the fire.	クロフトン氏は箱から立ち上がり、火のところへ行った。
As he returned with his capture he said in a deep voice:	彼は獲物を持って戻りつつ太い声で言った。
"Our side of the house respects him, because he was a gentleman."	「議会の我々の側も彼を尊敬する、彼は紳士だからだ。」
"Right you are, Crofton!"	「君の言うとおりだ、クロフトン！」
said Mr. Henchy fiercely.	とヘンチー氏は熱烈に言った。
"He was the only man that could keep that bag of cats in order.	「彼はあの蜂の巣の秩序を保つことができるただ一人の人だった。
'Down, ye dogs!	『伏せ、汝ら犬ども！
Lie down, ye curs!'	伏せよ、汝ら野良犬ども！』
That's the way he treated them.	それが彼らを扱う彼のやり方だった。
Come in, Joe!	入れよ、ジョー！
Come in!"	どうぞ！」
he called out, catching sight of Mr. Hynes in the doorway.	と彼は戸口にハインズ氏を見つけて大声で呼んだ。
Mr. Hynes came in slowly.	ハインズ氏はゆっくりと入った。
"Open another bottle of stout, Jack,"	「スタウトをもう一瓶開けろよ、ジャック」
said Mr. Henchy.	とヘンチー氏は言った。
"O, I forgot there's no corkscrew!	「ああ忘れてた、コルク栓抜きがないんだっけ！
Here, show me one here and I'll put it at the fire."	ほら、こっちへ一つかしてみな、僕が火のところに置こう。」
The old man handed him another bottle and he placed it on the hob.	老人が彼にもう一本、瓶を渡し、彼はそれを暖炉の棚に置いた。
"Sit down, Joe,"	「座れよ、ジョー、」
said Mr. O'Connor,	オコナー氏が言った、
"we're just talking about the Chief."	「僕たちはちょうどチーフのことを話していたんだ。」
"Ay, ay!"	「そう、そう！」
said Mr. Henchy.	とヘンチー氏が言った。
Mr. Hynes sat on the side of the table near Mr. Lyons but said nothing.	ハインズ氏はテーブルの端のライアンズ氏のそばに座ったが何も言わなかった。
"There's one of them, anyhow,"	「とにかく一人いる、」
said Mr. Henchy,	ヘンチー氏は言った、
"that didn't renege him.	「彼を否定しなかったものが。
By God, I'll say for you, Joe!	そうとも、君のことさ、ジョー！
No, by God, you stuck to him like a man!"	いや、そうとも、君は男らしく彼に忠実だったぞ！」
"0, Joe,"	「ああ、ジョー」
said Mr. O'Connor suddenly.	と不意にオコナー氏が言った。
"Give us that thing you wrote	「君の書いたあのやつを聞かせてくれよ
--do you remember?	−−思い出せる？
Have you got it on you?"	記憶してるかい？」
"0, ay!"	「おお、そうだ！」
said Mr. Henchy.	とヘンチー氏が言った。
"Give us that.	「あれをやってくれ。
Did you ever hear that.	前に聞いたことがあるかい、
Crofton?	クロフトン？
Listen to this now:	じゃあこれを聞いてみな。
splendid thing."	すばらしい作品だ。」
"Go on,"	「やってくれ」
said Mr. O'Connor.	とオコナー氏が言った。
"Fire away, Joe."	「始めてくれ、ジョー。」
Mr. Hynes did not seem to remember at once the piece to which they were alluding, but, after reflecting a while, he said:	ハインズ氏は彼らの言っている一編をすぐには思い出せないようだった、が、しばらく熟考した後、言った。
"O, that thing is it....	「おお、あの詩だ・・・
Sure, that's old now."	そうだな、もう古いやつだ。」
"Out with it, man!"	「もったいぶらずにさ！」
said Mr. O'Connor.	とオコナー氏が言った。
"'Sh, 'sh,"	「シ、シ」
said Mr. Henchy.	とヘンチー氏は言った。
"Now, Joe!"	「さあ、ジョー！」
Mr. Hynes hesitated a little longer.	ハインズ氏は少しぐずぐずと躊躇していた。
Then amid the silence he took off his hat, laid it on the table and stood up.	それから静寂の中、彼は帽子を脱いでそれをテーブルの上に置き、立ち上がった。
He seemed to be rehearsing the piece in his mind.	彼は心の中でその一編のリハーサルをしているように見えた。
After a rather long pause he announced:	かなり長い間の後、彼は披露した。
THE DEATH OF PARNELL	パーネルの死
6th October, 1891	1891年十月六日
He cleared his throat once or twice and then began to recite:	彼は一、二度咳払いをしてそれから朗誦し始めた。
O, Erin, mourn with grief and woe	パーネルは死んだ
For he lies dead whom the fell gang	残忍な偽善者どもの手にかかり
Of modern hypocrites laid low.	僕らの無冠の王は死んだ
He lies slain by the coward hounds	嘆く、嘆く、悲しみのエリン
He raised to glory from the mire;	泥沼から引き上げてやった
And Erin's hopes and Erin's dreams	臆病な犬どもに彼は殺された
Perish upon her monarch's pyre.	エリンの希望もエリンの夢も
In palace, cabin or in cot	その君主の積みまきの上に滅びた
The Irish heart where'er it be	御殿にあろうとも、小屋にあろうとも
Is bowed with woe--for he is gone	悲しみにひしがれるアイルランドの心
Who would have wrought her destiny.	その運命をもたらすはずの
He would have had his Erin famed,	彼が逝ってしまったから
The green flag gloriously unfurled,	彼あらば世界に
Her statesmen, bards and warriors raised	エリンの名を知らしめ
Before the nations of the World.	栄光の緑の旗をはためかせ
He dreamed (alas, 'twas but a dream!)	政治家たち、詩人たち、戦士たちの立ち上がったものを
Of Liberty: but as he strove	彼は自由を夢見た
To clutch that idol, treachery	悲しいかな、夢にすぎなかった
Sundered him from the thing he loved.	偶像をつかもうとしたその時
Shame on the coward, caitiff hands	裏切りが彼と愛するものを引き離した
That smote their Lord or with a kiss	恥を知れ、臆病者
Betrayed him to the rabble-rout	彼らの君主を襲い
Of fawning priests--no friends of his.	媚を売る聖職者衆に
May everlasting shame consume	売り渡した卑劣漢ども
The memory of those who tried	永遠の恥辱よ、焼き尽くせ
To befoul and smear the exalted name	誇りをもって彼らをはねつけた人の
Of one who spurned them in his pride.	高貴の名を汚し
He fell as fall the mighty ones,	傷つけた者どもの記憶を
Nobly undaunted to the last,	最後まで気高く
And death has now united him	屈せずに倒れた強き人
With Erin's heroes of the past.	死が彼を今は亡き
No sound of strife disturb his sleep!	エリンの英雄たちと一つにした
Calmly he rests: no human pain	彼の眠りを乱す争いはなし！
Or high ambition spurs him now	静かに彼は休む
The peaks of glory to attain.	彼を栄光へと駆り立てる
They had their way: they laid him low.	人としての苦悩も大望も今はない
But Erin, list, his spirit may	彼らは思い通り彼を殺した
Rise, like the Phoenix from the flames,	しかしエリンは望む、彼の魂よ
When breaks the dawning of the day,	炎から不死鳥のように舞い上がれと
The day that brings us Freedom's reign.	その日の夜の明ける時
And on that day may Erin well	自由の御代が僕らにもたらされる
Pledge in the cup she lifts to Joy	その日、エリンよ、挙げよ
One grief--the memory of Parnell.	喜びの杯を悲しみのために
Mr. Hynes sat down again on the table.	ハインズ氏は再びテーブルに座った。
When he had finished his recitation there was a silence and then a burst of clapping:	彼の朗誦が終わると沈黙が訪れ、それからどっと拍手が起こった。
even Mr. Lyons clapped.	ライアンズ氏さえ拍手した。
The applause continued for a little time.	喝采は少しの間続いた。
When it had ceased all the auditors drank from their bottles in silence.	それがやむとすべての聞き手が黙って瓶から飲んだ。
Pok!	ポン！
The cork flew out of Mr. Hynes' bottle, but Mr. Hynes remained sitting flushed and bare-headed on the table.	ハインズ氏の瓶からコルクが飛び出したが、ハインズ氏は上気し、帽子もかぶらずにテーブルの上に座ったままでいた。
He did not seem to have heard the invitation.	彼はその誘いを耳にしなかったように見えた。
"Good man, Joe!"	「ようよう、ジョー！」
said Mr. O'Connor, taking out his cigarette papers and pouch the better to hide his emotion.	とオコナー氏はなるべく感動を隠そうとしてタバコの巻紙とタバコ入れを取り出しながら言った。
"What do you think of that, Crofton?"	「どう思う、クロフトン？」
cried Mr. Henchy.	とヘンチー氏が叫んだ。
"Isn't that fine?	「すばらしいじゃないか？
What?"	え？」
Crofton said that it was a very fine piece of writing.	クロフトンはとてもすばらしい作品だと言った。
