``Well, it corroborates the young man's story	「そうだな、例の若者の話を補強してくれるね。
to the extent that the will was drawn up by Jonas Oldacre in his journey yesterday.	遺言書がジョナス・オールデイカーによって、昨日、道すがらに書かれたものだというところまで。
It is curious	好奇心をそそられるよ
-- is it not?	――そうだろう？
-- that a man should draw up so important a document in so haphazard a fashion.	――そういう大切な文書を、こんなでたらめな方法で書き上げるとはね。
It suggests that he did not think it was going to be of much practical importance.	どうやら、こいつが実際にたいへん重要なものになるなんて思っていなかったらしい。
If a man drew up a will which he did not intend ever to be effective, he might do it so.''	もし、発効させるつもりがない遺言書を書くんであれば、こんな真似をするかもしれないね」
``Well, he drew up his own death warrant at the same time,''	「まあ、この遺言書と一緒に、自分の死刑執行書を書いたということですよ」
said Lestrade.	とレストレイド。
``Oh, you think so?''	「ほう、君はそう思うかい？」
``Don't you?''	「そうでしょう？」
``Well, it is quite possible,	「なるほど、その可能性は高い。
but the case is not clear to me yet.''	だけどね、僕には事件がまだ明白じゃないんだ」
``Not clear?	「明白じゃない？
Well, if that isn't clear, what could be clear?	だいたい、これが明白でないとすると、いったい何をして明白というのです？
Here is a young man	ここに1人の男がいる。
who learns suddenly that, if a certain older man dies, he will succeed to a fortune.	ある老人が死ねば一財産を相続できるという情報が舞いこんできた。
What does he do?	彼はどうしますか？
He says nothing to anyone,	彼はそのことを誰にも言わない。
but he arranges	代わりに、こう企てるんですよ。
that he shall go out on some pretext to see his client that night.	夜、その老人に会うために出かける。
He waits until the only other person in the house is in bed, and then in the solitude of a man's room he murders him,	家の中にいるもう1人の人物が眠りにつくまで待ち、部屋で老人を殺害する。
burns his body in the wood-pile,	遺体は木材置場で焼き払う。
and departs to a neighbouring hotel.	そして、現場を去り、近くのホテルに泊まる。
The blood-stains in the room and also on the stick are very slight.	部屋の中や、ステッキについた血痕はごくわずか。
It is probable that he imagined his crime to be a bloodless one,	被害者に外傷を残さなかったと思っていたのかもしれない。
and hoped that if the body were consumed it would hide all traces of the method of his death	死体が痛んでしまえば、死因を判定する痕跡も見つからないだろう
-- traces which, for some reason, must have pointed to him.	――何らかの理由で彼が犯人だと指し示す痕跡をね。
Is not all this obvious?''	みんな、明らかなことでしょう？」
``It strikes me, my good Lestrade, as being just a trifle too obvious,''	「胸を打たれるよ、レストレイドくん、あまりにも明らかすぎる些事として」
said Holmes.	とホームズ。
``You do not add imagination to your other great qualities, but if you could for one moment put yourself in the place of this young man,	「君は自分のすばらしい特性の中に、想像力を付け加えようとしないけどね、少しの間、この若者の立場に身を重ねてみるんだ。
would you choose the very night after the will had been made to commit your crime?	君は、問題の遺言書が書かれたその日の夜をだよ、犯行の日時として選ぶのかい？
Would it not seem dangerous to you to make so very close a relation between the two incidents?	この2つの出来事を、そんなに連続して起こすことに危険を感じないのかい？
Again,	まだある。
would you choose an occasion when you are known to be in the house, when a servant has let you in?	君が家の中にいることを誰かに知られているとき、使用人が君を迎え入れたとき、そんなときをチャンスと考えるのかい？
And, finally, would you take the great pains to conceal the body, and yet leave your own stick as a sign that you were the criminal?	おまけに、死体の始末にかなり骨を折っておきながら、自分のステッキを証拠として残していくのかい？
Confess, Lestrade, that all this is very unlikely.''	白状するんだね、レストレイド、どれもまったくありえそうにないって」
``As to the stick, Mr. Holmes, you know as well as I do that a criminal is often flurried, and does such things, which a cool man would avoid.	「ステッキについて言えば、ミスター・ホームズ、ご承知のとおり、犯罪者はときに混乱のあまり、冷静な人間ならやらないようなことをやってしまうものですよ。
He was very likely afraid to go back to the room.	容疑者は部屋に戻るのが怖かったんです。
Give me another theory that would fit the facts.''	他に事実とぴったり合う理論があるのなら、ぜひどうぞ」
``I could very easily give you half a dozen,''	「簡単に半ダースは並べられるよ」
said Holmes.	とホームズ。
``Here, for example, is a very possible	「たとえばさ、こういう話だって可能性がある。
and even probable one.	いや、十分に可能だね。
I make you a free present of it.	無償のプレゼントにしておくよ。
The older man is showing documents which are of evident value.	老人が、見るからに値打ちものと分かる書類を広げている。
A passing tramp sees them through the window,	通りすがりの浮浪者が窓からそれを見る。
the blind of which is only half down.	ブラインドは半分しか降りていない。
Exit the solicitor.	弁護士退出。
Enter the tramp!	浮浪者侵入！
He seizes a stick, which he observes there, kills Oldacre,	そして、目についたステッキを握りしめ、オールデイカーを殺害。
and departs after burning the body.''	死体を焼いて立ち去る」
``Why should the tramp burn the body?''	「なぜ浮浪者は死体を焼かねばならないんですか？」
``For the matter of that, why should McFarlane?''	「その点、マクファーレンはなぜ？」
``To hide some evidence.''	「証拠隠滅のため」
``Possibly the tramp wanted to hide that any murder at all had been committed.''	「浮浪者も殺人の痕跡をすべて隠滅したかったんだろうさ」
``And why did the tramp take nothing?''	「それに、浮浪者はなぜ何もとっていかなかったんですか？」
``Because they were papers that he could not negotiate.''	「なぜなら彼には換金できない書類だったから」
Lestrade shook his head,	レストレイドは首を横に振った。
though it seemed to me that his manner was less absolutely assured than before.	さっきまでの絶対的な自信はややゆらいだようではあったが。
``Well, Mr. Sherlock Holmes, you may look for your tramp,	「それじゃあ、ミスター・シャーロック・ホームズ、浮浪者とやらを探してみるんですね。
and while you are finding him we will hold on to our man.	その間に、我々はあの男の線で調べつづけますから。
The future will show which is right.	時がくればどっちが正しいか判明するでしょう。
Just notice this point, Mr. Holmes:	この点は言っておきますよ、ミスター・ホームズ。
that so far as we know, none of the papers were removed,	我々の知るかぎり、書類は1枚も持ち出されていません。
and that the prisoner is the one man in the world who had no reason for removing them,	そして、容疑者は世界でただひとり、書類を持ち出す必要がない人物です。
since he was heir-at-law, and would come into them in any case.''	彼は法定相続人であり、いかなる場合もすべてを手にするんですから」
My friend seemed struck by this remark.	この言葉はこたえたらしい。
``I don't mean to deny that the evidence is in some ways very strongly in favour of your theory,'' said he.	「いや、その証拠がそれなりに君の考えに味方するってことを否定するつもりはないんだ。
``I only wish to point out that there are other theories possible.	ただ、別の考え方もありえるんじゃないかと言っておきたかっだだけでね。
As you say, the future will decide.	君の言うとおり、時が判定を下してくれるだろう。
Good-morning!	ごきげんよう！
I dare say that in the course of the day I shall drop in at Norwood and see how you are getting on.''	とりあえず、今日中にノーウッドによって、捜査がどれくらい進んだかを見にいくよ」
When the detective departed, my friend rose and made his preparations for the day's work	レストレイドが出ていくと、ホームズは立ち上がり、今日の活動のための準備をした。
with the alert air of a man who has a congenial task before him.	好みの仕事を目前にした人間に見られる、きびきびした様子で。
``My first movement, Watson,''	「捜査の初動は」
said he, as he bustled into his frockcoat,	と、フロックコートをすばやく身につけながら言った。
``must, as I said, be in the direction of Blackheath.''	「言ったとおり、ブラックヒース方面だよ、ワトスン」
``And why not Norwood?''	「なぜノーウッドじゃないんだい？」
``Because we have in this case one singular incident coming close to the heels of another singular incident.	「この事件は、2つの奇妙な事件が密接に連なったものだからだよ。
The police are making the mistake of concentrating their attention upon the second, because it happens to be the one which is actually criminal.	警察は、第二の事件が現に犯罪だからといって、そちらばかりに注目するという誤りを犯している。
But it is evident to me that the logical way to approach the case is to begin by trying to throw some light upon the first incident	だけど、論理的にこの事件に取りかかるには、第一の事件に光を投げかけないといけないんだ。
-- the curious will, so suddenly made, and to so unexpected an heir.	第一の事件とは何か
It may do something to simplify what followed.	そのあたりを明らかにしておけば、後の事件も多少分かりやすくなるかもしれない。
No, my dear fellow, I don't think you can help me.	いや、ワトスンくん、君が手を借せることはないと思う。
There is no prospect of danger,	いや、危険の見通しもないし。
or I should not dream of stirring out without you.	危なそうだったら、君をおいて動き回るなんて夢にも見ないよ。
I trust that when I see you in the evening, I will be able to report that I have been able to do something for this unfortunate youngster, who has thrown himself upon my protection.''	きっと、夕方に顔を合わせたときは、僕に保護を求めてきた不運なる若人のために何か報告できると思うよ」
It was late when my friend returned,	ホームズの帰りは遅かった。
and I could see, by a glance at his haggard and anxious face, that the high hopes with which he had started had not been fulfilled.	やつれた、不満そうな表情からして、捜査開始時に抱いていた高い期待は果たされなかったのだと見うけられる。
For an hour he droned away upon his violin, endeavouring to soothe his own ruffled spirits.	一時間ほど、苛立つ心を慰めようとバイオリンを唸らせていたが、
At last he flung down the instrument, and plunged into a detailed account of his misadventures.	やがて放り出すと、急に失敗談を細部に渡って話し始めた。
``It's all going wrong, Watson	「何もかもが失敗だ、ワトスン
-- all as wrong as it can go.	――あらゆる手がこよなく失敗する。
I kept a bold face before Lestrade, but, upon my soul, I believe that for once the fellow is on the right track and we are on the wrong.	レストレイドの前では図太い態度を崩さなかったけど、驚くなかれ、今度ばかりはあいつの線が正しくて、僕のは間違っているんだと信じるよ。
All my instincts are one way,	僕のあらゆる勘が、ひとつの流れを描いている。
and all the facts are the other,	そして、事実はすべて逆をいっている。
and I much fear that British juries have not yet attained that pitch of intelligence when they will give the preference to my theories over Lestrade's facts.''	きわめて残念なことだけど、イギリスの陪審員が知性の頂点をきわめて、レストレイドの事実より僕の推理の方を好んでくれるようになるのはまだ先のことだろうね」
``Did you go to Blackheath?''	「ブラックヒースに行ったのか？」
``Yes, Watson,	「そうとも、ワトスン。
I went there, and I found very quickly that the late lamented Oldacre was a pretty considerable blackguard.	故オールデイカーはかなりの悪党だったことがすぐに分かったよ。
The father was away in search of his son.	父親は息子を探しに出かけていた。
The mother was at home	母親は家にいた
-- a little, fluffy, blue-eyed person, in a tremor of fear and indignation.	――頭の軽そうな、青い目をした小柄な人でね、不安と憤慨に体中を震わせていた。
Of course, she would not admit even the possibility of his guilt.	息子が犯人なはずがないって決めつけててさ。
But she would not express either surprise or regret over the fate of Oldacre.	だけど、オールデイカーの不幸については、驚きも嘆きも表さなかった。
On the contrary, she spoke of him with such bitterness	それとは逆に、たいへんな手厳しさでオールデイカーをやっつけるんだよ。
that she was unconsciously considerably strengthening the case of the police for, of course, if her son had heard her speak of the man in this fashion, it would predispose him towards hatred and violence.	あれを息子の耳にふきこんでいたとしたら、その心情は憎悪と暴力に向けて傾いていったに違いない。
`He was more like a malignant and cunning ape than a human being,'	『あの男は人間というより狡猾な猿です』
said she,	と母親は言う。
`and he always was, ever since he was a young man.'	『いつだってそうでした、若いころからずっと今まで』
```You knew him at that time?' said I.	「『その頃から彼を知っていると？』
'' `Yes, I knew him well,	「『ええ、よく知っていますとも。
in fact, he was an old suitor of mine.	実は、昔の求婚者なんです。
Thank heaven	神よ、感謝いたします。
that I had the sense to turn away from him and to marry a better,	彼から目を背け、よりよい人と結婚する判断力を私にお与えくださったことに。
if poorer, man.	たとえ、その人が彼より貧しくとも。
I was engaged to him.	彼とは婚約していました、ミスター・ホームズ。
Mr. Holmes, when I heard a shocking story	そのころ、ひどい話を耳に挟んだんです。
of how he had turned a cat loose in an aviary, and I was so horrified at his brutal cruelty that I would have nothing more to do with him.'	何でも、鳥たちの檻に猫を放ったとか言う話で、私はあまりの冷酷無慈悲さに怖くなりましたから、彼とはそれ以上つきあわないことにしたんです』
```Well,' said I,	「『なるほど。
`at least he has forgiven you now,	何はともあれ、ミスター・オールデイカーはあなたのことをお許しのようですね。
since he has left all his property to your son.'	全財産を息子さんに遺そうというのですから』
```Neither my son nor I want anything from Jonas Oldacre,	「『私も息子も、なにひとつジョナス・オールデイカーから受け取りたくはありません。
dead or alive!'	死後も生前も！』
she cried, with a proper spirit.	と気高い心意気を叫ぶんだ。
`There is a God in heaven, Mr. Holmes,	『天には神さまがおられます、ミスター・ホームズ。
and that same God who has punished that wicked man will show, in His own good time, that my son's hands are guiltless of his blood.'	悪人に天罰を下した神さまが、折りを見て、息子の手があの男の血で汚れていないことも証明くださいます』
``Well, I tried one or two leads, but could get at nothing which would help our hypothesis,	「それで、少しカマをかけてみたけど、我々の仮説に役立ちそうなものは得られなかった。
and several points which would make against it.	それどころか、いくつか仮説に異を唱える点すらあったよ。
I gave it up at last, and off I went to Norwood.	結局、あきらめてノーウッドに向かった。
``This place, Deep Dene House, is a big modern villa of staring brick,	「ディープ・ディーン・ハウスというところは大きな煉瓦造りの邸だった。
standing back in its own grounds, with a laurel-clumped lawn in front of it.	この現代風の建物は敷地内の奥に居座っていて、門前に広がる芝生には月桂樹の木立があった。
To the right and some distance back from the road was the timber-yard which had been the scene of the fire.	右手の、やや道から離れたところには、火災の現場となった木材置場がある。
Here's a rough plan on a leaf of my notebook.	これだ、手帳を1枚破ってだいたいの図を書いておいたよ。
This window on the left is the one which opens into Oldacre's room.	左にあるこの窓が、オールデイカーの部屋に通じている。
You can look into it from the road, you see.	見てのとおり、道から部屋の中を覗きこめるんだ。
That is about the only bit of consolation I have had to-day.	これが、今日僕が手にした唯一の慰めだね。
Lestrade was not there, but his head constable did the honours.	レストレイドはいなかったけど、巡査長が代役の栄誉を担っていた。
They had just found a great treasure-trove.	ちょうど重大な発見をしたところだったらしい。
They had spent the morning raking among the ashes of the burned wood-pile, and besides the charred organic remains they had secured several discoloured metal discs.	連中、朝から燃え尽きた木材の灰を掻きまわし続けて、炭化した有機物と、色が落ちた円形の金属をいくつか手に入れたんだ。
I examined them with care, and there was no doubt that they were trouser buttons.	僕が調べてみると、それがズボンのボタンに間違いない。
I even distinguished that one of them was marked with the name of `Hyams,'	うちひとつからは、『ハイアムス』の名前が入ったマークを見て取ることができた。
who was Oldacre's tailor.	オールデイカーの仕立て屋の名前だ。
I then worked the lawn very carefully for signs and traces, but this drought has made everything as hard as iron.	それから、芝生の上に痕跡が残されていないかていねいに取り組んだけど、連日の日照りが何でも鉄のように堅くしてしまっていた。
Nothing was to be seen save	何も見つかるわけがない。
that some body or bundle had been dragged through a low privet hedge which is in a line with the wood-pile.	人か何かを引きずって、木材と平行に植えられているイボタノキの垣根を抜けた跡があっただけだ。
All that, of course, fits in with the official theory.	言うまでもなく、こいつはレストレイドの見解を裏づけている。
I crawled about the lawn with an August sun on my back, but I got up at the end of an hour no wiser than before.	8月の太陽を背にして芝生の上を這いずり回ったけど、1時間後、何の新事実もえられないまま起き上がった。
``Well, after this fiasco I went into the bedroom and examined that also.	「さて、この大失敗の後、寝室に入ってここも調べてみた。
The blood-stains were very slight, mere smears and discolourations, but undoubtedly fresh.	血痕はきわめて薄く、単なるしみや変色のようにも見えたけど、確かに最近のものだった。
The stick had been removed, but there also the marks were slight.	ステッキは動かされていたけど、そこにも薄い血痕があった。
There is no doubt about the stick belonging to our client.	このステッキが依頼人の所有物であるのは疑う余地もない。
He admits it.	依頼人がそうだと認めている。
Footmarks of both men could be made out on the carpet, but none of any third person,	両人の足跡が絨毯の上に残されていたけど、第三の人物の足跡はない。
which again is a trick for the other side.	ここもまた、向こう側の勝ちだ。
They were piling up their score all the time and we were at a standstill.	警察は得点を重ね続け、僕らは行き詰まっている。
``Only one little gleam of hope did I get	「手にしたのは、ただ一条の希望の光
-- and yet it amounted to nothing.	――無にも等しい微かな光とはいえ。
I examined the contents of the safe, most of which had been taken out and left on the table.	金庫の中身は、大部分がテーブルの上に出されていた。
The papers had been made up into sealed envelopes, one or two of which had been opened by the police.	調べてみると、書類は封筒に入れて封をされており、ごく一部は警察によって開かれていた。
They were not, so far as I could judge, of any great value, nor did the bank-book show that Mr. Oldacre was in such very affluent circumstances.	僕の見たかぎりでは、あまり価値のあるものではなかったし、預金通帳を見ても、ミスター・オールデイカーが言われるほど豊かな境遇にあった様子はない。
But it seemed to me that all the papers were not there.	でも、どうやらすべての書類がそこにあったわけではなさそうだ。
There were allusions to some deeds	間接的な証拠から他にも権利書があるはずなんだが
-- possibly the more valuable	――もっと価値のあるやつだ
-- which I could not find.	――見つけきれなかった。
This, of course, if we could definitely prove it, would turn Lestrade's argument against himself;	もちろんこのことは、もし証明できれば、レストレイド説をレストレイド自身にはねかえしてくれるだろう。
for who would steal a thing if he knew that he would shortly inherit it?	すぐに相続できると知っているものを誰が盗もうか？　とね。
``Finally, having drawn every other cover and picked up no scent, I tried my luck with the housekeeper.	「結局、ほかの藪にはぜんぶ飛びこみ、獲物の気配がないことを確認したから、家政婦に賭けてみた。
Mrs. Lexington is her name -- a little, dark, silent person, with suspicious and sidelong eyes.	名前はミセス・レキシントン、小柄で陰気で無口な人物で、疑り深そうな目つきをしている。
She could tell us something if she would	口で言う以上に何かを知っていた
-- I am convinced of it.	――僕はそう確信している。
But she was as close as wax.	だけど、石のように無口な女だった。
Yes, she had let Mr. McFarlane in at half-past nine.	いわく――9時半すぎにミスター・マクファーレンをお通しした。
She wished her hand had withered before she had done so.	自分の手がその前に萎びてしまえばよかったのに。
She had gone to bed at half-past ten.	10時半すぎに横になった。
Her room was at the other end of the house, and she could hear nothing of what passed.	部屋は家の反対側にあり、物音は聞こえなかった。
Mr. McFarlane had left his hat, and to the best of her belief his stick, in the hall.	ミスター・マクファーレンは帽子と、信じるかぎりではステッキをホールに置いていった。
She had been awakened by the alarm of fire.	火事騒ぎで目を覚ました。
Her poor, dear master had certainly been murdered.	哀れにも、大切な旦那さまは殺されたのだ。
Had he any enemies?	敵の存在は？
Well, every man had enemies,	そう、人は誰でも敵を抱えているという。
but Mr. Oldacre kept himself very much to himself, and only met people in the way of business.	でもミスター・オールデイカーは人付き合いを避けていたし、会う人も仕事関係の人だけだった。
She had seen the buttons, and was sure that they belonged to the clothes which he had worn last night.	ボタンを見ると、確かに昨日着ていた服についていたものだ。
The wood-pile was very dry, for it had not rained for a month.	木材は、1ヶ月も雨がないものだから、かなり乾いていた。
It burned like tinder, and by the time she reached the spot, nothing could be seen but flames.	火口のように燃え上がって、現場に着いたときには炎以外には何も見えなかった。
She and all the firemen smelled the burned flesh from inside it.	消防の人と同じく、肉が焼ける匂いをかいだ。
She knew nothing of the papers, nor of Mr. Oldacre's private affairs.	書類についても、オールデイカーの個人的な仕事も、まったく知らない――だそうだ。
``So, my dear Watson, there's my report of a failure.	「というわけで、ワトスンくん、失敗の報告は以上。
And yet	それでも
-- and yet -- ''	――それでもね――」
he clenched his thin hands in a paroxysm of conviction	――ホームズは細い手を信念の激情に握り締めた
-- ``I know it's all wrong.	――「何もかもが間違っている。
I feel it in my bones.	確かにそう感じる。
There is something that has not come out, and that housekeeper knows it.	まだ明らかになっていないことがあって、あの家政婦がそれを知っている。
There was a sort of sulky defiance in her eyes, which only goes with guilty knowledge.	瞳の中にあった陰鬱な抵抗の光、あれはやましいことを知っている人間の目つきだ。
However, there's no good talking any more about it, Watson;	とは言え、これ以上ここで喋りつづけたって、どうにかなるものじゃないね、ワトスン。
but unless some lucky chance comes our way I fear that the Norwood Disappearance Case will not figure in that chronicle of our successes	ただ、幸運でもつかまないかぎり、ノーウッド失踪事件は僕らの成功話として描かれることはないだろうな。
which I foresee that a patient public will sooner or later have to endure.''	僕には我慢強い大衆がさらに待たされることになるのが目に見えるようだ」
``Surely,''	「そうだなあ」
said I,	と私。
``the man's appearance would go far with any jury?''	「あの男の外見は陪審員を動かすのでは？」
``That is a dangerous argument, my dear Watson.	「それは危険な意見だよ、ワトスンくん。
You remember that terrible murderer, Bert Stevens,	凶悪殺人犯バート・スティーブンスを覚えているね？
who wanted us to get him off in '87?	87年に自分から手をひけと言ってきたあの男を。
Was there ever a more mild-mannered, Sunday-school young man?''	今回の依頼人よりも穏やかな物腰で、日曜学校の若者のようだっただろう？」
``It is true.''	「なるほど」
``Unless we succeed in establishing an alternative theory, this man is lost.	「取って代わる理論を確立できないかぎり、この男は負ける。
You can hardly find a flaw in the case which can now be presented against him, and all further investigation has served to strengthen it.	今のところ、彼の容疑からはほとんど欠点が見つからないだろうし、捜査も向こうの主張を強化するのに役立つばかりだ。
By the way, there is one curious little point about those papers which may serve us as the starting-point for an inquiry.	ところで、あの書類については、ひとつ、僕らの役に立ちそうな面白い部分があってね。
On looking over the bank-book I found that the low state of the balance was principally due to large checks which have been made out during the last year to Mr. Cornelius.	通帳を調べると、残高が少ないのは、昨年中、ミスター・コーネリアスに多額の小切手を切っているのが主な原因らしい。
I confess that I should be interested to know who this Mr. Cornelius may be with whom a retired builder has had such very large transactions.	引退した建築家との間に多額の取引を行っているミスター・コーネリアスとはいかなる人物か、正直に言って、ぜひ知りたいところだね。
Is it possible that he has had a hand in the affair?	この男が事件に絡んでくる可能性はあるだろうか？
Cornelius might be a broker, but we have found no scrip to correspond with these large payments.	コーネリアスは仲買人かもしれないけど、こういった多額の支払に該当する書類はまったく見つかっていないんだ。
Failing any other indication, my researches must now take the direction of an inquiry at the bank	ほかの手がかりはみんな駄目だった以上、捜査の方向を、銀行の調査に向けるしかない。
for the gentleman who has cashed these checks.	誰がこの小切手を現金化しているのか問い合わせてみるよ。
But I fear, my dear fellow,	ただ心配だね、ワトスン。
that our case will end ingloriously by Lestrade hanging our client,	僕らの主張が無様な結果に終わりそうな気がする。
which will certainly be a triumph for Scotland Yard.''	レストレイドが依頼人を絞首台に送りこんで、スコットランドヤードの大勝利ってわけさ」
I do not know how far Sherlock Holmes took any sleep that night,	この夜、シャーロック・ホームズが睡眠をとったのかどうかすら、私には分からない。
but when I came down to breakfast I found him pale and harassed,	私が朝食に下りてきてたときにはもう、青白い、憔悴した姿がそこにあった。
his bright eyes the brighter for the dark shadows round them.	その瞳は、黒い隈のせいで、普段よりも明るく輝いて見えた。
The carpet round his chair was littered with cigarette-ends and with the early editions of the morning papers.	椅子まわりの絨毯には、煙草の吸殻や、さまざまな朝刊の早版が散らばっている。
An open telegram lay upon the table.	電報が1通、テーブルの上に広げてあった。
``What do you think of this, Watson?''	「こいつをどう思う、ワトスン？」
he asked, tossing it across.	ホームズはその電報を弾いてよこした。
It was from Norwood,	発信地はノーウッド。
and ran as follows:	中身は――
Important fresh evidence to hand.	「ジュウダイナ　シンショウコ　ハッケン．
McFarlane's guilt definitely established.	マクファーレンノ　ユウザイ　カクテイセリ．
Advise you to abandon case.	チュウコクスル　ジケンヲ　ホウキセヨ．
LESTRADE.	――レストレイド」
``This sounds serious,''	「これは痛いね」
said I.	と私。
``It is Lestrade's little cock-a-doodle of victory,''	「レストレイド鳥のつまらん勝鬨さ」
Holmes answered, with a bitter smile.	ホームズは冷笑した。
``And yet it may be premature to abandon the case.	「事件を放棄するのは後でもいいだろう。
After all, important fresh evidence is a two-edged thing,	重大な新証拠ってのは諸刃の剣なんだ。
and may possibly cut in a very different direction to that which Lestrade imagines.	もしかすると、レストレイドがまったく想像だにしない方向に切りこむかもしれない。
Take your breakfast, Watson,	朝食をすませるんだ、ワトスン。
and we will go out together and see what we can do.	そして、何ができるのかを2人で見にいこう。
I feel as if I shall need your company and your moral support to-day.''	今日は、君の精神的支援が必要になりそうな感じがするんでね」
My friend had no breakfast himself,	ホームズは朝食をとらなかった。
for it was one of his peculiarities that in his more intense moments he would permit himself no food, and I have known him presume upon his iron strength until he has fainted from pure inanition.	これはホームズの特徴のひとつで、情熱が活動期に入ると食事をとろうとしなくなり、まったくの栄養失調で倒れるまで、自分の鋼のような強さを利用しつくしたこともあったのだ。
``At present I cannot spare energy and nerve force for digestion,''	「今、気力や精神力を消化などに使えるものか」
he would say in answer to my medical remonstrances.	私の医学的な注意に対して、ホームズはそう答えるだろう。
I was not surprised, therefore, when this morning he left his untouched meal behind him, and started with me for Norwood.	この日も、ホームズは朝食に手をつけないままノーウッドに出発した。
A crowd of morbid sightseers were still gathered round Deep Dene House,	いまだに、不健全な見物客がディープ・ディーン・ハウス周辺に群れをなしていた。
which was just such a suburban villa as I had pictured.	ディープ・ディーン・ハウス自体は、私が胸に描いていたような邸だった。
Within the gates Lestrade met us, his face flushed with victory, his manner grossly triumphant.	門の内側では、レストレイドが、顔に勝利の色をみなぎらせ、見るからに勝ち誇った態度で我々を出迎えた。
``Well, Mr. Holmes, have you proved us to be wrong yet?	「それで、ミスター・ホームズ、我々の誤りを立証できましたか？
Have you found your tramp?''	浮浪者とやらはみつかりましたか？」
he cried.	レストレイドは喚いた。
``I have formed no conclusion whatever,''	「僕はまだ結論を出したことなどないよ、どういう結論も」
my companion answered.	とホームズ。
``But we formed ours yesterday,	「ところが、我々は昨日、結論を下しましたよ。
and now it proves to be correct,	そして今や、それが正しいと証明されています。
so you must acknowledge that we have been a little in front of you this time, Mr. Holmes.''	ですから、今回は我々が少しばかり先んじていたと、認めてもらわねばなりませんよ、ミスター・ホームズ」
``You certainly have the air of something unusual having occurred,'' said Holmes.	「その様子では、きっと何か変わったことでもあったんだね」
Lestrade laughed loudly.	レストレイドは大声で笑い始めた。
``You don't like being beaten any more than the rest of us do,''	「この中の誰よりも負けず嫌いなんですね」
said he.	とレストレイド。
``A man can't expect always to have it his own way,	「人は常に自分の道を行けるとはかぎらない。
can he, Dr. Watson?	そうですよね、ドクター・ワトスン？
Step this way, if you please, gentlemen,	みなさま、もしよろしければこちらへお進みください。
and I think I can convince you once for all that it was John McFarlane who did this crime.''	犯人はジョン・マクファーレンその人であることを、きっぱりとお見せいたしましょう」
He led us through the passage and out into a dark hall beyond.	我々はレストレイドに随って通路を抜け、薄暗いホールに出た。
``This is where young McFarlane must have come out to get his hat after the crime was done,''	「ここは、若きマクファーレンが犯行後に帽子を取りにきた場所でございます」
said he.	とレストレイド。
``Now look at this.''	「では、こちらをご覧あれ」
With dramatic suddenness he struck a match, and by its light exposed a stain of blood upon the whitewashed wall.	レストレイドは、この芝居がかったタイミングでマッチをすると、漆喰の壁に残された血痕を照らし出した。
As he held the match nearer, I saw that it was more than a stain.	レストレイドがマッチを近づけるにつれて、それが単なる血痕以上のものであることが分かった。
It was the well-marked print of a thumb.	それは、しっかりと押された親指の指紋だった。
``Look at that with your magnifying glass, Mr. Holmes.''	「拡大鏡でご覧ください、ミスター・ホームズ」
``Yes, I am doing so.''	「ええ、そういたしますとも」
``You are aware that no two thumb-marks are alike?''	「同じ指紋が二つとないのはご承知でしょうね？」
``I have heard something of the kind.''	「そういうふうに聞いてるよ」
``Well, then, will you please compare that print	「さてさてそれでは、この蝋の上の指紋とお比べ願えましょうか？
with this wax impression of young McFarlane's right thumb, taken by my orders this morning?''	今朝、私が命じて取らせておいた、若きマクファーレンの右親指の指紋にございます」
As he held the waxen print close to the blood-stain, it did not take a magnifying glass to see that the two were undoubtedly from the same thumb.	レストレイドが蝋を血痕に近づけると、拡大鏡を使うまでもなく、2つの指紋が同一の指からとられたものだと見て取ることができた。
It was evident to me that our unfortunate client was lost.	不運な依頼人の敗北が明らかになったのだ。
``That is final,''	「これで決まりです」
said Lestrade.	とレストレイド。
``Yes, that is final,''	「うん、これで決まりだな」
I involuntarily echoed.	と私も和した。
``It is final,''	「それで決まったよ」
said Holmes.	とホームズ。
Something in his tone caught my ear, and I turned to look at him.	どこか耳に引っかかる声音だったので、ホームズのほうに振り返った。
An extraordinary change had come over his face.	表情に大きな変化が訪れていた。
It was writhing with inward merriment.	浮かれ騒ぐ心に身悶えしている。
His two eyes were shining like stars.	両眼は星のように輝いていた。
It seemed to me that he was making desperate efforts to restrain a convulsive attack of laughter.	押し寄せる笑いの発作を、必死の努力で抑えているようだ。
``Dear me! Dear me!''	「いやいやまったく！」
he said at last.	やがてホームズは口を開いた。
``Well, now, who would have thought it?	「そうとも、いったい何を考えてきたんだろう？
And how deceptive appearances may be, to be sure!	見た目なんてごまかしばかりだ、確かにね！
Such a nice young man to look at!	りっぱな若者のようだったのに！
It is a lesson to us not to trust our own judgment,	これはね、自分の判断を信頼するなという教訓だよ。
is it not, Lestrade?''	そうだろう、レストレイド？」
``Yes, some of us are a little too much inclined to be cocksure, Mr. Holmes,''	「ええ、我々の中には少しばかり自信過剰な人もいますしね、ミスター・ホームズ」
said Lestrade.	とレストレイド。
The man's insolence was maddening, but we could not resent it.	その横柄な態度が苛立たしいが、我々には返す言葉もない。
``What a providential thing that this young man should press his right thumb against the wall in taking his hat from the peg!	「若者が帽子を釘から外しながら、右の親指を壁に押し付ける。
Such a very natural action, too, if you come to think if it.''	自然な動作でもあるよ、ここに立って考えてみれば」
