"It is not to Egypt that I am going,"	「私はエジプトに行くのではありません」
said the Swallow.	とツバメは言いました。
"I am going to the House of Death.	「死の家に行くんです。
Death is the brother of Sleep, is he not?"	『死』というのは『眠り』の兄弟、ですよね」
And he kissed the Happy Prince on the lips, and fell down dead at his feet.	そしてツバメは幸福の王子のくちびるにキスをして、死んで彼の足元に落ちていきました。
At that moment a curious crack sounded inside the statue, as if something had broken.	その瞬間、像の中で何かが砕けたような奇妙な音がしました。
The fact is that the leaden heart had snapped right in two.	それは、鉛の心臓がちょうど二つに割れた音なのでした。
It certainly was a dreadfully hard frost.	ひどく寒い日でしたから。
Early the next morning the Mayor was walking in the square below in company with the Town Councillors.	次の日の朝早く、市長が市会議員たちと一緒に、像の下の広場を歩いておりました。
As they passed the column he looked up at the tatue:	柱を通りすぎるときに市長が像を見上げました。
"Dear me! how shabby the Happy Prince looks!"	「おやおや、この幸福の王子は何てみすぼらしいんだ」
he said.	と市長は言いました。
"How shabby indeed!"	「何てみすぼらしいんだ」
cried the Town Councillors,	市会議員たちは叫びました。
who always agreed with the Mayor;	彼らはいつも市長に賛成するのです。
and they went up to look at it.	皆は像を見ようと近寄っていきました。
"The ruby has fallen out of his sword, his eyes are gone, and he is golden no longer,"	「ルビーは剣から抜け落ちてるし、目は無くなってるし、もう金の像じゃなくなっているし」
said the Mayor in fact,	と市長は言いました
"he is litttle beter than a beggar!"	「これでは乞食とたいして変わらんじゃないか」
"Little better than a beggar,"	「乞食とたいして変わらんじゃないか」
said the Town Councillors.	と市会議員たちが言いました。
"And here is actually a dead bird at his feet!"	「それに、死んだ鳥なんかが足元にいる」
continued the Mayor.	市長は続けました。
"We must really issue a proclamation that birds are not to be allowed to die here."	「われわれは実際、鳥類はここで死ぬことあたわずという布告を出さねばならんな」
And the Town Clerk made a note of the suggestion.	そこで書記がその提案を書きとめました。
So they pulled down the statue of the Happy Prince.	そこで彼らは幸福の王子の像を下ろしました。
"As he is no longer beautiful he is no longer useful,"	「もう美しくないから、役にも立たないわけだ」
said the Art Professor at the University.	大学の芸術の教授が言いました。
Then they melted the statue in a furnace, and the Mayor held a meeting of the Corporation to decide what was to be done with the metal.	溶鉱炉で像を溶かすときに、その金属を使ってどうするかを決めるため、市長は市議会を開きました。
"We must have another statue, of course,"	「もちろん他の像を立てなくてはならない」
he said,	と市長は言いました。
"and it shall be a statue of myself."	「そしてその像は私の像でなくてはなるまい」
"Of myself,"	「いや、私の像です」
said each of the Town Councillors, and they quarrelled.	と市会議員たちがそれぞれ言い、口論になりました。
When I last heard of them they were quarrelling still.	私が彼らのうわさを最後に聞いたときも、まだ口論していました。
"What a strange thing!"	「おかしいなあ」
said the overseer of the workmen at the foundry.	鋳造所の労働者の監督が言いました。
"This broken lead heart will not melt in the furnace. We must throw it away."	「この壊れた鉛の心臓は溶鉱炉では溶けないぞ。 捨てなくちゃならんな」
So they threw it on a dust-heap	心臓は、ごみために捨てられました。
where the dead Swallow was also lying.	そこには死んだツバメも横たわっていたのです。
"Bring me the two most precious things in the city," said God to one of His Angels; 	神さまが天使たちの一人に「町の中で最も貴いものを二つ持ってきなさい」とおっしゃいました。
and the Angel brought Him the leaden heart and the dead bird.	その天使は、神さまのところに鉛の心臓と死んだ鳥を持ってきました。
"You have rightly chosen," said God,	神さまは「よく選んできた」とおっしゃいました。
"for in my garden of Paradise this little bird shall sing for evermore, and in my city of gold the Happy Prince shall praise me."	「天国の庭園でこの小さな鳥は永遠に歌い、黄金の都でこの幸福の王子は私を賛美するだろう」
