Milverton is a heavy sleeper, and retires punctually at ten-thirty.	ミルヴァートンは眠りの深いたちで、きまって10時30分に部屋にさがる。
With any luck we should be back here by two,	うまくいけば、2時までにはここにもどってこれるはずだ。
with the Lady Eva's letters in my pocket.''	レディ・エヴァの手紙をこのポケットに収めてね」
Holmes and I put on our dress-clothes,	私とホームズは礼装した。
so that we might appear to be two theatre-goers homeward bound.	2人の芝居客が帰宅途中といったふうを装うためだ。
In Oxford Street we picked up a hansom and drove to an address in Hampstead.	オックスフォード街で馬車を拾い、ハムステッドのとある番地に向かった。
Here we paid off our cab, and with our great coats buttoned up,	そこで辻馬車に運賃を支払い、大きなコートの前を閉じ合わせて下車した。
for it was bitterly cold, and the wind seemed to blow through us,	というのも、ものすごい寒さだったし、風も我々を吹き飛ばさんばかりのいきおいで吹いていたのだ。
we walked along the edge of the heath.	それから、ヒースの端にそって歩いていった。
``It's a business that needs delicate treatment,''	「微妙な取り扱いを要する仕事だ」
said Holmes.	と、ホームズが言った。
``These documents are contained in a safe in the fellow's study, and the study is the ante-room of his bed-chamber.	「手紙はやつの書斎にある金庫のなか、そして書斎はやつの寝室とつながっている。
On the other hand, like all these stout, little men who do themselves well, he is a plethoric sleeper.	そのいっぽう、ああいう暮らし向きのいいがっしりとした小男にはよくあることだけど、睡眠過多の気がある。
Agatha -- that's my fiancee -- says it is a joke in the servants' hall that it's impossible to wake the master.	アガサ――ぼくのフィアンセ――に言わせると、召使たちの間では、一度眠りについた主人を起こすのは不可能だと揶揄されているらしい。
He has a secretary who is devoted to his interests, and never budges from the study all day.	それから、やつの利益に忠実な秘書が一人いて、日中は書斎を離れない。
That's why we are going at night.	だからこそ夜を選んだわけだ。
Then he has a beast of a dog which roams the garden.	あとは、庭をうろついてる番犬が一匹。
I met Agatha late the last two evenings, and she locks the brute up so as to give me a clear run.	ぼくは2日前からアガサと夜会うようにしておいたから、ぼくが入りこめるように閉じ込めてくれているはずだ。
This is the house, this big one in its own grounds.	この家だ、この、庭付きのでかい家だよ。
Through the gate -- now to the right among the laurels.	門からはいって、この月桂樹の茂みを右だ。
We might put on our masks here, I think.	ここらへんでマスクをしておいた方がいいと思う。
You see, there is not a glimmer of light in any of the windows,	ほら、どの窓からも光が漏れてないだろう？
and everything is working splendidly.''	なにもかもうまくいっているよ」
With our black silk face-coverings, which turned us into two of the most truculent figures in London, we stole up to the silent, gloomy house.	マスクをつけてロンドンでもっとも野蛮な姿に変身した我々は、沈黙している薄暗い屋敷に忍び寄った。
A sort of tiled veranda extended along one side of it, lined by several windows and two doors.	家屋の片側にはタイル張りのベランダっぽいものがあり、いくつかの窓と2つのドアが並んでいた。
``That's his bedroom,''	「あれが寝室だよ」
Holmes whispered.	とホームズが囁いた。
``This door opens straight into the study.	「このドアをあければすぐ書斎だ。
It would suit us best, but it is bolted as well as locked,	いちばん都合のいい侵入口だけど、鍵がかかっているうえにかんぬきまでおりている。
and we should make too much noise getting in.	ここから入ったのでは物音を立てすぎてしまう。
Come round here.	こっちにまわろう。
There's a greenhouse which opens into the drawing-room.''	客間に通じる温室がある」
The place was locked, but Holmes removed a circle of glass and turned the key from the inside.	ここも鍵がかかっていたが、ホームズはガラスを丸く切りとって内側に手をいれ、鍵をはずした。
An instant afterwards he had closed the door behind us,	私につづいて入ってきたホームズがドアを後ろ手に閉める。
and we had become felons in the eyes of the law.	我々は法の下では犯罪者になったのだ。
The thick, warm air of the conservatory and the rich, choking fragrance of exotic plants took us by the throat.	温室のねっとりしたなまぬるい空気と、おびただしい異国の植物のむせかえるような香りが我々ののどをついた。
He seized my hand in the darkness and led me swiftly past banks of shrubs which brushed against our faces.	暗闇の中、ホームズは私の手をつかんだまま眼前にしげる潅木の垣をすばやく通りぬけた。
Holmes had remarkable powers, carefully cultivated, of seeing in the dark.	ホームズにはおどろくべき力があり、それに熱心に訓練したこともあって、暗闇でもものを見ることができるのだ。
Still holding my hand in one of his, he opened a door,	私の手をつかんだまま先ほどとは違うドアを開けた。
and I was vaguely conscious that we had entered a large room	大きな部屋に入ったのだと言うことがおぼろげに察せられた。
in which a cigar had been smoked not long before.	すこしまえまで、だれかが煙草をすっていたようだ。
He felt his way among the furniture, opened another door, and closed it behind us.	手探りで調度品の間を抜けたホームズは、別のドアを開け、私を中に入れてから後ろ手にそれを閉めた。
Putting out my hand I felt several coats hanging from the wall,	手を伸ばしてみると、壁に数着のコートがかかっているのがわかった。
and I understood that I was in a passage.	ここは廊下なのだ。
We passed along it, and Holmes very gently opened a door upon the right-hand side.	廊下を進んで右手にあったドアを、ホームズがそっと開く。
Something rushed out at us and my heart sprang into my mouth, but I could have laughed when I realized that it was the cat.	何かが飛び掛ってきたので一瞬心臓が止まるかと思ったが、それが猫だとわかったときには笑ってしまうところだった。
A fire was burning in this new room, and again the air was heavy with tobacco smoke.	この部屋では暖炉に火がいれてあり、また先とおなじく強い煙草のにおいがした。
Holmes entered on tiptoe, waited for me to follow, and then very gently closed the door.	ホームズはつま先だって部屋に入ると、私が中に入るのを待って、そっとそっとドアを閉めた。
We were in Milverton's study,	ここがミルヴァートンの書斎だ。
and a porti&egrave;re at the farther side showed the entrance to his bedroom.	奥にあるカーテンが寝室の入り口になっていた。
It was a good fire, and the room was illuminated by it.	火は十分におこっており、部屋中を明るく照らしていた。
Near the door I saw the gleam of an electric switch, but it was unnecessary, even if it had been safe, to turn it on.	ドアのそばには電灯のスイッチがほのかに光って見えたが、仮に安全だったとしても、使う必要はまったくなかった。
At one side of the fireplace was a heavy curtain which covered the bay window we had seen from outside.	暖炉の一方には厚いカーテンが下りており、先ほど外から見ていた出窓を覆っている。
On the other side was the door which communicated with the veranda.	もう一方にはベランダに続くドアがあった。
A desk stood in the centre, with a turning-chair of shining red leather.	中央には机が据えられていて、てかてかした赤い革張りの回転椅子がそえてあった。
Opposite was a large bookcase, with a marble bust of Athene on the top.	向かい正面には大きな本棚があり、上にアテネの大理石の胸像がのっている。
In the corner, between the bookcase and the wall, there stood a tall, green safe, the firelight flashing back from the polished brass knobs upon its face.	本棚の壁の間には背の高い緑色の金庫が置いてあり、その正面につけられた真鍮のノブが暖炉の光を反射していた。
Holmes stole across and looked at it.	ホームズは部屋を忍び足で横切り、それを見た。
Then he crept to the door of the bedroom, and stood with slanting head listening intently.	それから、ベッドルームへのドアに忍び寄って頭をよせ、じっと聞き耳を立てた。
No sound came from within.	なんの音も聞こえてこなかった。
Meanwhile it had struck me that it would be wise to secure our retreat through the outer door, so I examined it.	その間、退路を確保しておいた方が賢明だと思っていた私は、外にでるドアを試してみた。
To my amazement, it was neither locked nor bolted.	おどろいたことに、錠もかんぬきもおりていない！
I touched Holmes on the arm, and he turned his masked face in that direction.	ホームズの腕に触って注意を促すと、ホームズはマスクをしたその顔を私が試してみたドアのほうに向けた。
I saw him start,	そしてはっとした。
and he was evidently as surprised as I.	明らかに、私と同じく彼にとっても意外だったのだ。
``I don't like it,''	「気にくわない」
he whispered, putting his lips to my very ear.	ホームズが耳元で囁いた。
``I can't quite make it out.	「まったくわけがわからんよ。
Anyhow, we have no time to lose.''	まあいい、あまり時間がないし」
``Can I do anything?''	「何かできることはないかな？」
``Yes,	「ある。
stand by the door.	そのドアのそばに立っていてくれ。
If you hear anyone come, bolt it on the inside,	誰かがやってくる音がしたら内側からかんぬきをすること。
and we can get away as we came.	そうすればいまきたところからひきかえせる。
If they come the other way, we can get through the door if our job is done,	逆にあっちからきたときは、仕事が終わっていればそのドアから外にでる。
or hide behind these window curtains if it is not.	終わってなければ、窓のところのカーテンに隠れる。
Do you understand?''	いいね？」
I nodded, and stood by the door.	私はうなずいて、ドアのそばに立った。
My first feeling of fear had passed away, and I thrilled now with a keener zest	最初に感じた恐怖感はもう消えうせ、研ぎ澄まされた情熱をともなったスリル感を味わっていた。
than I had ever enjoyed when we were the defenders of the law instead of its defiers.	それは、今のような法の侵犯者でなく法の守護者だったときには感じたことのないものだった。
The high object of our mission,	この作戦の高潔な目的。
the consciousness that it was unselfish and chivalrous,	非利己的で騎士道精神溢れる心。
the villainous character of our opponent,	敵手のあくどい人格。
all added to the sporting interest of the adventure.	すべてがこの冒険の正当さを高めていた。
Far from feeling guilty, I rejoiced and exulted in our dangers.	罪の意識はほとんどなく、我々が危険な状態にあると言うことが、むしろ喜びであり嬉しくもあった。
With a glow of admiration I watched Holmes unrolling his case of instruments and choosing his tool with the calm, scientific accuracy of a surgeon who performs a delicate operation.	賛嘆の思いに体を火照らせながら、ホームズがあのケースをひらき、微妙な手術をとりおこなおうとしている外科医のような技術的で精密な手つきで工具を選ぶ、その落ちついた姿を見つめていた。
I knew that the opening of safes was a particular hobby with him, and I understood the joy which it gave him to be confronted with this green and gold monster, the dragon which held in its maw the reputations of many fair ladies.	私は、金庫破りがホームズにとって格別の趣味だったことを知っていたし、このグリーンとゴールドのモンスター、その臓腑に数多くの淑女たちの名誉をたくわえこんでいるドラゴンに立ち向かうホームズの喜びも理解できた。
Turning up the cuffs of his dress-coat	礼服の袖をまくりあげると
-- he had placed his overcoat on a chair	――コートは椅子にのせてあった
-- Holmes laid out two drills, a jemmy, and several skeleton keys.	――ドリルをふたつ、金梃子、万能鍵のたばを取りだした。
I stood at the centre door with my eyes glancing at each of the others, ready for any emergency,	私はまんなかのドアのところに立って、他のドアにも目を配りながら、緊急事態に備えていた。
though, indeed, my plans were somewhat vague as to what I should do if we were interrupted.	もっとも実際には、邪魔が入ったときにはどうしたらよいか、ばくぜんとしか頭に浮かばなかったが。
For half an hour, Holmes worked with concentrated energy,	30分ほど、ホームズは根を詰めて作業していた。
laying down one tool, picking up another, handling each with the strength and delicacy of the trained mechanic.	道具をとっかえひっかえ、熟練のメカニックが持つ強靭さと繊細さでひとつひとつをあつかいながら。
Finally I heard a click, the broad green door swung open,	やがてかちりという音がして、大きな緑色のドアが開いた。
and inside I had a glimpse of a number of paper packets, each tied, sealed,	中を見ると、たくさんの紙包みが、それぞれ結わえられ、封をされた状態で山とつまれていた。
and inscribed.	表には何か文字が書いてある。
Holmes picked one out, but it was hard to read by the flickering fire, and he drew out his little dark lantern,	ホームズはそこから1束抜きとってみたが、ちらちらとゆらめく炎の光では読み取ることができず、自分のランタンを引き寄せた。
for it was too dangerous, with Milverton in the next room, to switch on the electric light.	隣の部屋にミルヴァートンがいる以上、電灯をつけるのはあまりにも危険すぎたからだ。
Suddenly I saw him halt, listen intently,	不意に、ホームズはぴたりと動きをとめて聞き耳をたてた。
and then in an instant he had swung the door of the safe to, picked up his coat, stuffed his tools into the pockets, and darted behind the window curtain, motioning me to do the same.	あっというまに金庫のドアを閉めてコートをとりあげ、道具をポケットに押しこむと、私についてくるよう合図しながら出窓のカーテンの後ろに飛びこんだ。
It was only when I had joined him there that I heard what had alarmed his quicker senses.	ホームズにしたがってカーテンの陰にもぐりこんだとき、ようやく、私にもホームズの鋭敏な感覚が捕らえたものが聞こえてきた。
There was a noise somewhere within the house.	家の中のどこかで物音がしているのだ。
A door slammed in the distance.	遠くでドアがばたんと閉まった。
Then a confused, dull murmur broke itself into the measured thud of heavy footsteps rapidly approaching.	それから判別不可能な、くぐもったつぶやき声が聞こえ、重々しい足音が急ぎ足で近づいてきた。
They were in the passage outside the room.	この部屋の外側にある廊下を歩いているのだ。
They paused at the door.	ドアの前で止まる。
The door opened.	ドアが開いた。
There was a sharp snick as the electric light was turned on.	かちっという音がして、電灯がついた。
The door closed once more, and the pungent reek of a strong cigar was borne to our nostrils.	ドアがもとどおりに閉められ、ぷんとくる強い煙草の臭いが鼻をついた。
Then the footsteps continued backward and forward, backward and forward, within a few yards of us.	それから、我々から1メートルと離れていないところを、足音がいったりきたりした。
Finally there was a creak from a chair, and the footsteps ceased.	やがて椅子がきしる音がして、足音はやんだ。
Then a key clicked in a lock, and I heard the rustle of papers.	それから鍵をまわす音がし、続いて紙のかさかさとすれあう音がした。
So far I had not dared to look out, but now I gently parted the division of the curtains in front of me and peeped through.	そのときまでは覗き見る勇気がなかった私だが、このとき、目の前のカーテンの境目をそっと広げてようすをうかがってみた。
From the pressure of Holmes's shoulder against mine, I knew that he was sharing my observations.	肩にホームズの肩がのしかかってくるあたり、ホームズも私と同じところからのぞきこんでいるのであろう。
Right in front of us, and almost within our reach, was the broad, rounded back of Milverton.	我々の右側、手を伸ばせば届きそうなところに、ミルヴァートンの広くて丸っこい肩があった。
It was evident that we had entirely miscalculated his movements,	ミルヴァートンの今夜の行動について、我々は完全な誤算をしていたわけだ。
that he had never been to his bedroom,	彼は寝室には行かなかった。
but that he had been sitting up in some smoking or billiard room in the farther wing of the house, the windows of which we had not seen.	喫煙室なりビリヤードルームなり、この家のはるかな翼にあるせいで我々には窓の明かりが見えなかった部屋にいたのだ。
His broad, grizzled head, with its shining patch of baldness,	白髪交じりの髪がわずかに残された禿げ頭がつややかに輝いている。
was in the immediate foreground of our vision.	それが目の前に見えた。
He was leaning far back in the red leather chair, his legs outstretched, a long, black cigar projecting at an angle from his mouth.	赤い革をはった椅子に深く腰掛けて足を伸ばし、長くて黒い葉巻を、あの角度からして、口元にくわえているのであろう。
He wore a semi-military smoking jacket, claret-coloured, with a black velvet collar.	準軍隊様式の喫煙服はワイン色で、黒いビロードのカラーをつけている。
In his hand he held a long, legal document which he was reading in an indolent fashion, blowing rings of tobacco smoke from his lips as he did so.	手にした長い法律関係の書類をめんどくさそうに読みながら、ぷかぷかと煙を吐き出している。
There was no promise of a speedy departure in his composed bearing and his comfortable attitude.	どうにもこのくつろいだ態度からするとすぐにはでていきそうにない。
I felt Holmes's hand steal into mine and give me a reassuring shake,	ホームズの手が私の手をそっとゆすった。
as if to say that the situation was within his powers, and that he was easy in his mind.	まるで、自分は落ちついている、この状況をどうにかする自信もある、と言わんとするかのように。
I was not sure whether he had seen what was only too obvious from my position, that the door of the safe was imperfectly closed,	ちょうど私の位置からは、金庫のドアが完全には閉まっていないのが明らかすぎるほどはっきりと見えていた。
and that Milverton might at any moment observe it.	ミルヴァートンがいつそれに気づいてもおかしくない。
In my own mind I had determined that if I were sure, from the rigidity of his gaze, that it had caught his eye, I would at once spring out, throw my great coat over his head, pinion him, and leave the rest to Holmes.	もし、ミルヴァートンの目つきがこわばったりして、金庫のことに気付かれたとわかったときは、飛び出していって、自分のコートを頭にかぶせ羽交い締めにし、あとはホームズに任せようと心に決めた。
But Milverton never looked up.	だが、ミルヴァートンはまったく顔をあげなかった。
He was languidly interested by the papers in his hand, and page after page was turned as he followed the argument of the lawyer.	彼のけだるそうな興味は手もとの書類に向けられており、弁護士の議論を追って次から次にページをめくっている。
At least, I thought, when he has finished the document and the cigar he will go to his room,	長くとも、その書類を読み終えて葉巻を吸いきれば、部屋を出ていくだろうと思っていた。
but before he had reached the end of either, there came a remarkable development which turned our thoughts into quite another channel.	だが書類も葉巻も健在のうちに、驚くべきことが起こり、我々は頭を切り替えなければならなかった。
Several times I had observed that Milverton looked at his watch,	私は何度か、ミルヴァートンが時計を取り出すところを目にしていた。
and once he had risen and sat down again, with a gesture of impatience.	一度など、何かが我慢ならないといったしぐさで椅子から立ち、また座りなおしたこともあった。
The idea, however, that he might have an appointment at so strange an hour never occurred to me until a faint sound reached my ears from the veranda outside.	とはいえ、それが誰かを待っているがためのものだという考えは、やがてベランダからかすかな音が聞こえてくるまで、まったく思い浮かばなかった。
Milverton dropped his papers and sat rigid in his chair.	ミルヴァートンは書類を投げ出し、椅子にいかめしく座りなおした。
The sound was repeated, and then there came a gentle tap at the door.	ふたたび音がして、そっとドアがノックされた。
Milverton rose and opened it.	ミルヴァートンが立ちあがってドアを開ける。
``Well,''	「さて」
said he, curtly,	と、ミルヴァートンはぶっきらぼうに言った。
``you are nearly half an hour late.''	「30分近く遅れましたな」
So this was the explanation of the unlocked door and of the nocturnal vigil of Milverton.	これで、ドアがロックされておらず、ミルヴァートンが夜まで寝ずにいたことの説明がついた。
There was the gentle rustle of a woman's dress.	女ものの服の衣擦れの音がした。
I had closed the slit between the curtains as Milverton's face had turned in our direction, but now I ventured very carefully to open it once more.	ミルヴァートンの顔がこちらを向いているときはカーテンの隙間を閉ざしていた我々も、いまふたたび、慎重に開きなおした。
He had resumed his seat, the cigar still projecting at an insolent angle from the corner of his mouth.	ミルヴァートンは先ほどと同じ椅子に座り、葉巻を、角度的にいって、突きあげるように口にくわえているようだ。
In front of him, in the full glare of the electric light, there stood a tall, slim, dark woman,	彼の正面には、電灯のまばゆい光に照らされて、背が高くてスリムな、黒づくめの女性が立っていた。
a veil over her face, a mantle drawn round her chin.	ヴェールが顔をおおっていて、マントがあごのあたりにまで巻きつけられている。
Her breath came quick and fast, and every inch of the lithe figure was quivering with strong emotion.	呼吸がひどくあらく、全身くまなく感情的に震えていた。
``Well,''	「さて」
said Milverton,	とミルヴァートンが言った。
``you made me lose a good night's rest, my dear.	「ほんとうならもうぐっすり眠っている時間なんですよ、私は。
I hope you'll prove worth it.	それだけの価値があるよう願いたいものです。
You couldn't come any other time -- eh?''	もっと別の時間にこられたんじゃありませんか？」
The woman shook her head.	その女性はかぶりをふった。
``Well, if you couldn't you couldn't.	「まあ、無理なものは無理ですからね。
If the Countess is a hard mistress, you have your chance to get level with her now.	伯爵婦人がひどいご主人だというのでしたら、いまこそ仕返しをするチャンスというものです。
Bless the girl, what are you shivering about?	おやおや、いったいなにをそんなに震えているのです？
That's right.	だいじょうぶ、
Pull yourself together.	しっかりなさい！
Now, let us get down to business.''	さ、ビジネスの話にうつりましょう」
He took a notebook from the drawer of his desk.	そう言うと、ミルヴァートンは机の引出しからノートを1冊とりだした。
``You say that you have five letters which compromise the Countess d'Albert.	「5通、ダルベール伯爵婦人が書いた手紙をお持ちということでした。
You want to sell them.	あなたはそれを売りたい。
I want to buy them.	私はそれを買いたい。
So far so good.	ここまではけっこう。
It only remains to fix a price.	あとは値段を決めるだけです。
I should want to inspect the letters, of course.	もちろん、手紙の内容はチェックさせてくださいますね。
If they are really good specimens	もしそれがほんとうに役にたつようであれば
-- Great heavens, is it you?''	――なッ、あなたは！」
The woman, without a word, had raised her veil and dropped the mantle from her chin.	その女性は黙ってヴェールをあげ、マントをおろした。
It was a dark, handsome, clear-cut face which confronted Milverton	浅黒いが美しい、目鼻立ちのはっきりとした顔が現れて、ミルヴァートンと向かい合った。
-- a face with a curved nose, strong, dark eyebrows shading hard, glittering eyes, and a straight, thin-lipped mouth	優美な鼻、黒々とした力強い眉、その眉が作る影の中でぎらりと輝く瞳、一文字に結ばれた唇の薄い口。
set in a dangerous smile.	物騒な微笑を浮かべている。
``It is I,'' she said,	「そう、わたくし。
``the woman whose life you have ruined.''	おまえのせいで人生をめちゃくちゃにされてしまった女」
Milverton laughed, but fear vibrated in his voice.	ミルヴァートンは笑い飛ばしたが、その声は恐怖に震えていた。
``You were so very obstinate,'' said he.	「そちらが頑固すぎたのですよ。
``Why did you drive me to such extremities?	なぜ私にあんな極端な真似をさせたんです？
I assure you I wouldn't hurt a fly of my own accord, but every man has his business,	言っておきますが、私はひとりじゃハエ1匹殺せませんけれども、人間には仕事があるんです。
and what was I to do?	私に何ができたというのです？
I put the price well within your means.	私はちゃんと、そちらの手の届く範囲で値段をおつけしました。
You would not pay.''	あなたはお支払いになろうとしませんでした」
``So you sent the letters to my husband,	「そこでおまえは夫にあの手紙を送りつけました。
and he -- the noblest gentleman that ever lived, a man whose boots I was never worthy to lace	夫は、わたくしなど靴紐を結んでさしあげるほどの価値もない、りっぱなりっぱな紳士でした。
-- he broke his gallant heart and died.	手紙を受け取った夫は心痛のあまり亡くなりました。
You remember that last night, when I came through that door, I begged and prayed you for mercy,	おぼえていますね、あの最後の晩、あそこのドアを通ってここにきたわたくしが、おまえの慈悲をこいもとめ、すがりついたときのことを。
and you laughed in my face	おまえは笑った。
as you are trying to laugh now,	いまも同じように笑おうとしている。
only your coward heart cannot keep your lips from twitching.	いくじのないせいでひどく唇がゆがんでいますけどね？
Yes, you never thought to see me here again,	ええ、わたくしとこうしてまた会おうとはまったく思いもよらなかったことでしょうからね。
but it was that night which taught me how I could meet you face to face, and alone.	けれどもあの晩、どうすればおまえと一対一で会えるものか、教えられたのよ。
Well, Charles Milverton, what have you to say?''	さあチャールズ・ミルヴァートン、何か言いたいことはありまして？」
``Don't imagine that you can bully me,''	「私に手を出せるなんて思わないことです」
said he, rising to his feet.	と言ってミルヴァートンは立ちあがった。
``I have only to raise my voice, and I could call my servants and have you arrested.	「ただ声をあげるだけで召使いがやってきてあなたを捕まえてくれましょうから。
But I will make allowance for your natural anger.	ですが、そちらのお怒りもごもっともです。
Leave the room at once as you came,	許してあげますから、さっさと今きたところからでておゆきなさい。
and I will say no more.''	あとは黙っておきましょう」
The woman stood with her hand buried in her bosom, and the same deadly smile on her thin lips.	女は胸元に手を入れて立ちあがり、先ほどと同じ恐ろしい微笑を口元にうかべた。
``You will ruin no more lives as you have ruined mine.	「おまえにはもう他人の人生をめちゃくちゃにさせはしない。
You will wring no more hearts as you wrung mine.	わたくしの二の舞にさせはしない。
I will free the world of a poisonous thing.	世界を害虫から守るのだ。
Take that, you hound	これでもくらえ、犬め、これでもか！
-- and that! -- and that!	――これでもか！
-- and that! -- and that!''	――これでもか！」
She had drawn a little gleaming revolver, and emptied barrel after barrel into Milverton's body,	女は底光りする小さなリボルバーをとりだすと、ミルヴァートンの体に次々と弾丸をうちこんだ。
the muzzle within two feet of his shirt front.	銃口からミルヴァートンのシャツまで60センチ足らずであったろう。
He shrank away and then fell forward upon the table, coughing furiously and clawing among the papers.	ミルヴァートンはたじろぎ、はげしくせきこみながら前のめりになって机のうえに倒れこみ、書類をかきむしった。
Then he staggered to his feet, received another shot, and rolled upon the floor.	それからよろめきながら立ちあがったところでもう一発受け、床に転がった。
``You've done me,''	そして
he cried, and lay still.	と叫んだきり、静かに横たわった。
The woman looked at him intently, and ground her heel into his upturned face.	女はじっとミルヴァートンを見つめていたが、やがてあおむけの顔をかかとでふみにじった。
She looked again, but there was no sound or movement.	そしてふたたび見おろしたが、ミルヴァートンはもはやうめきもせず、ぴくりとも動かなかった。
I heard a sharp rustle, the night air blew into the heated room,	するどい衣擦れの音がして、熱い室内に夜風が吹きこむ。
and the avenger was gone.	そして、復讐者は去った。
No interference upon our part could have saved the man from his fate,	我々がどう割ってはいってもあの男を悲運から救うことはできなかったであろう。
but, as the woman poured bullet after bullet into Milverton's shrinking body I was about to spring out,	だが私は、女がミルヴァートンのよろめいたところにたてつづけに弾丸を撃ちこんだときには、飛び出していこうとした。
when I felt Holmes's cold, strong grasp upon my wrist.	そんな私の手首を、ホームズの冷たい手が握りしめた。
I understood the whole argument of that firm, restraining grip	そのしっかりとした握り方が言わんとすることすべてを私は理解した
-- that it was no affair of ours, that justice had overtaken a villain, that we had our own duties and our own objects, which were not to be lost sight of .	――つまりそれは我々に関係のないことであり、つまりそれは悪に裁きがくだされたということであり、つまりそれは我々には我々の見失ってはならない義務と目的があるということだった。
But hardly had the woman rushed from the room when Holmes, with swift, silent steps, was over at the other door.	だが女が部屋を飛び出したとたんホームズは、すばやくしずかな足取りで廊下へのドアに飛びつき、
He turned the key in the lock.	鍵をかけた。
At the same instant we heard voices in the house and the sound of hurrying feet.	その瞬間、家の中から声が聞こえ、急ぎ足で向かってくる足音がした。
The revolver shots had roused the household.	銃声が家のものを起こしてしまったのだ。
With perfect coolness Holmes slipped across to the safe, filled his two arms with bundles of letters, and poured them all into the fire.	非のうちどころのない冷静さで、ホームズは金庫にすりより、手紙の束を腕一杯に抱えこんでからそれを暖炉に放りこんだ。
Again and again he did it, until the safe was empty.	くりかえしくりかえし、金庫が空になるまで。
Someone turned the handle and beat upon the outside of the door.	だれかがノブをがちゃがちゃ回し、ドアを外から叩いている。
Holmes looked swiftly round.	ホームズがすばやくあたりを見まわした。
The letter which had been the messenger of death for Milverton lay, all mottled with his blood, upon the table.	ミルヴァートンにとって死神のメッセージとなった手紙が、血まみれになって机のうえに残されていた。
Holmes tossed it in among the blazing papers.	ホームズはその手紙も燃え盛る手紙の山に投げこんだ。
Then he drew the key from the outer door, passed through after me, and locked it on the outside.	それから外にでるドアの鍵をとりあげると、私につづいてそのドアをくぐり、外側から鍵をかけた。
``This way, Watson,'' said he,	「こっちだ、ワトスン。
``we can scale the garden wall in this direction.''	こっちのほうにある庭の壁はよじのぼれる」
I could not have believed that an alarm could have spread so swiftly.	警報は信じられないスピードで広まっていた。
Looking back, the huge house was one blaze of light.	ふりかえると、巨大な家中の明かりがともっている。
The front door was open, and figures were rushing down the drive.	正面玄関は開け放たれ、複数の人影が私道を駆けおりていた。
The whole garden was alive with people, and one fellow raised a view-halloa as we emerged from the veranda and followed hard at our heels.	庭中人だらけで、我々がベランダから飛び出すと、そのうちの一人が「いたぞ！」という叫びをあげて追いかけてきた。
Holmes seemed to know the grounds perfectly, and he threaded his way swiftly among a plantation of small trees,	ホームズはこの庭のことを完璧に把握しているらしく、すばやく低木の植えこみの間を縫って走った。
I close at his heels,	私もその後をぴったりと追った。
and our foremost pursuer panting behind us.	追っ手も我々の背後で息を弾ませていた。
It was a six-foot wall which barred our path, but he sprang to the top and over.	目的の壁は2メートルほどあったが、ホームズはその上に飛びつき、向こう側に飛び降りた。
As I did the same I felt the hand of the man behind me grab at my ankle,	続いて私が飛ぼうとすると、追っ手に足首をつかまれてしまった。
but I kicked myself free and scrambled over a grass-strewn coping.	だがそれを蹴り飛ばして振りほどき、苔むした塀から身をおどらせた。
I fell upon my face among some bushes, but Holmes had me on my feet in an instant,	なにかの茂みに顔をつっこんでしまったが、すぐにホームズが立ちあがらせてくれた。
and together we dashed away across the huge expanse of Hampstead Heath.	それから2人一緒に広大なハムステッド・ヒースを全力で走った。
We had run two miles, I suppose, before Holmes at last halted and listened intently.	たぶん2マイルほどいったところだったと思う、ホームズはついに立ち止まり、聞き耳を立てた。
All was absolute silence behind us.	背後は完全な静寂に包まれていた。
We had shaken off our pursuers and were safe.	追っ手は振りきった、もう安全だ。
We had breakfasted and were smoking our morning pipe on the day after the remarkable experience which I have recorded, when Mr. Lestrade, of Scotland Yard, very solemn and impressive, was ushered into our modest sitting-room.	ここに記録した冒険の翌朝、朝食をすませた我々がパイプをたのしんでいるところに、スコットランドヤードのミスター・レストレイドが、たいへん重々しくいかめしい態度で我々の質素な部屋に通されてきた。
``Good-morning, Mr. Holmes,'' said he; 	「おはようございます、ミスター・ホームズ。
``good-morning.	おはようございます。
May I ask if you are very busy just now?''	お忙しいところすみませんが、お時間をよろしいでしょうか？」
``Not too busy to listen to you.''	「きみの話を聞いていられないほど忙しくはないよ」
``I thought that, perhaps, if you had nothing particular on hand, you might care to assist us in a most remarkable case,	「もしいま手が空いておられるのでしたら、たぶん、私どものほうを手伝ってもらえないかと思ったものですから。
which occurred only last night at Hampstead.''	ちょうど昨晩、ハムステッドでこのうえなく異常な事件が起きましてね」
``Dear me!''	「おやおや！」
said Holmes.	とホームズ。
``What was that?''	「いったいどんな？」
``A murder	「殺しです
-- a most dramatic and remarkable murder.	――このうえなく劇的かつ異常な殺しですよ。
I know how keen you are upon these things,	この手の事件には目がないですからね、ホームズさんは。
and I would take it as a great favour if you would step down to Appledore Towers, and give us the benefit of your advice.	それで、アップルドア・タワーズまでご足労いただいて、なにか有益なアドバイスをしていただけるととてもありがたいのですが。
It is no ordinary crime.	並大抵の事件じゃないですよ。
We have had our eyes upon this Mr. Milverton for some time, and, between ourselves, he was a bit of a villain.	我々もこのミスター・ミルヴァートンにはここしばらく目をつけてましてね、我々の間ではちょっとした悪人ということになっていました。
He is known to have held papers which he used for blackmailing purposes.	いろんな書類を握っては、それを使って強請っていたようです。
These papers have all been burned by the murderers.	その書類も、いまはぜんぶ犯人どもに焼かれてしまいました。
No article of value was taken,	貴重品類に手をつけたあとはありません。
