She went on and on, a long way, but wherever the road divided there were sure to be two finger-posts pointing the same way,	アリスはひたすら前進して、ずいぶん歩いたのですが、道が分かれるたびに道しるべが二つあって、どっちも同じ方向を指しているのです。
one marked `TO TWEEDLEDUM'S HOUSE'	一つはトゥィードルダムのおうち方面 → と書かれていて、
and the other `TO THE HOUSE OF TWEEDLEDEE.'	もう一つはトゥィードルディーのおうち方面 →と書かれています。
`I do believe,' said Alice at last, `that they live in the same house!	「これってどう考えても、二人とも同じ家にすんでるんだわ！
I wonder I never thought of that before	どうしていままで思いつかなかったのかしら
--But I can't stay there long.	――でも長居するわけにはいかないわね。
I'll just call and say "how d'you do?" and ask them the way out of the wood.	ちょっといって、『ごめんください』と言って、森から出る道をきくだけね。
If I could only get to the Eighth Square before it gets dark!'	暗くなる前に八升目につかないと！」
So she wandered on, talking to herself as she went, till, on turning a sharp corner, she came upon two fat little men,	そこでアリスはさらにぶらぶらとすすみ、ぶつぶつ独り言を言っていましたが、急な曲がり角を曲がると、ちびでデブな二人組に出くわしました。
so suddenly that she could not help starting back, but in another moment she recovered herself, feeling sure that they must be	いきなり出くわしたので、思わず飛びのいてしまいましたが、次のしゅんかんには気をとりなおして、これぞまさしく――
CHAPTER IV   TWEEDLEDUM AND TWEEDLEDEE	第 4 章　トゥィードルダムとトゥィードルディー
They were standing under a tree, each with an arm round the other's neck,	二人は木の下に立って、おたがいに相手の首に腕をまわしております。
and Alice knew which was which in a moment,	どっちがどっちか、じきにわかりました。
because one of them had `DUM' embroidered on his collar, and the other `DEE.'	片方がえりに「ディー」とししゅうしてあって、もう片方は「ダム」とししゅうしてあったからです。
`I suppose they've each got "TWEEDLE" round at the back of the collar,'	「たぶん二人とも、えりのうしろ側に『トゥィードル』って書いてあるんでしょうね」
she said to herself.	とアリスはつぶやきました。
They stood so still that she quite forgot they were alive, and she was just looking round to see if the word "TWEEDLE" was written at the back of each collar, when she was startled by a voice coming from the one marked `DUM.'	二人とも、まるで動かなかったので、アリスは二人が生きていることを忘れて、二人ともえりの後ろに『トゥィードル』って書いてあるかどうかを見に、後ろにまわろうとしたとき、「ダム」と書いてある方が声をたてて、アリスはびっくりしてしまいました。
`If you think we're wax-works,' he said, `you ought to pay, you know.	「ぼくたちがろう人形だと思うんなら、見物料を払いなさいよ。
Wax-works weren't made to be looked at for nothing, nohow!'	ろう人形は無料で見るもんじゃない、如何様にも！」
`Contrariwise,' added the one marked `DEE,' `if you think we're alive, you ought to speak.'	「対照的に、ぼくたちが生きてると思うんなら、なんとか言いなさいよ」
`I'm sure I'm very sorry,'	「ええ、ほんとに心からごめんなさいね」
was all Alice could say;	アリスはそう言うのがやっとでした。
for the words of the old song kept ringing through her head like the ticking of a clock, and she could hardly help saying them out loud:	あの古い歌の歌詞が、カチカチ言う時計みたいに頭のなかで鳴り響いていて、ついそれを口に出してしまいそうだったからです：
'Tweedledum and Tweedledee	――「トゥィードルダムとトゥィードルディー
Agreed to have a battle;	決闘しようと取り決めたわけ
For Tweedledum said Tweedledee	なぜってトゥィードルダム曰くトゥィードルディー
Had spoiled his nice new rattle.	新品のすてきなガラガラを壊しめたわけ
Just then flew down a monstrous crow,	ちょうどお化けガラスが舞い降りて
As black as a tar-barrel;	墨ツボみたいに真っ黒で
Which frightened both the heroes so,	英雄たちはこわがって
They quite forgot their quarrel.'	口論もすっかり忘れましたとさ」
`I know what you're thinking about,' said Tweedledum:  `but it isn't so, nohow.'	「きみが何を考えてるかわかるぞ、でもそれはそうじゃないんだぞ、如何様にも」
`Contrariwise,' continued Tweedledee, `if it was so, it might be;	「対照的に、そうであったなら、そうであったかもしれず、
and if it were so, it would be;	そしてそうであったとすれば、そうであろう。
but as it isn't, it ain't.	しかしそうでない以上、そうではあらぬのである。
That's logic.'	それが論理というもの」とトゥィードルディーが続けます。
`I was thinking,' Alice said very politely, `which is the best way out of this wood:	アリスはとってもていねいに申しました。
it's getting so dark.	ずいぶん暗くなってきたし。
Would you tell me, please?'	お願いですから、教えていただけませんか？」
But the little men only looked at each other and grinned.	でも、小さな男たちは、顔を見合わせてニヤニヤするだけでした。
They looked so exactly like a couple of great schoolboys, that Alice couldn't help pointing her finger at Tweedledum, and saying	二人とも、まったくなりの大きな小学生二人組そっくりだったもので、アリスはついついトゥィードルダムを指さして、
`First Boy!'	「いちばーん！」と叫んでしまいました。
`Nohow!'	「如何様にも！」
Tweedledum cried out briskly, and shut his mouth up again with a snap.	とトゥィードルダムは短く叫んで、すぐにぴったりと口を閉ざしてしまいました。
`Next Boy!'	「にばーん！」
said Alice, passing on to Tweedledee, though she felt quite certain he would only shout out `Contrariwise!' and so he did.	とアリスはトゥィードルディーに移りましたが、どうせ「対照的！」と叫ぶだけに決まってるわ、と確信しておりまして、まさにその通りでした。
`You've been wrong!'	「ちがうだろう！」
cried Tweedledum.	とトゥィードルダムはわめきました。
`The first thing in a visit is to say "How d'ye do?" and shake hands!'	「人のところに訪ねてきたら、まっさきに言うのは『ごめんください』で、次に握手をするんだぞ！」
And here the two brothers gave each other a hug, and then they held out the two hands that were free, to shake hands with her.	そしてここで兄弟二人はお互いに抱きあって、それからそれぞれ空いたほうの手をのばして、アリスと握手しようとしました。
Alice did not like shaking hands with either of them first,	アリスは、片方だけ先に握手するのはいやでした。
for fear of hurting the other one's feelings;	残ったほうが気を悪くするかもしれないからです。
so, as the best way out of the difficulty, she took hold of both hands at once:	そこでむずかしい状況をきりぬけるいちばんいい方法として、アリスは両方の手を同時ににぎりました。
the next moment they were dancing round in a ring.	次のしゅんかん、みんなは輪になっておどっていたのです。
This seemed quite natural (she remembered afterwards), and she was not even surprised to hear music playing:	これはとても自然に思えて（と後からアリスは思い出しました）、音楽が流れてきても、まるでおどろきませんでした。
it seemed to come from the tree under which they were dancing, and it was done (as well as she could make it out) by the branches rubbing one across the other,	音楽はみんながおどっている頭上の木から流れてくるみたいで、どうも（アリスがなんとかつきとめた範囲では）枝がお互いにこすれあって音楽になっているみたいでした。
like fiddles and fiddle-sticks.	バイオリンと、バイオリンの弓みたいな感じです。
`But it certainly WAS funny,'	「でも、ホントすっごくおかしかったのよね」
(Alice said afterwards, when she was telling her sister the history of all this,)	（とアリスはあとで、この一件すべてのおはなしをお姉さんにしているときに言いました。）
`to find myself singing "HERE WE GO ROUND THE MULBERRY BUSH."	「あたし、いきなり『かごめかごめ（HERE WE GO ROUND THE MULBERRY BUSH）』をうたってるんだもん。
I don't know when I began it, but somehow I felt as if I'd been singing it a long long time!'	いつうたいはじめたのかはわかんないけど、でもずいぶん長いことうたってたような気がしたの！」
The other two dancers were fat, and very soon out of breath.	アリス以外のおどり手二人はでぶで、すぐに息をきらしてしまいました。
`Four times round is enough for one dance,'	「一回のおどりで四周もすればじゅうぶん」
Tweedledum panted out, and they left off dancing as suddenly as they had begun:	とトゥィードルダムがぜいぜい言って、みんなははじまったときと同じくらい、いきなりおどりをやめました。
the music stopped at the same moment.	音楽も、その同じしゅんかんに止まりました。
Then they let go of Alice's hands, and stood looking at her for a minute:	それから二人はアリスの手をはなしましたが、一分ほど立ったままアリスを見つめています。
there was a rather awkward pause, as Alice didn't know how to begin a conversation with people she had just been dancing with.	これはなかなかきまりの悪い間で、アリスとしても、たったいままでおどっていた人たちとどういうふうに会話をきりだしていいのか、わかりませんでした、
`It would never do to say "How d'ye do?" NOW,' she said to herself:	「いまさら『ごめんください』でもないわよねえ。
`we seem to have got beyond that, somehow!'	なぜかもうそんな段階はすぎたみたい！」
`I hope you're not much tired?'	「あまりお疲れじゃないといいんですけど？」
she said at last.	とうとうアリスは言いました。
`Nohow.	「如何様にも。
And thank you VERY much for asking,'	それと、きいてくれてたいへんにありがとう」
said Tweedledum.	とトゥィードルダム。
`So much obliged!'	「実に感謝感激！」
added Tweedledee.	トゥィードルディーがつけ加えました。
`You like poetry?'	「詩はお好き？」
`Ye-es.	「え、ええ。
pretty well--SOME poetry,'	まあなかなか――全部じゃないですけど」
Alice said doubtfully.	とアリスは、用心しながら言いました。
`Would you tell me which road leads out of the wood?'	「森から出る道はどっちか教えていただけませんか？」
`What shall I repeat to her?'n	「この子に何を暗唱してあげようか？」
said Tweedledee, looking round at Tweedledum with great solemn eyes, and not noticing Alice's question.	とトゥィードルディーは、荘厳な目をぱっちりと開けてトゥィードルダムのほうを見つめ、アリスの質問は無視しました。
`"THE WALRUS AND THE CARPENTER" is the longest,'	「『セイウチと大工』がいちばん長いよ」
Tweedledum replied, giving his brother an affectionate hug.	とトゥィードルダムが、兄弟を愛情こめて抱きしめながら答えました。
Tweedledee began instantly:	トゥィードルディーはすぐに始めました。
`The sun was shining--'	「おひさまピカピカ海の上――
Here Alice ventured to interrupt him.	ここでアリスは、思い切って口をはさみました。
`If it's VERY long,' she said, as politely as she could, `would you please tell me first which road--'	できるだけていねいに申します。
Tweedledee smiled gently, and began again:	トゥィードルディーはやさしくほほえむと、最初から暗唱しなおしました。
`The sun was shining on the sea,	「お日さまピカピカ海の上
Shining with all his might:	力の限り照らしてる
He did his very best to make	波浪をすべすべキラキラに
The billows smooth and bright--	するため全力つくしてた――
And this was odd, because it was	でもこれってなんか変
The middle of the night.	いまは夜のど真中。
The moon was shining sulkily,	お月様、ぷんぷん照らしてる
Because she thought the sun	だってお日さまが昼間のあとで
Had got no business to be there	そこらをウロウロするなんて
After the day was done--	ずいぶんでしゃばりと思ったから――
"It's very rude of him," she said,	曰く『なんとも失礼だこと
"To come and spoil the fun!"	のこのこじゃましにくるなんて！』
The sea was wet as wet could be,	海はとことんびしょぬれで
The sands were dry as dry.	砂はとことん乾いてた。
You could not see a cloud, because	雲一つ見あたらず、それというのも
No cloud was in the sky:	空には雲がなかったから:
No birds were flying over head--	頭上を飛ぶ鳥もなし――
There were no birds to fly.	そもそも飛ぶ鳥なんかいないから。
The Walrus and the Carpenter	肩を並べて歩いてた;
Were walking close at hand;	こんなにたくさんの砂を見て
They wept like anything to see	二人はおいおい泣いていた:
Such quantities of sand:	『こいつさえきれいに掃除すりゃ
"If this were only cleared away,"	なんとも豪勢だろうになぁ！』
"If seven maids with seven mops	『女中七人にモップ七本
Swept it for half a year,	持たせて半年掃かせたら
Do you suppose," the Walrus said,	きれいに片づけられると
"That they could get it clear?"	思うかい』とたずねるセイウチに
"I doubt it," said the Carpenter,	『あやしいね』と大工は答え
And shed a bitter tear.	辛苦の涙を流してる。
"O Oysters, come and walk with us!"	『おおカキ諸君、散歩しにおいで！』
The Walrus did beseech.	とセイウチが差し招く。
"A pleasant walk, a pleasant talk,	『すてきな散歩、すてきな談笑
Along the briny beach:	潮の浜辺に沿って
We cannot do with more than four,	でも手を貸せるのは、
To give a hand to each."	最高四匹までだよ』
The eldest Oyster looked at him.	最年長のカキ、セイウチをながめ
But never a word he said:	でも一言たりとも発しはしない。
The eldest Oyster winked his eye,	最年長のカキはウィンクして
And shook his heavy head--	重い頭を横に振る――
Meaning to say he did not choose	カキ床を離れたり
To leave the oyster-bed.	する気はないよというつもり。
But four young oysters hurried up,	でも若いカキ四匹がいそいそと
All eager for the treat:	大喜びで招待に応じ:
Their coats were brushed, their faces washed,	コートにブラシ、顔も洗い
Their shoes were clean and neat--	くつもきれいにきっちりと――
And this was odd, because, you know,	でもこれってなんか変
They hadn't any feet.	だってカキには足がない。
Four other Oysters followed them,	さらにカキが四匹つづき
And yet another four;	そしてさらにまた四匹
And thick and fast they came at last,	そして群がりあわててみんなきた
And more, and more, and more--	そして次、次、もっと次――
All hopping through the frothy waves,	みんな泡立つ波からピョンピョンと
And scrambling to the shore.	岸辺めがけて押し寄せる。
The Walrus and the Carpenter	セイウチと大工は
Walked on a mile or so,	一マイルほど歩いてから
And then they rested on a rock	具合良く低い
Conveniently low:	石の上にこしかけた:
And all the little Oysters stood	そしてかわいいカキたちみんな
And waited in a row.	そこに並んで待っていた。
"The time has come," the Walrus said,	セイウチいわく『さあいろんなことを話し合う
"To talk of many things:	ときがついにやってきた:
Of shoes--and ships--and sealing-wax--	くつだの――ふねだの――封蝋や
Of cabbages--and kings--	王さま――はたまたキャベツなど――
And why the sea is boiling hot--	あるいは煮え立つ海の謎――
And whether pigs have wings."	またはブタの翼の有無』
"But wait a bit," the Oysters cried,	『でもちょっと待ってよ』とカキたち叫ぶ
"Before we have our chat;	『みんなでおしゃべりする前に;
For some of us are out of breath,	息をきらした子もいるし
And all of us are fat!"	ぼくたちみんな、デブちんだ！』
"No hurry!" said the Carpenter.	『あわてることはないよ』と大工。
They thanked him much for that.	みんなこれには感謝した。
"A loaf of bread," the Walrus said,	『パンが一斤』とセイウチ曰く
"Is what we chiefly need:	『それがもっぱら必要だ:
Pepper and vinegar besides	さらにはコショウと酢もあれば
Are very good indeed--	それはなおさら好都合――
Now if you're ready Oysters dear,	さあ親愛なるカキくんたちよ
We can begin to feed."	よければ食事を始めよう』
"But not on us!" the Oysters cried,	『でもまさかぼくたちを』と叫ぶカキくんたちは、
Turning a little blue,	みんなちょっと青ざめる、
"After such kindness, that would be	『こんなに親切にしてくれたのに
A dismal thing to do!"	それはなんともあんまりだ！』
"The night is fine," the Walrus said	『見事な夜だ』とセイウチが言う
"Do you admire the view?	『なんともすてきなながめじゃないか』
"It was so kind of you to come!	『出てきてくれてありがとう
And you are very nice!"	なんとも優しい子たちだね！』
The Carpenter said nothing but	大工の答はただ一言
"Cut us another slice:	「パンをもう一切れ頼む:
I wish you were not quite so deaf--	そんな上の空はやめてほしいね――
I've had to ask you twice!"	二度も三度も言わせるな！』
"It seems a shame," the Walrus said,	『こんなペテンをするなんて
"To play them such a trick,	これはなんとも恥ずかしい』とセイウチ。
After we've brought them out so far,	『こんな遠くに連れ出して
And made them trot so quick!"	あんなに急いで歩かせて！』
The Carpenter said nothing but	大工の答はただ一言
"The butter's spread too thick!"	『バターを厚く塗りすぎた！』
"I weep for you," the Walrus said.	『かわいそうなきみたち』とセイウチ、
"I deeply sympathize."	『心底同情してあげる』
With sobs and tears he sorted out	セイウチ、嗚咽と涙に隠れつつ
Those of the largest size.	選ぶはいちばん大きいカキばかり
Holding his pocket handkerchief	ポケットからのハンカチで
Before his streaming eyes.	涙流れる目を隠しつつ。
"O Oysters," said the Carpenter.	『おおカキ諸君』と大工が呼びかける。
"You've had a pleasant run!	『なかなか楽しい道中だった！
Shall we be trotting home again?"	ぼちぼち帰るとしようかね？』
But answer came there none--	でもこれに対する返事なし――
And that was scarcely odd, because	そしてこれってどこが変？
They'd eaten every one.'	だって一つ残らず腹の中」
`I like the Walrus best,' said Alice:	「あたし、セイウチがいちばん好きだな。
`because you see he was a LITTLE sorry for the poor oysters.'	だってあわれなカキたちのこと、ちょっとはかわいそうと思ってあげたでしょ」とアリス。
`He ate more than the Carpenter, though,' said Tweedledee.	「でも、大工よりもいっぱい食べたんだよ。
`You see he held his handkerchief in front, so that the Carpenter couldn't count how many he took:	ハンカチを口にあてて、いくつ食べたかを大工に数えられないようにして。
contrariwise.'	対照的に」とトゥィードルディー。
`That was mean!' Alice said indignantly.	「それ、ひどいわ！
`Then I like the Carpenter best	じゃあやっぱり大工がいちばん好き
--if he didn't eat so many as the Walrus.'	――セイウチほどたくさん食べなかったんなら」とアリスは憤然として言いました。
`But he ate as many as he could get,'	「でも大工だって食べられるだけ食べたんだよ」
said Tweedledum.	とトゥィードルダム。
This was a puzzler.	これは悩ましい問題でした。
After a pause, Alice began,	しばらく考えこんでからアリスは口を開きました。
`Well!	「まったく！
They were BOTH very unpleasant characters--'	どっちもずいぶんといやな連中で――」
Here she checked herself in some alarm,	ここでアリスは、ビクッとしてあたりを見まわしました。
at hearing something that sounded to her like the puffing of a large steam-engine in the wood near them,	ちかくの森から、おっきな蒸気機関車（じょうききかんしゃ）の音みたいなものが聞こえてきたからです。
though she feared it was more likely to be a wild beast.	アリスは、たぶん野獣じゃないかしらと思ったわけです。
`Are there any lions or tigers about here?'	「このあたりって、ライオンとかトラとかいるのかしら？」
she asked timidly.	アリスはびくびくしてたずねました。
`It's only the Red King snoring,'	「ありゃただの赤の王さま（キング）のいびき」
said Tweedledee.	とトゥィードルディー。
`Come and look at him!'	「おいで、ごらんよ！」
the brothers cried, and they each took one of Alice's hands, and led her up to where the King was sleeping.	と兄弟たちは叫んで、それぞれがアリスの手を一つずつにぎると、王さまの眠っているところまでつれてきました。
`Isn't he a LOVELY sight?'	「なんて美しい姿だと思わない？」
said Tweedledum.	とトゥィードルダム。
Alice couldn't say honestly that he was.	アリスとしては、これに心底賛成はできませんでした。
He had a tall red night-cap on, with a tassel, and he was lying crumpled up into a sort of untidy heap, and snoring loud	長い赤いナイトキャップをかぶって、王杓を持ち、みっともない山みたいに丸まってねっころがり、大いびきをかいているのです
--`fit to snore his head off!' as Tweedledum remarked.	――それもトゥィードルダムが言ったように「頭がはずれそうなくらいの大いびき」です。
`I'm afraid he'll catch cold with lying on the damp grass,'	「湿った草の上に寝てるなんて、カゼひいちゃうんじゃないかしら」
said Alice, who was a very thoughtful little girl.	アリスはとても配慮のいきとどいた女の子だったので、こう申しました。
`He's dreaming now,' said Tweedledee:	「夢を見てるんだよ。
`and what do you think he's dreaming about?'	それで、なんの夢を見てると思う？」とトゥィードルディー。
Alice said	アリスは答えます。
`Nobody can guess that.'	「そんなのだれにもわかんないわ」
`Why, about YOU!'	「いやぁ、きみのことだよ！」
Tweedledee exclaimed, clapping his hands triumphantly.	とトゥィードルディーは、勝ち誇ったように手を叩きながら叫びました。
`And if he left off dreaming about you, where do you suppose you'd be?'	「そして王さまがきみのことを夢見るのをやめちゃったら、きみはどうなっちゃうと思う？」
`Where I am now, of course,'	「別にいまのままここにいるわよ、もちろん」
said Alice.	とアリス。
`Not you!'	「きみはちがうね！」
Tweedledee retorted contemptuously.	とトゥィードルディーがバカにしたように切り返します。
`You'd be nowhere.	「きみはどこにもいなくなっちゃうんだよ。
Why, you're only a sort of thing in his dream!'	だってきみなんか、王さまの夢の中にしかいないモノじゃないか！」
`If that there King was to wake,' added Tweedledum,	「あそこにいるあの王さまが目をさましたら、
`you'd go out--bang!--just like a candle!'	きみは――ボーン！――ロウソクみたいに消えちゃうんだよ！」とトゥィードルダムがつけくわえます。
`I shouldn't!'	「消えるわけないでしょ！」
Alice exclaimed indignantly.	アリスは怒って叫びました。
`Besides, if I'M only a sort of thing in his dream, what are YOU, I should like to know?'	「それにもしあたしが王さまの夢の中にしかいないモノなら、そういうあなたたちはなんなのか、ぜひとも知りたいもんだわ！」
`Ditto'	「それはこっちのせりふ。知りたいのはこっちだよ！」
said Tweedledum.	とトゥィードルダム。
`Ditto, ditto'	「こっちのせりふ、こっちのせりふ」
cried Tweedledee.	とトゥィードルディーも叫びます。
He shouted this so loud that Alice couldn't help saying,	その叫び声がすごく大きくて、アリスはつい言ってしまいました。
`Hush!	「シーッ！
You'll be waking him, I'm afraid, if you make so much noise.'	そんなに大声だしたら、王さまが目をさましちゃうでしょう」
`Well, it no use YOUR talking about waking him,' said Tweedledum,	「ま、きみが王さまを起こすの起こさないの言ってもしょうがないよ。
`when you're only one of the things in his dream.	きみなんて、王さまの夢に出てくるものの一つでしかないんだもん。
You know very well you're not real.'	自分だって、自分がほんものじゃないのはよーくわかってるんだろ」とトゥィードルダム。
`I AM real!'	「あたし、ほんものだもん！」
said Alice and began to cry.	とアリスは泣き出しました。
`You won't make yourself a bit realler by crying,' Tweedledee remarked:	「泣いたって、ちっともほんものになれるわけじゃなし。
`there's nothing to cry about.'	泣くことないだろ」とトゥィードルディー。
`If I wasn't real,'	「もしあたしがほんものじゃないなら」
Alice said--half-laughing though her tears,	――アリスは泣きながら半分笑ってました。
it all seemed so ridiculous	なんともめちゃくちゃな話だと思って
--`I shouldn't be able to cry.'	――「泣いたりできないはずでしょう」
`I hope you don't suppose those are real tears?'	「それがほんものの涙だとでも思ってるんじゃないだろうねえ」
Tweedledum interrupted in a tone of great contempt.	とトゥィードルダムが、すごくバカにした調子で口をはさみます。
`I know they're talking nonsense,'	「でたらめ言ってるに決まってるわよね。
Alice thought to herself:	こんなことで泣いてもしょうがないわ」
`and it's foolish to cry about it.'	とアリスは思いました。
So she brushed away her tears, and went on as cheerfully as she could.	そこで涙をぬぐって、なるべく元気な声で言いました。
`At any rate I'd better be getting out of the wood,	「とにかくあたし、そろそろ森から出たほうがいいわ。
for really it's coming on very dark.	だってすごく暗くなってきたでしょう。
Do you think it's going to rain?'	雨が降るのかしら、どう思います？」
Tweedledum spread a large umbrella over himself and his brother, and looked up into it.	トゥィードルダムは、おっきな傘（かさ）を自分と兄弟の上にひろげて、それを見あげました。
`No, I don't think it is,' he said:	「ううん、降らないと思うよ。
`at least--not under HERE.	少なくとも――この下では。
Nohow.'	如何様にも」
`But it may rain OUTSIDE?'	「でもその外なら降るかもしれないでしょ？」
`It may--if it chooses,'	「かもね――雨の気分しだいで」
said Tweedledee:	とトゥィードルディー。
`we've no objection.	「ぼくらとしては異議なし。
Contrariwise.'	対照的に」
`Selfish things!'	「身勝手な連中ね！」
thought Alice, and she was just going to say `Good-night' and leave them, when Tweedledum sprang out from under the umbrella and seized her by the wrist.	とアリスは思い、まさに「おやすみなさい」と言って二人を後にしようと思ったときに、トゥィードルダムが傘（かさ）の下からとびだして、アリスのうでをつかみました。
`Do you see THAT?'	そして「あれが見えるか？」
he said, in a voice choking with passion,	と、気持ちがたかぶってのどがつまったような声で申します。
and his eyes grew large and yellow all in a moment, as he pointed with a trembling finger at a small white thing lying under the tree.	同時に、目をいっしゅんでおっきく黄色くしながら、木の下にころがっている小さな白いものを、ふるえる指で示します。
`It's only a rattle,' Alice said, after a careful examination of the little white thing.	アリスは、その小さな白いものを慎重に調べてから申しました。
`Not a rattleSNAKE, you know,'	ガラガラヘビじゃないからね」
she added hastily, thinking that he was frightened:	と、トゥィードルダムがこわがっているのかと思って、あわててつけ加えます。
only an old rattle	「ただの古いガラガラよ
--quite old and broken.'	――すごく古いし、こわれてるし」
`I knew it was!'	「そうじゃないかと思ったんだ！」
cried Tweedledum, beginning to stamp about wildly and tear his hair.	とトゥィードルダムは叫んで、足を踏みならし、もうれつに髪の毛をかきむしりだしました。
`It's spoilt, of course!'	「もちろん壊れてるよな！」
Here he looked at Tweedledee,	そしてここでトゥィードルディーのほうをにらみつけます。
who immediately sat down on the ground, and tried to hide himself under the umbrella.	トゥィードルディーは、すぐにすわりこんで、かさの下に隠れようとしました。
Alice laid her hand upon his arm, and said in a soothing tone,	アリスはトゥィードルダムのうでに手をのせて、なだめるように申しました。
`You needn't be so angry about an old rattle.'	「古いガラガラのことで、そんなに怒らなくてもいいじゃないの」
`But it isn't old!'	「でも古くないんだもん！」
Tweedledum cried, in a greater fury than ever.	とトゥィードルダムは、前にも増して怒りくるって叫びました。
`It's new, I tell you	「新品なんだよ
--I bought it yesterday	――きのう買ったばっかなんだもん！
--my nice New RATTLE!'	――ぼくの新品のガラガラが！！」
and his voice rose to a perfect scream.	ここで声は完全な金切り声になりました。
All this time Tweedledee was trying his best to fold up the umbrella, with himself in it:	この間ずっとトゥィードルディーは、いっしょうけんめいかさをたたんで、自分もその中にたたみこまれようとしていました。
which was such an extraordinary thing to do, that it quite took off Alice's attention from the angry brother.	これは実に不思議なことだったので、アリスは怒っている兄弟のことをつい忘れてしまいました。
But he couldn't quite succeed, and it ended in his rolling over, bundled up in the umbrella, with only his head out:	でも、さすがのトゥィードルディーも、これはうまくいかずに、結局はかさにからまったままころんでしまい、頭だけがつきだすかっこうになりました。
and there he lay, opening and shutting his mouth and his large eyes	そしてそうやって転がったまま、口をぱくぱく、目をぱちくりさせています。
--'looking more like a fish than anything else,'	「なんというか、魚以外のなにものでもないわよね」
Alice thought.	とアリスは思いました。
`Of course you agree to have a battle?'	「もちろん決闘するのには合意するよな？」
Tweedledum said in a calmer tone.	とトゥィードルダムはもっと落ち着いた調子で申しました。
`I suppose so,'	「まあ仕方ないか」
the other sulkily replied, as he crawled out of the umbrella:	と相方は、かさからゴソゴソ這いだしながら、不機嫌そうに申します。
`only SHE must help us to dress up, you know.'	「でも、この子が着付けをてつだってくれないとね」
So the two brothers went off hand-in-hand into the wood, and returned in a minute with their arms full of things	というわけで兄弟二人は、手に手をとって森の中へと向かい、しばらくしてから腕いっぱいにがらくたをかかえて戻ってきました
--such as bolsters, blankets, hearth-rugs, table-cloths, dish-covers and coal-scuttles.	――たとえばクッションや毛布、じゅうたんやテーブルクロス、お皿のカバーや石炭ばけつなど。
`I hope you're a good hand at pinning and tying strings?' Tweedledum remarked.	「ピン留めとかひもを結んだりとか、じょうずだといいんだけど。
`Every one of these things has got to go on, somehow or other.'	これ全部、一つ残らずなんとかしてつけてもらわないと」とトゥィードルダム。
Alice said afterwards she had never seen such a fuss made about anything in all her life	あとでアリスの話によると、ほかのどんなことについてだって、これほどの大騒ぎなんか見たことない、とのこと
--the way those two bustled about	――二人ともあーだこーだと文句ばかり
--and the quantity of things they put on	――そしてこの二人が身につけたがらくたの量ときたら
--and the trouble they gave her in tying strings and fastening buttons	――さらに、ひもをむすんだりボタンをとめたりするので、すさまじく手がかかるのです
--`Really they'll be more like bundles of old clothes that anything else, by the time they're ready!'	――「いやぁ、もうなんというか、二人とも準備が整う頃には、古着のかたまりとしか言いようがなくなっちゃうはずだわ！」
she said to herself, as she arranged a bolster round the neck of Tweedledee,	とアリスは、トゥィードルディーの首に石炭入れをゆわえてあげながら思いました。
`to keep his head from being cut off,'	「頭を斬り落とされないようにするんだ」
as he said.	とは当人の言。
`You know,' he added very gravely, `it's one of the most serious things that can possibly happen to one in a battle	そして、重々しくこうつけ加えます。
--to get one's head cut off.'	――頭を斬り落とされるってのは」
Alice laughed aloud:	アリスは大笑いしてしまいましたが、
but she managed to turn it into a cough, for fear of hurting his feelings.	機嫌を損ねないよう、なんとかごまかして咳きこんだふりをしました。
`Do I look very pale?'	「ぼくってすごく蒼ざめてる？」
said Tweedledum, coming up to have his helmet tied on.	とトゥィードルダムが、ヘルメットのひもをしばってもらいにきて言います
(He CALLED it a helmet, though it certainly looked much more like a saucepan.)	（ヘルメットと呼んではいましたが、それはどう見てもソース用のおなべにずっと似ていました。）
`Well--yes--a LITTLE,'	「ええ――まあ――その、ちょっとだけね」
Alice replied gently.	アリスは優しく答えます。
`I'm very brave generally,' he went on in a low voice:	「ぼくはいつもはとっても勇敢なんだ。
`only to-day I happen to have a headache.'	でも、きょうに限っては、たまたま頭痛がしてるんでね」とトゥィードルダムは声を落としてつづけます。
`And I'VE got a toothache!'	「ぼくなんか歯が痛いんだぞ！
said Tweedledee, who had overheard the remark.	ぼくのほうがおまえより不利なんだからな！」
`I'm far worse off than you!'	とトゥィードルディーが、いまのせりふをもれ聞いてもうします。
`Then you'd better not fight to-day,'	「じゃあ、二人ともきょうは闘わないほうがいいわよ」
said Alice, thinking it a good opportunity to make peace.	とアリスは、争いをおさめるいい機会だと思っていいました。
`We MUST have a bit of a fight,	「でもちょっとくらいは闘わないと。
but I don't care about going on long,'	そんなに長くやんなくてもいいけど。
said Tweedledum.  `What's the time now?'	いま何時？」とトゥィードルダム。
Tweedledee looked at his watch,  and said	トゥィードルディーは時計を見ました。
`Half-past four.'	「四時半」
`Let's fight till six, and then have dinner,'	「六時まで闘って、それから晩ごはんにしよう」
said Tweedledum.	とトゥィードルダム.
`Very well,'	「しかたないか」
the other said, rather sadly:	と相方は、いささか悲しそうに言いました。
`and SHE can watch us	「そしてこの子は見てるといい
--only you'd better not come VERY close,'	――でも、あんまり近くにきちゃダメだよ」
he added:	とつけ加えます。
`I generally hit everything I can see	「ぼくは目に入ったものには、片っ端から斬りつけちゃうからね
--when I get really excited.'	――すっごく興奮してきたときには」
