"I purpose to seek	「ぼくは探している
--ay, and to find	――そう、そして見つけ出す
--the proper reagents,	――適切な試薬を。
which, acting upon the living organism, will bring about molecular changes analogous to those you have just witnessed.	活動中の有機体に作用して、たった今きみが目にしたものに似た分子変化を引き起こすやつをね。
But these reagents, which I shall find,	やがてぼくは見つけ出す。
and for that matter, upon which I already have my hands,	いや、言わせてもらえば、すでにもう手のうちにある。
will not turn the living body to blue or red or black, but they will turn it to transparency.	そういった試薬は、生きた体を青や赤や黒ではなくて、透明に変えるんだ。
All light will pass through it.	そうなれば、あらゆる光が通過する。
It will be invisible.	つまり不可視となる。
It will cast no shadow."	しかも影を作ることはない」
A few weeks later I went hunting with Paul.	数週間後、ぼくはポールとハンティングに出かけた。
He had been promising me for some time that I should have the pleasure of shooting over a wonderful dog	ポールは何度もぼくに、ワンダフルな犬を撃たせてやるからお楽しみに、なんて言っていた
--the most wonderful dog, in fact, that ever man shot over, so he averred,	――最高にワンダフルな犬で、もっと言えば、人類がいままでに撃ったことのないほどの犬だよ、そう断言した。
and continued to aver till my curiosity was aroused.	しかもそれをあまりに繰り返すので、ぼくもだんだん好奇心が湧いてきた。
But on the morning in question I was disappointed,	だけど問題の朝、ぼくはがっかりした。
for there was no dog in evidence.	というのも、犬なんてどこにもいなかったからだ。
"Don't see him about,"	「心配するな」
Paul remarked unconcernedly, and we set off across the fields.	と、ポールは気にも留めていないようすで、ぼくらは草原を横切りはじめた。
I could not imagine, at the time, what was ailing me, but I had a feeling of some impending and deadly illness.	そのときは、なにが原因なのかぼくには分からなかったけど、ひどく気分が悪かった。
My nerves were all awry, and, from the astounding tricks they played me, my senses seemed to have run riot.	全神経がまいってしまい、そして、まいってしまった神経がやるとんでもない悪戯のせいで、頭の中で反乱が起きているように思えた。
Strange sounds disturbed me.	奇妙な音がぼくの心をかき乱す。
At times I heard the swish-swish of grass being shoved aside, and once the patter of feet across a patch of stony ground.	ときどき草がかきわけられる音が聞こえたし、いちどなど、石だらけの区画の向こうに軽快な足音がしたこともあった。
"Did you hear anything, Paul?"	「ポール、なにか聞こえなかった？」
I asked once.	いったん、ぼくはそう尋ねた。
But he shook his head, and thrust his feet steadily forward.	でもポールは首を横に振って、どんどん先に足を進めていった。
While climbing a fence, I heard the low, eager whine of a dog,	フェンスを登る間中、犬がしきりにくんくんと低い声で鳴くのが聞こえた。
apparently from within a couple of feet of me;	明らかに、ぼくから1メートルと離れていないところから。
but on looking about me I saw nothing.	だけど、あたりを見まわしても、何も見当たらない。
I dropped to the ground, limp and trembling.	ぼくは、ぐったりとなって、震えながら地面に落ちた。
"Paul," I said, "we had better return to the house.	「ポール、屋敷に帰ったほうがいいと思うんだけど。
I am afraid I am going to be sick."	なんだか病気になりかけているみたいな気分だ」
"Nonsense, old man,"	「馬鹿言っちゃいけない」
he answered.	とポールは答えた。
You'll be all right.	「大丈夫だって。
It's famous weather."	すばらしい天気じゃないか」
But, passing along a narrow path through a clump of cottonwoods, some object brushed against my legs and I stumbled and nearly fell.	でも、狭い道に沿ってポプラの木立を抜けると、なんらかの物体がぼくの脚をかすめたので、けつまずいて、もうすこしで転んでしまうところだった。
I looked with sudden anxiety at Paul.	ぼくは急な不安を湛えてポールを振りかえった。
"What's the matter?"	「どうした？」
he asked.	とポール。
"Tripping over your own feet?"	「脚が罠にでもひっかかったのかい？」
I kept my tongue between my teeth and plodded on,	ぼくは舌を軽く噛んだままとぼとぼと歩きつづけた。
though sore perplexed and thoroughly satisfied that some acute and mysterious malady had attacked my nerves.	何か正体不明の重病がぼくの神経を痛めつけているのだとはっきり確信していたし、ひどく当惑してもいたのだけど。
So far my eyes had escaped;	それまでのところ、目は無事だった。
but, when we got to the open fields again, even my vision went back on me.	でも、ふたたび開けた原っぱにでると、視力までがぼくを裏切った。
Strange flashes of vari-colored, rainbow light began to appear and disappear on the path before me.	雑多な色の奇妙なきらめきが、虹の光が、ぼくの目の前の道に明滅し始めたのだ。
Still, I managed to keep myself in hand,	それでもぼくはなんとかこらえつづけた。
till the vari-colored lights persisted for a space of fully twenty seconds, dancing and flashing in continuous play.	その雑多な色の光が一ヶ所にたっぷり20秒はとどまって、絶え間なく瞬きながら踊りまわるのを見るまでは。
Then I sat down, weak and shaky.	ぼくは座りこみ、力なく震えていた。
"It's all up with me,"	「もうだめだ」
I gasped, covering my eyes with my hands.	と私は、両手に顔をうずめてあえぎあえぎ言った。
"It has attacked my eyes.	「目までやられてしまった。
Paul, take me home."	ポール、ぼくを連れてかえってくれ」
But Paul laughed long and loud.	ところがポールは大きな声で笑い転げた。
"What did I tell you?	「ぼくはきみになんと言った？
--the most wonderful dog, eh?	――もっともワンダフルな犬、そうだろ？
Well, what do you think?"	さあ、こいつをどう思う？」
He turned partly from me and began to whistle.	ポールはぼくに背を向けて少し離れると、口笛を吹き始めた。
I heard the patter of feet,	ぱたぱたと何かの足音。
the panting of a heated animal,	1匹の動物の興奮したような息遣い。
and the unmistakable yelp of a dog.	そして、聞き間違いようのない犬の鳴き声。
Then Paul stooped down and apparently fondled the empty air.	それからポールは腰をかがめると、見たところでは何もない空間を可愛がった。
"Here!	「こいつだよ！
Give me your fist."	さ、手を貸してごらん」
And he rubbed my hand over the cold nose and jowls of a dog.	そしてポールはぼくの手を、犬の冷たい鼻と下顎にこすりつけた。
it certainly was,	たしかにそうだった。
with the shape and the smooth, short coat of a pointer.	猟犬らしい形、猟犬らしい毛の短さと滑らかさ。
Suffice to say, I speedily recovered my spirits and control.	ちょっと大げさに言えば、ぼくは急速に精神力を回復して自分を取りもどした。
Paul put a collar about the animal's neck and tied his handkerchief to its tail.	ポールは首輪をその動物の首周りにつけ、ハンカチをしっぽに結びつけた。
And then was vouchsafed us the remarkable sight	その景色はまさに驚くべきものだった。
of an empty collar and a waving handkerchief cavorting over the fields.	何もないところに浮かぶ首輪とひらひら揺れるハンカチとが、野原を跳ねまわっている。
It was something to see that collar and handkerchief pin a bevy of quail in a clump of locusts	首輪とハンカチとがイナゴマメの茂みの中、うずらの群れの中に突き立っているところは、ちょっとした見物だった。
and remain rigid and immovable till we had flushed the birds.	うずらたちは、ぼくらが近づくまでじっとしていたのだ。
Now and again the dog emitted the vari-colored light-flashes I have mentioned.	繰りかえしその犬は、前に言ったような雑多な色の光の輝きを放った。
The one thing, Paul explained, which he had not anticipated and which he doubted could be overcome.	それは、ポールの説明によると、予期していなかった問題であり、克服できるかどうか自信のない問題だった。
"They're a large family,"	「あれは大きく言えば同類なんだよ」
he said,	とポール。
"these sun dogs, wind dogs, rainbows, halos, and parhelia.	「太陽の犬、風の犬、虹の、光輪の、幻日の。
They are produced by refraction of light	光の屈折から産まれる一族だね。
from mineral and ice crystals, from mist, rain, spray, and no end of things;	無機化合物や氷の結晶による屈折とか、霧や雨や飛沫や、そのほか枚挙に暇がないものによる屈折から。
and I am afraid they are the penalty I must pay for transparency.	どうも、それは透明のために支払わなきゃいけない犠牲みたいだ。
I escaped Lloyd's shadow	ぼくはロイドの影からは逃れた。
only to fetch up against the rainbow flash."	でもあいにく、虹のきらめきに捕われたんだ」
A couple of days later, before the entrance to Paul's laboratory, I encountered a terrible stench.	2日後、ポールの研究室の入り口前で、ひどい悪臭に出くわした。
So overpowering was it that it was easy to discover the source	あまりにもすさまじいものだったから、その源を見つけるのは簡単だった。
--a mass of putrescent matter on the doorstep	腐った物体の塊が戸口のステップに転がっている。
which in general outlines resembled a dog.	どことなく犬を思わせる輪郭だった。
Paul was startled when he investigated my find.	ポールは、ぼくが発見したものを調べてぎょっとしていた。
It was his invisible dog,	それはかれの見えざる犬だった。
or rather, what had been his invisible dog,	というかむしろ、かつてかれの見えざる犬だったもの。
for it was now plainly visible.	だって、今はもうはっきりと見えている。
It had been playing about but a few minutes before in all health and strength.	犬は、数分前までは元気一杯遊びまわっていた。
Closer examination revealed that the skull had been crushed by some heavy blow.	調べを進めるうちに、犬の頭蓋骨が、何か重い一撃を受けて打ち砕かれているのが明らかになった。
While it was strange that the animal should have been killed, the inexplicable thing was that it should so quickly decay.	この動物が殺されたというのも奇妙な話だし、それに、こんなに早く腐敗が進むようなことってあるものだろうか。
"The reagents I injected into its system were harmless,"	「ぼくが内部組織に投与した試薬は無害なやつだ」
Paul explained.	ポールは説明した。
"Yet they were powerful, and it appears that when death comes they force practically instantaneous disintegration.	「強力なやつではあるけれど、どうやら死がやってきたときには事実上、即時崩壊を促すみたいだな。
Remarkable!	驚くべきことだ！
Most remarkable!	とてもとても驚くべきことだよ！
Well, the only thing is not to die.	ふむ、たったひとつ言えるのは、死に至らせるようなものじゃないってことだ。
They do not harm so long as one lives.	生きているものには無害なんだ。
But I do wonder who smashed in that dog's head."	それにしても、いったい誰がこんなことをやったのかな？」
Light, however, was thrown upon this	けれども、この事態に光が投げかけられた。
when a frightened housemaid brought the news that Gaffer Bedshaw had that very morning, not more than an hour back, gone violently insane, and was strapped down at home, in the huntsman's lodge, where he raved of a battle with a ferocious and gigantic beast that he had encountered in the Tichlorne pasture.	怯える家政婦がもってきたニュースによると、まさにその朝、一時間もさかのぼらないころ、ガファー・ベドショーが暴力的な狂気に陥ったため家の中にストラップで縛りつけたところ、そこで――狩人小屋なのだが――ティックローン家の放牧場で出会った恐ろしい、巨大なけだものとの戦いについてわめいてまわったそうだ。
He claimed that the thing, whatever it was, was invisible, that with his own eyes he had seen that it was invisible;	そいつは、なにであったにせよ不可視の――かれの目で見たところでは不可視のものだったとかれは主張したので、
wherefore his tearful wife and daughters shook their heads,	涙に明け暮れけるかれの妻と娘たちは首を振った。
and wherefore he but waxed the more violent, and the gardener and the coachman tightened the straps by another hole.	それを見たかれはよけい乱暴になり、園丁と御者が留め穴をひとつ増やしてさらにストラップをきつくしてしまった。
Nor, while Paul Tichlorne was thus successfully mastering the problem of invisibility, was Lloyd Inwood a whit behind.	さて、ポール・ティックローンがかくして不可視問題をうまいことクリアした一方、ロイド・インウッドも遅れをとらなかった。
I went over in answer to a message of his to come and see how he was getting on.	ぼくはロイドがよこしてきたメッセージに応えて、その進展具合を見に出かけた。
Now his laboratory occupied an isolated situation in the midst of his vast grounds.	いまや、ロイドの研究室は広大な敷地の中に孤独な佇まいを見せていた。
It was built in a pleasant little glade, surrounded on all sides by a dense forest growth, and was to be gained by way of a winding and erratic path.	かれの研究室は気持ちのいい林間の空き地に建てられ、うっそうとした森に四面を囲まれており、曲がりくねった頼りない小道が引きこまれていた。
But I have travelled that path so often as to know every foot of it,	だけど、ぼくはこの道を何度も行き来したことがあったから、その一歩一歩をじゅうぶんに知っていた。
and conceive my surprise when I came upon the glade and found no laboratory.	例の林間にでたところ、そこに研究所は見当たらなかった。
The quaint shed structure with its red sandstone chimney was not.	あの趣のある小屋風の建物、あの赤い砂岩の煙突はなかった。
Nor did it look as if it ever had been.	それどころか、まるでそこにあったことすらないように見えた。
There were no signs of ruin,	取り壊された跡もない。
no debris,	破片もない。
nothing.	何もないんだ。
I started to walk across what had once been its site.	ぼくは以前にそれがあった場所を横切るように歩き始めた。
"This," I said to myself, "should be where the step went up to the door."	「ここに、戸口に続くステップがあったはずだな」
Barely were the words out of my mouth when I stubbed my toe on some obstacle,	そう独り言を終えたとたん、何か障害物につま先がぶつかった。
pitched forward, and butted my head into something that FELT very much like a door.	そのまま倒れこむと、何か、まさしくドアみたいな感じの何かに頭をぶつけた。
I reached out my hand.	ぼくは手を伸ばした。
It WAS a door.	ドアだった。
I found the knob and turned it.	ぼくは手探りでノブを回した。
And at once, as the door swung inward on its hinges, the whole interior of the laboratory impinged upon my vision.	それと同時に、蝶番の反対側からドアを内側に押すようにすると、研究室の調度がまるごとぼくの視界に飛びこんできた。
Greeting Lloyd, I closed the door and backed up the path a few paces.	ロイドにすぐもどると断りながらドアを閉め直して、ぼくは道を少し引きかえした。
I could see nothing of the building.	建物はまったく見えなかった。
Returning and opening the door,	またもどってドアを開ける。
at once all the furniture and every detail of the interior were visible.	とたんに、あらゆる建具と、数々の家具の仔細が見えた。
It was indeed startling,	まったくの驚きだった。
the sudden transition from void to light and form and color.	何もなかったところが、光に、形に、色に突如変貌するんだ。
"What do you think of it,	「さあ、どう思う？
eh?"	ん？」
Lloyd asked, wringing my hand.	ロイドが、ぼくの手を強く握り締めながら問うた。
"I slapped a couple of coats of absolute black on the outside yesterday afternoon to see how it worked.	「昨日の午後、絶対黒を外側に二重にコーティングして、どう見えるかやってみたんだ。
How's your head?	頭のほうはどう？
you bumped it pretty solidly, I imagine."	派手にぶつけたみたいだったからねえ」
"Never mind that,"	「いやいや」
he interrupted my congratulations.	ロイドはぼくがお祝いを述べようとするのを遮った。
"I've something better for you to do."	「もっといいものを用意しておいたんだ」
While he talked he began to strip, and when he stood naked before me he thrust a pot and brush into my hand and said,	そう言ううちにロイドは服を脱ぎ始め、素っ裸になってぼくの前に立つと、ポットを差し出して、ぼくの手にブラシを握らせた。
"Here, give me a coat of this."	「さ、こいつでぼくをコーティングしてくれ」
It was an oily, shellac-like stuff, which spread quickly and easily over the skin and dried immediately.	それは油っぽい、シュラックのようなもので、かなりの速さで簡単に皮膚の上に広がったし、速乾性もあった。
"Merely preliminary and precautionary,"	「これは単なる念のための予防措置」
he explained when I had finished;	ぼくがその仕事をやり終えると、ロイドは説明した。
"but now for the real stuff."	「そして、次こそが本物だ」
I picked up another pot he indicated,	ぼくはロイドに言われて別の壷を取り上げた。
and glanced inside, but could see nothing.	中身をのぞいてみると、しかし、その中には何も見えない。
"It's empty," I said.	「空っぽじゃないか」
"Stick your finger in it."	「指を突っこんでみろ」
I obeyed,	ぼくはそうした。
and was aware of a sensation of cool moistness.	冷たい、湿った感じがした。
On withdrawing my hand I glanced at the forefinger, the one I had immersed, but it had disappeared.	ぼくは手を引っ込めて人差し指を――壷に突っこんだ指だ――見ようとしたけど、それは消えていた。
I moved and knew from the alternate tension and relaxation of the muscles that I moved it,	指を動かしてみると、そこの筋肉が緊張と弛緩を繰り帰すのが分かった。
but it defied my sense of sight.	でも、ぼくの視覚は頑として拒まれている。
To all appearances I had been shorn of a finger;	外見的には、まさしく指を一本切り落とされたような感じだ。
nor could I get any visual impression of it till I extended it under the skylight and saw its shadow plainly blotted on the floor.	視覚的なところは、天窓の光にかざしてそれが床の上にはっきりと作った影を見るまでは、まったく何もなかった。
Lloyd chuckled.	ロイドはくすくす笑った。
"Now spread it on, and keep your eyes open."	「さ、そいつを広げてくれ、何が起きるかよく見てるんだよ」
I dipped the brush into the seemingly empty pot, and gave him a long stroke across his chest.	ぼくはブラシをその、空っぽのように見えるポットの中にさっと浸すと、ロイドの胸を大きく一筆掃いた。
With the passage of the brush the living flesh disappeared from beneath.	ブラシが往くところ、その下から生身の肉体は消えていった。
I covered his right leg,	ぼくはロイドの右足を塗りつぶした。
and he was a one-legged man defying all laws of gravitation.	するとかれは一本足の、重力の法則を無視した人間となった。
And so, stroke by stroke, member by member, I painted Lloyd Inwood into nothingness.	そうして、一筆一筆、ぼくはロイド・インウッドを無にすべく塗りつづけた。
It was a creepy experience, and I was glad when naught remained in sight	気味の悪い体験だったから、すべてが視覚的に無になったときは喜んだ。
but his burning black eyes, poised apparently unsupported in mid-air.	もっともその燃えるような漆黒の瞳は、明らかに何の支えもない中空に浮かんでいた。
"I have a refined and harmless solution for them,"	「目にはね、害にならないように手のこんだ方法を用意しておいた」
he said.	とロイド。
"A fine spray with an air-brush, and presto!	「エアブラシをうまく使うんだ、迅速に！
I am not."	かくてぼくは消える」
This deftly accomplished,	これがうまくやり遂げられた。
he said,	ロイドは言う。
"Now I shall move about,	「さて、少し動き回ってみよう。
and do you tell me what sensations you experience."	どんな感じがしたか、分かったことを教えてくれ」
"In the first place, I cannot see you,"	「まず最初にね、ぼくにはきみが見えない」
I said,	とぼく。
and I could hear his gleeful laugh from the midst of the emptiness.	ロイドのご機嫌な笑い声が何もないところから聞こえてきた。
"Of course,"	「もちろん」
I continued,	ぼくは話を続けた。
"you cannot escape your shadow, but that was to be expected.	「きみは影から逃れきれていないけど、それは予想どおりだね。
When you pass between my eye and an object, the object disappears, but so unusual and incomprehensible is its disappearance that it seems to me as though my eyes had blurred.	きみがぼくの目とある物体の間を横切ったときは、その物体は消えてしまうんだけど、あまりにも異常で不可解なことだから、ぼくの目がかすんでいるんだろうとしか思えないよ。
When you move rapidly, I experience a bewildering succession of blurs.	すばやく動き回っているときは、連続的な目のかすみを覚えるな。
The blurring sensation makes my eyes ache and my brain tired."	そういう、目がかすんだ感じがすると、目がひどく痛くなるし、頭も疲れてくる」
"Have you any other warnings of my presence?"	「他になにか、ぼくの存在を知らせているものはあるかい？」
he asked.	とロイドが聞いた。
"No, and yes,"	「ノー・アンド・イエス」
I answered.	とぼくは答えた。
"When you are near me I have feelings similar to those produced by dank warehouses, gloomy crypts, and deep mines.	「きみがそばにいるときはね、薄暗い冷暗所とか、薄気味悪い地下墓所とか、奥深い鉱山とか、そういうところから受けるみたいな感じがする。
And as sailors feel the loom of the land on dark nights, so I think I feel the loom of your body.	闇夜に、船乗りが陸地の形をぼんやりと感じるのと一緒で、きみの体をぼんやりと感じるんだと思う。
But it is all very vague and intangible."	でも、その感じはまったくもって曖昧模糊としているよ」
Long we talked that last morning in his laboratory;	ぼくらはその朝、ロイドの研究室で話をした。
and when I turned to go, he put his unseen hand in mine with nervous grip, and said,	そしてぼくが帰ろうとすると、ロイドはその見えざる手で、神経質そうにぼくの手を取りながら言った。
"Now I shall conquer the world!"	「さあ、世界を我が手に！」
And I could not dare to tell him of Paul Tichlorne's equal success.	ぼくは、ポール・ティックローンもまた成功したのだということを、あえて告げる気にはならなかった。
At home I found a note from Paul, asking me to come up immediately,	家に帰るとポールのメモがあって、いますぐこないか、とのことだった。
and it was high noon when I came spinning up the driveway on my wheel.	ぼくが車を飛ばしてやってきたときはもう、日が高く上っていた。
Paul called me from the tennis court, and I dismounted and went over.	ポールがテニスコートから呼びかけてきたので、ぼくは車を降りてそちらに向かった。
But the court was empty.	なのに、コートにはだれもいない。
As I stood there, gaping open-mouthed, a tennis ball struck me on the arm, and as I turned about, another whizzed past my ear.	口を開けてぽかんと立ち尽くしていると、テニスボールがぼくの腕に命中し、振り返ったところで、またべつのボールが耳をかすめていった。
For aught I could see of my assailant, they came whirling at me from out of space, and right well was I peppered with them.	ぼくには敵の姿がまったく見えないまま、ボールが空間から飛んできていたので、すぐにぼくは身構えた。
But when the balls already flung at me began to come back for a second whack, I realized the situation.	でも、ぼくに向かってきたボールをすばやく打ち返せるようになったとき、状況がわかってきた。
Seizing a racquet and keeping my eyes open, I quickly saw a rainbow flash appearing and disappearing and darting over the ground.	ラケットを振りながら目を凝らしていると、虹のきらめきが出たり消えたりしながら、グラウンドをすばやく動き回っているのが見えた。
I took out after it, and when I laid the racquet upon it for a half-dozen stout blows,	それをとらえたぼくは、ラケットで6発ほど激しく殴りつけた。
Paul's voice rang out:	すると、ポールの声が響いた。
"Enough!	「もういい！
Enough!	もういいってば！
Oh! Ouch!	あいた！
Stop!	やめてくれ！
You're landing on my naked skin, you know!	ぼくの素肌に乗っかかってるんだよ、そう！
Ow!	うわ！
O-w-w!	うわあ！
I'll be good!	もうしない！
I'll be good!	もうしないから！
I only wanted you to see my metamorphosis,"	ただ、ぼくの変貌を見届けて欲しかっただけなんだ」
he said ruefully, and I imagined he was rubbing his hurts.	ポールは悲しげにそう言い、ぼくはかれが傷を撫でまわしているところを想像した。
A few minutes later we were playing tennis	数分後、ぼくらはテニスをしていた
--a handicap on my part, for I could have no knowledge of his position	――ぼくにはハンディキャップ、だって、ポールのポジションが分からないんだもの。
save when all the angles between himself, the sun, and me, were in proper conjunction.	ただ、かれと太陽とぼくとの角度が適切な関係にあるとき以外は。
Then he flashed,	そういうとき、ポールはきらりと光った。
and only then.	そういうときだけ。
But the flashes were more brilliant than the rainbow	でも、そのきらめきは虹よりも輝かしかった
--purest blue, most delicate violet, brightest yellow, and all the intermediary shades,	――混じりけのない青、細やかな紫、輝ける黄色、あらゆるその中間色。
with the scintillant brilliancy of the diamond, dazzling, blinding, iridescent.	まるでダイヤモンドの輝く粉末のような、まぶしくて目も眩む玉虫色の輝き。
But in the midst of our play I felt a sudden cold chill,	だけどその試合中、とつぜん寒気がした。
reminding me of deep mines and gloomy crypts,	深い鉱山や薄気味の悪い地下墓所を思わせる寒気。
such a chill as I had experienced that very morning.	まさにその朝、ぼくが体験したような。
The next moment, close to the net, I saw a ball rebound in mid-air and empty space, and at the same instant, a score of feet away, Paul Tichlorne emitted a rainbow flash.	次の瞬間、ネットの近くの空中、何もないところでボールが跳ねかえり、と同時に、6フィートほど離れた場所で、ポール・ティックローンが虹のきらめきを放った。
It could not be he from whom the ball had rebounded, and with sickening dread I realized that Lloyd Inwood had come upon the scene.	ボールを跳ねさせたのがポールであるはずはないし、この異様な不快感から、ロイド・インウッドがこの場に現れたのをぼくは悟った。
To make sure, I looked for his shadow,	ぼくはロイドの影を探した。
and there it was, a shapeless blotch the girth of his body, (the sun was overhead), moving along the ground.	あそこだ、かれの胴回りほどの不定形の染みが（太陽は頭上にあった）、グラウンドを動いている。
I remembered his threat, and felt sure that all the long years of rivalry were about to culminate in uncanny battle.	ぼくはロイドの脅迫を思いだし、きっと長年のライバル関係が、超自然的な戦いによって清算されようとしているんだと感じた。
I cried a warning to Paul,	ぼくはポールに警告の叫びをあげた。
and heard a snarl as of a wild beast,	そして野獣のような唸り声を聞いた。
and an answering snarl.	そしてそれに答える唸り声。
I saw the dark blotch move swiftly across the court,	黒い染みがスピーディにコートを横切って行くのが見えた。
and a brilliant burst of vari-colored light moving with equal swiftness to meet it;	そしてそれを、雑多な色の溢れるような輝きが同じスピードで出迎え、
and then shadow and flash came together and there was the sound of unseen blows.	それから影と光がぶつかって、見えざる殴り合いの音が聞こえてきた。
The net went down before my frightened eyes.	ネットがぼくの怯えた瞳の前で沈んだ。
I sprang toward the fighters, crying:	ぼくは、叫びながら戦士たちに向かって飛びかかった。
"For God's sake!"	「お願いだから！」
But their locked bodies smote against my knees, and I was overthrown.	だけど2人の縺れ絡まった体に膝をぶつけたぼくは、ひっくり返ってしまった。
"You keep out of this, old man!"	「引っこんでてくれよ！」
! heard the voice of Lloyd Inwood from out of the emptiness.	何もないところから、ロイド・インウッドの声が聞こえてきた。
And then Paul's voice crying,	それから、ポールの叫び声。
"Yes, we've had enough of peacemaking!"	「そうとも、もう馴れ合いはごめんだ！」
From the sound of their voices I knew they had separated.	声を聞いた感じでは、2人は間合いをとったらしい。
I could not locate Paul, and so approached the shadow that represented Lloyd.	ぼくにはポールの位置が見えなかったから、ロイドを表す影に近づいていった。
But from the other side came a stunning blow on the point of my jaw, and I heard Paul scream angrily,	ところが、逆サイドから顎めがけて強烈な一撃が飛んできて、ポールの怒鳴り声を耳にした。
"Now will you keep away?"	「よおし、引っこんどいてくれるな？」
Then they came together again,	それから2人はふたたびぶつかっていった。
the impact of their blows,	殴り合いの衝撃。
their groans and gasps,	呻き声と喘ぎ声。
and the swift flashings and shadow-movings	瞬く光と蠢く影。
telling plainly of the deadliness of the struggle.	それらは、2人の死闘が行われている証だった。
I shouted for help, and Gaffer Bedshaw came running into the court.	ぼくが助けを求めて叫ぶと、ガファー・ベドショーがコートに走りこんできた。
I could see,	ぼくには見えた。
as he approached, that he was looking at me strangely, but he collided with the combatants and was hurled headlong to the ground.	やってきたかれはぼくに不思議そうな眼差しを向けた、が、かれは2人にぶつかって地面に頭からまっさかさまに倒れた。
With despairing shriek and a cry of	絶望的な金切り声で叫ぶ。
"O Lord, I've got 'em!"	「おお神さま、どうかお助けを！」
he sprang to his feet and tore madly out of the court.	かれは飛び跳ねるように立ちあがると狂ったようにコートから逃げていった。
I could do nothing,	ぼくはなんにもできなかった。
so I sat up, fascinated and powerless, and watched the struggle.	だから立ったまま、魅入られたように力なくその戦いを見つめていた。
The noonday sun beat down with dazzling brightness on the naked tennis court.	真昼の太陽がむきだしのテニスコートを目も眩むほどに照らしあげた。
And it was naked.	そう、むきだしだった。
All I could see was the blotch of shadow and the rainbow flashes, the dust rising from the invisible feet, the earth tearing up from beneath the straining foot-grips, and the wire screen bulge once or twice as their bodies hurled against it.	ぼくに見えたものは、影の染みと虹の瞬き、見えない足がたてる土ぼこり、すばやい足さばきが地面に残す傷跡、2人の体が投げつけられるたびに膨らむネットの格子、
That was all,	それですべてだった。
and after a time even that ceased.	やがて、そのすべてがやんだ。
There were no more flashes, and the shadow had become long and stationary;	もはや光もあらわれず、影は長く伸びてそのまま動かない。
and I remembered their set boyish faces	ぼくは、あの、少年たちの決意した顔を思い出していた。
when they clung to the roots in the deep coolness of the pool.	暗くて冷たい水底の根を目指して潜っていったときの顔を。
They found me an hour afterward.	1時間後、人々はぼくを見つけ出した。
Some inkling of what had happened got to the servants and they quitted the Tichlorne service in a body.	なにが起きたのかすこしだけほのめかすと、使用人たちも理解してくれて、一団となってティックローンの家を立ち退いていった。
Gaffer Bedshaw never recovered from the second shock he received, and is confined in a madhouse, hopelessly incurable.	ガファー・ベドショーは二度めのショックから回復せず、回復の見込みもないまま精神病院に閉じ込められた。
The secrets of their marvellous discoveries died with Paul and Lloyd, both laboratories being destroyed by grief-stricken relatives.	2人の驚嘆すべき発見はポールとロイドの死と同時に失われ、双方の研究室は悲しみに明け暮れる親類たちの手で取り壊された。
As for myself, I no longer care for chemical research, and science is a tabooed topic in my household.	ぼくはといえば、もはや化学の研究に目を向けなくなり、科学は我が家の禁句となった。
I have returned to my roses.	ぼくはバラたちのもとに帰ってきている。
Nature's colors are good enough for me.	自然の色、ぼくにとってそれは十分すばらしいものなんだ。
