skirts the nearly independent territory of Bundelcund, ascends to Allahabad,	さらに、ブンデルカントの半独立地帯のはしを通ってアラハバートまで登る。
turns towards the east, meeting the Ganges at Benares,	そこから東に転じ、ベナレスでガンジス川に出会う。
then departs from the river a little, and, descending southeastward by Burdivan and the French town of Chandernagor, ends at Calcutta.	またガンジス川を離れて、ブルトワンと、フランス人の町チャンデルナゴールとをすぎて南東へ下り、カルカッタへ着く。
The passengers of the Mongolia went ashore at half-past four P.M.	モンゴリア号の乗客は、午後四時半に上陸した。
At exactly eight the train would start for Calcutta.	そして、列車は八時ちょうどにカルカッタを出発した。
Mr. Fogg, after bidding good-by to his whist partners, left the steamer, gave his servant several errands to do, urged it upon him to be at the station promptly at eight, and, with his regular step, which beat to the second, like an astronomical clock, directed his steps to the passport office.	フィリアス・フォッグは、ホイスト仲間にさよならを言ったあと、汽船を下り、従者にいくつか用事をいいつけ、八時には駅にいるように、と命じておいて、天文時計が秒を刻むように、規則的な歩調で領事館へと歩いていった。
As for thewonders of Bombay	ボンベイには魅力的なものが多い。
- its famous city hall, its splendid library, its forts and docks, its bazaars, mosques, synagogues, its Armenian churches and the noble pagoda on Malabar Hill, with its two polygonal towers	その名をとどろかす市庁舎、立派な図書館、要塞、ドッグ、バザール、モスク、ユダヤ教会堂、アルメニア人の教会、マダバル・ヒルの上に建っている気高い雰囲気のパゴダ（多角形の堂が二つついていた）などである。
- he cared not a straw to see them.	しかし、フィリアス・フォッグはそれらには全く注意を払わなかった。
He would not deign to examine even the masterpieces of Elephanta, or the mysterious hypogea, concealed southeast from the docks, or those fine remains of Buddhist architecture, the Kanherian grottoes of the island of Salcette.	そして、エレファンタ島にあるみごとな神像や、ドッグの南東に隠されている怪しげな地下埋葬室や、仏教建築の素晴らしい遺跡や、サルセット島にあるカンヘリアの洞窟なども見ようとはしなかった。
Having transacted his business at the passport office, Phileas Fogg repaired quietly to the railway station,	領事館で査証をすませて、フィリアス・フォッグは静かに鉄道の駅へと向かった。
where he ordered dinner.	そしてそこで夕食を注文した。
Among the dishes served up to him, the landlord especially recommended a certain giblet of "native rabbit," on which he prided himself.	店の主人は、お客に出す料理のなかでは、特に現地産の兎で作ったジブロットがおいしゅうございますとフォッグ氏に言った。
Mr. Fogg accordingly tasted the dish,	その言葉に従って、フォッグ氏はその料理を注文した。
but, despite its spiced sauce, found it far from palatable.	スパイスをきかせたソースがかけてあったのに、口にあうとはとうてい言えなかった。
He rang for the landlord,	フォッグ氏はベルを鳴らして主人を呼んだ。
and, on his appearance, said, fixing his clear eyes upon him,	やってきた主人を見つめ、こう言った。
"Is this rabbit, Sir?"	「これは兎ですか。」
"Yes, my lord,"	「さようでございます、お客様。」
the rogue boldly replied,	その男はずうずうしくもそう言ったのである。
"rabbit from the jungles."	「ジャングルから捕ってきた兎でございますよ。」
"And this rabbit did not mew when he was killed?"	「この兎は、死ぬときにニャアと鳴かなかったかね。」
"Mew, my lord!	「ニャアなんて、お客様！
What, a rabbit mew!	兎がニャアなんて！
I swear to you -"	誓ってそんな―。」
"Be so good, landlord,	「ならいいんだ、ご主人。
as not to swear,	誓う必要はない。
but remember this:	ただ忘れないでくれよ。
cats were formerly considered, in India, as sacred animals.	猫は昔インドでは神聖な動物とされてきたんだ。
That was a good time."	実にいい時代だったね。」
"For the cats, my lord?"	「猫にとってですか、お客様？」
"Perhaps for the travelers as well."	「旅行者にとってもさ。」
After which Mr. Fogg quietly continued his dinner.	こう言って、フォッグ氏は夕食を食べ続けた。
Meanwhile Fix had gone on shore shortly after Mr. Fogg,	一方フィックスは、フォッグ氏が降りたあとすぐに上陸した。
and his first destination was the headquarters of the Bombay police.	そしてすぐさまボンベイ警察本部に向かった。
He made himself known as a London detective, told his business at Bombay, and the position of affairs relative to the supposed robber,	彼は自分がロンドン警察の探偵であることを明らかにし、ボンベイでの仕事と、銀行強盗と思われる人物に対する彼の立場を伝えた。
and nervously asked if a warrant had arrived from London.	そして、いらいらしながら、逮捕状がロンドンからやってきたかと尋ねた。
It had not reached the office;	着いていなかった。
indeed, there had not yet been time for it to arrive.	インドに到着するまでの時間が過ぎていなかったから、当然である。
Fix was very disappointed,	フィックスは大変失望した。
and tried to obtain an order of arrest from the director of the Bombay police.	それからボンベイ警察の署長から逮捕令状を得ようとした。
But the director refused,	しかし署長はそれを拒否した。
as the matter concerned the London office, which alone could legally deliver the warrant.	事件はロンドン警察が関わっているのだから、ロンドン警察だけが合法的に逮捕状を発行できるのだ、という理由を付けた。
Fix did not insist,	フィックスはいさぎよくあきらめた。
and resigned himself to await the arrival of the important document.	ボンベイに逮捕状が来るまで待つのはやめることにした。
But he was determined not to lose sight of the mysterious rogue as long as he stayed in Bombay.	しかし、ボンベイにいる限りはあの怪しげな悪党を見失わないようにしようと決心した。
He did not doubt for a moment, any more than Passepartout, that Phileas Fogg would remain there,	フィックスは、パスパルトゥー以上に、フィリアス・フォッグはここにとどまるだろうと強く考えていた。
at least until it was time for the warrant to arrive.	その間に逮捕状も届くだろうという見通しだった。
Passepartout, however, had no sooner heard his master's orders on leaving the Mongolia than he saw at once that they were to leave Bombay as they had done Suez and Paris,	けれども、パスパルトゥーは、モンゴリア号から下船するときに主人から聞いた命令から、自分たちは、パリやスエズでもそうしたみたいにボンベイを出発するのだということを知った。
and that the journey would be extended at least as far as Calcutta, and perhaps beyond that place.	この旅行は少なくともカルカッタまでは続けられるだろうし、そこを越えても続くんだろうと考えざるを得なかった。
He began to ask himself if this bet that Mr. Fogg talked about was not really in good earnest, and whether his fate was not in truth forcing him, despite his love of repose, around the world in eighty days!	ひょっとしたら、フォッグ氏が話していた賭けは単にその場の思いつきだったにすぎないのだろうか、運命に従って――俺は休息を望んでいたんだ――自分も八十日間で世界一周をするのだろうか。
Having purchased the usual quota of shirts and shoes, he took a leisurely promenade about the streets,	主人にいわれたシャツと靴を購入して、パスパルトゥーは通りをぶらぶら散歩した。
where crowds of people of many nationalities	いろんな国の人がいた。
-Europeans, Persians with pointed caps, Banyas with round turbans, Sindes with square bonnets, Parsees with black mitres and long-robed Armenians - were collected.	ヨーロッパ系の人、とんがり帽子をかぶったペルシャ人、ターバンを巻き付けたバニア人、四角い帽子をかぶったシンド人、黒い僧帽をかぶったパーシー人、長衣をまとったアルメニア人など、多くの国の人がこの町に集まっていたのだ。
It happened to be the day of a Parsee festival.	今日はちょうどパーシー人のお祭りの日だった。
These descendants of the sect of Zoroaster	パーシー人はゾロアスター教徒の末裔である。
- the most thrifty, civilized, intelligent and austere of the East Indians,	東インドに住む人の中ではもっとも勤勉で、文化的で、利口で、厳しい人たちである。
among whom are counted the richest native merchants of Bombay	パーシー人の中には、ボンベイでも指折りの金持ちとされる商人となった人もいた。
- were celebrating a sort of religious carnival,	彼らは一種の宗教的ばか騒ぎをしていた。
with processions and shows, in the midst of which Indian dancing-girls, clothed in rose-colored gauze, looped up with gold and silver, danced airily,	行列あり、余興あり、金銀の糸で縫い取りしたバラ色の薄織物をまとったインド人舞姫の姿もあった。
but with perfect modesty, to the sound of viols and the clanging of tambourines.	舞姫は、ヴィオルが演奏され、小太鼓が鳴り響くなかで、軽やかに、かつ完全なるしとやかさをもって踊っていた。
It is needless to say that Passepartout watched these curious ceremonies with staring eyes and gaping mouth,	パスパルトゥーが、目を見開き、口をぽかんと開けて、この珍しい式典を見ていたのは言うまでもない。
and that his countenance was that of the greenest booby imaginable.	その表情は想像できる限りのまぬけ面だっただろう。
Unhappily for his master, as well as himself, his curiosity drew him unconsciously farther off than he intended to go.	パスパルトゥーにとっても、その雇い主にとっても不幸なこととなるのだが、彼は好奇心のあまり、自分が行こうと思っていた場所から遠くへ離れていってしまった。
At last, having seen the Parsee carnival wind away in the distance, he was turning his steps towards the station,	パスパルトゥーは、パーシー教のお祭りをすっかり見てしまってから、駅の方向へと足を向けた。
when he happened to see the splendid pagoda on Malabar Hill,	その途中で、マラバル・ヒルにあった壮麗なパゴダを見た。
and was seized with an irresistible desire to view its interior.	その時、どうしても中を見たくなってしまった。
He was quite ignorant that it is forbidden to Christians to enter certain Indian temples,	パスパルトゥーは全く知らなかったのだが、キリスト教徒が特定のインドの神殿に立ち入ることは禁じられていた。
and that even the faithful must not go in without first leaving their shoes outside the door.	それと、忠実な信者であっても、ドアの外で靴を脱がずに立ち入ってはいけないことになっていた。
It may he said here	ここで次のことをつけ加えておこう。
that the wise policy of the British Government severely punishes a disregard of the practices of the native religions.	英国政府の賢明なる方針によって、現地の宗教的タブーを犯したものは厳しく罰せられるのだった。
Passepartout, however, thinking no harm, went in like a simple tourist,	パスパルトゥーは、パゴダを傷つける意図は全くもっていなかったのだけれども、観光客みたいに中へ入っていった。
and was soon lost in admiration of the splendid Brahmin ornamentation	そして、豪華なバラモン風の飾り付けに、我を忘れていた。
which everywhere met his eyes,	夢中になってひとつひとつ模様を目で追っていった。
when suddenly he found himself sprawling on the sacred flagging.	ふと我に返ると、自分が神聖なる石畳の上に寝ていることに気づいた。
He looked up to behold three enraged priests,	見上げると、とても怒った聖職者が三人立っていた。
who fell upon him, tore off his shoes and began to beat him with loud, savage exclamations.	聖職者はパスパルトゥーに襲いかかり、靴を引きはがし、荒々しく叫びながら彼に殴りかかってきた。
The agile Frenchman was soon upon his feet again, and lost no time in knocking down two of his long-gowned adversaries with his fists and vigorous kicks.	しかし、敏捷なフランス人は、すぐに立ち上がり、またたく間に、長いガウンをまとった男たちを二人殴り倒した。
Then, rushing out of the pagoda as fast as his legs could carry him,	そして、力のおよぶ限りの速さでパゴダを抜けだした。
he escaped the third priest by mingling with the crowd in the streets.	通りの群衆にまぎれることで、三人目をまいた。
At five minutes before eight, Passepartout, hatless, shoeless, and having in the squabble lost his package of shirts and shoes, rushed breathlessly into the station.	七時五十五分になって、パスパルトゥーは、帽子をかぶらず、靴もはかず、言いつけられたシャツと靴の包みも喧嘩の最中になくしてしまった状態で、息を切らして駅に駆け込んできた。
Fix, who had followed Mr. Fogg to the station,	フィックスは、フォッグ氏のあとをつけて駅に着いた。
and saw that he was really going to leave Bombay, was there, upon the platform.	そして、フォッグ氏は本当にボンベイから出ていくつもりだと知った。
He had resolved	フィックスは決心した。
to follow the supposed robber to Calcutta, and farther, if necessary.	カルカッタまで、いや、もっと遠くへ行ったとしても、俺はやつのあとをついていくぞ。
Passepartout did not observe the detective,	パスパルトゥーは探偵を見なかった。
who stood in an obscure corner;	探偵はすみっこの暗がりの中に立っていたのだ。
but Fix heard him relate his adventures in a few words to Mr. Fogg.	しかし、フィックスは、パスパルトゥーが、自分のやってしまったことについて言ったのを聞き取ることができた。
"I hope that this will not happen again,"	「二度とそんなことはしないで欲しいね。」
said Phileas Fogg coldly,	静かにフィリアス・フォッグは言った。
as he got into the train.	そして、列車に乗り込んだ。
Poor Passepartout, quite crest-fallen, followed his master without a word.	かわいそうなパスパルトゥー（今や彼は完全にしょげていた）は、何も言わずに主人のあとから乗り込んだ。
Fix was on the point of entering another carriage, when an idea struck him which induced him to alter his plan.	フィックスは別の車両に乗ろうとしていたが、あることを思いついて、自分の計画を変えることにした。
"No, I'll stay,"	「ここにいることにしよう。」
muttered he.	フィックスはこうつぶやいた。
"An offence has been committed on Indian soil.	「インドの地で犯罪がなされたんだからな。
I've got my man.	きっとつかまえてやるぞ。」
Just then the locomotive gave a sharp screech,	そのとき、機関車がするどく汽笛を鳴らした。
and the train passed out into the darkness of the night.	列車は夜の闇に消えていった。
Chapter 11	..第十一章：
In Which Phileas Fogg Buys a Curious Means of Conveyance at a Fabulous Price	フィリアス・フォッグが途方もない値段で珍しい輸送機関を買うこと
The train had started punctually.	列車は定刻どおりに出発した。
Among the passengers were a number of officers, Government officials, and opium and indigo merchants, whose business called them to the eastern coast.	乗客の中には軍人や政府職員が大勢いたし、阿片や藍の取引のために東海岸へ向かう商人たちもいた。
Passepartout rode in the same carriage with his master,	パスパルトゥーは主人と同じ車両に乗っていた。
and a third passenger occupied a seat opposite to them.	車両の反対側には三人目の乗客が乗っていた。
This was Sir Francis Cromarty, one of Mr. Fogg's whist partners on the Mongolia,	その人はサー・フランシス・クロマーティといい、モンゴリア号でフォッグ氏とホイストをしていたひとりであった。
now on his way to join his corps at Benares.	ベナレスに駐屯している彼の部隊のところへ帰る途中だった。
Sir Francis was a tall, fair man of fifty,	サー・フランシスは背が高く、金髪で、五十歳くらいだった。
who had greatly distinguished himself in the last Sepoy revolt.	最近起こったセポイの乱における活躍で、その名はすっかり有名になっていた。
He made India his home, only paying brief visits to England at rare intervals;	インドに家族を住まわせており、英国へはまれにしか帰らなかった。
and was almost as familiar as a native with the customs, history and character of India and its people.	そして、インドの風俗や歴史、人々の性格などについては、現地の人と同様によく知っていた。
But Phileas Fogg, who was not traveling,	しかし、フィリアス・フォッグは旅行をしているのではなかった。
but only describing a circumference,	ただ円弧を描いているだけだった。
took no pains to inquire into these subjects.	従って、そういったことをサー・フランシスに聞いたりはしなかった。
He was a solid body, traversing an orbit around the terrestrial globe, according to the laws of rational mechanics.	フォッグ氏は合理的な力学の法則に従って、地球の周囲の軌道を回っている、一個の物体にすぎなかった。
He was at this moment calculating in his mind the number of hours spent since his departure from London,	今この瞬間、フィリアス・フォッグは心の中で、ロンドン出発以来費やした時間を計算していた。
and, had it been in his nature to make a useless demonstration, would have rubbed his hands for satisfaction.	もし彼が無意味な行動をするたちであったなら、満足して手をもんだことだろう。
Sir Francis Cromarty had observed the oddity of his traveling companion	サー・フランシス・クロマーティは、この道連れはおかしいなと感じた。
- although the only opportunity he had for studying him had been while he was dealing the cards, and between two rubbers	ただ船でフィリアス・フォッグがカードを配り、ホイストをしている間に見ていただけなのである。
- and questioned himself whether a human heart really beat beneath this cold exterior, and whether Phileas Fogg had any sense of the beauties of nature.	いったいあの人の心臓は、この冷たい外見の下で本当に動いているのだろうかとか、自然の美しさを解する感覚を持ち合わせているのだろうかと、考え込んでいた。
The brigadier-general was free to mentally confess that,	そしてこうひとりごちた。
of all the eccentric persons he had ever met,	こんな風変わりな人にはいままで会ったことがない。
none was comparable to this product of the exact sciences.	まるで精密機械そのまんまの人だよなぁ。
Phileas Fogg had not concealed from Sir Francis his design of going round the world, nor the circumstances under which he set out;	フィリアス・フォッグはサー・フランシスに対しても、今やっている世界一周の計画や、達成しなければいけない条件などを隠そうとはしなかった。
and the general only saw in the wager a useless eccentricity and a lack of sound common sense.	准将にはその賭けは無意味で風変わりな試みにしか見えず、常識的な感覚が欠けているとしか思えなかった。
In the way this strange gentleman was going on, he would leave the world without having done any good to himself or anybody else.	この奇妙な紳士のようなことをしていると、彼自身にとっても他の人にとっても、いい結果をもたらさないままに、日々過ごすことになるだろう、と考えていた。
An hour after leaving Bombay the train had passed the viaducts and the Island of Salcette, and had traveled into the open country.	ボンベイを出発して一時間、列車はいくつか高架橋を渡り、サルセット島を通過して、開けた地方を走っていた。
At Callyan they reached the junction of the branch line which descends towards southeastern India by Kandallah and Pounah;	カリヤンでは、カンダラとプーナを経てインド南東部へと下ってゆく支線に連絡している駅についた。
and, passing Pauwell, they entered the defiles of the mountains,	そしてポーウェルを通過し、一行は山あいへと入っていった。
with their basalt bases, and their summits crowned with thick and verdant forests.	そこは玄武岩を基礎とし、頂上をうっそうたる森林でおおわれた山脈であった。
Phileas Fogg and Sir Francis Cromarty exchanged a few words from time to time,	さて、フィリアス・フォッグとサー・フランシス・クロマーティは、列車の中でとぎれとぎれになりがちな会話をしていた。
and now Sir Francis, reviving the conversation, observed,	今また、サー・フランシスは新しく話を始めた。
"Some years ago, Mr. Fogg, you would have met with a delay at this point which would probably have lost you your wager."	「数年前でしたら、フォッグさん、あなたはこのあたりで遅れていたでしょうから、たぶん賭けに負けたでしょうな。」
"How so, Sir Francis?"	「なぜです、サー・フランシス。」
"Because the railway stopped at the base of these mountains,	「なぜなら、列車がこの山あいで止まっていたからですよ。
and the passengers were obliged to cross in palanquins or on ponies to Kandallah, on the other side."	乗客はかごか馬で山を越してカンダラまで行かねばならなかったからのです。」
"Such a delay would not have spoiled my plans in the least,"	「そのような遅れは私の計画には全く影響しませんよ。」
said Mr. Fogg.	フォッグ氏は言った。
"I have constantly foreseen the likelihood of certain obstacles."	「そんなたぐいの障害が起こるだろうことは考えてありますから。」
"But, Mr. Fogg,"	「しかし、フォッグさん。」
pursued Sir Francis,	サー・フランシスは畳みかけた。
"you run the risk of having some difficulty	「あなたはすでに遅れるようなことをしてるかもしれませんぞ。
about this worthy fellow's adventure at the pagoda."	この若者はパゴダでとんでもないことをしでかしましたな。」
Passepartout, his feet comfortably wrapped in his traveling blanket, was sound asleep and did not dream that anybody was talking about him.	パスパルトゥーは、毛布にくるまってぐっすりと熟睡していたから、誰かが自分のことを話しているとは夢にも思わなかった。
"The Government is very severe about that kind of offence.	「政府の方針として、そういったたぐいの罪は厳しく罰せられるのです。
It takes particular care that the religious customs of the Indians should be respected,	インドにおいては、宗教的慣習には特別な注意を払わなくてはいけないのです。
and if your servant were caught -"	もしあなたの従者が捕まれば―。」
"Very well,	「よく分かりました。
Sir Francis,"	サー・フランシス」
replied Mr. Fogg;	フォッグ氏は答えた。
"if he had been caught he would have been condemned and punished,	「彼が捕まったら、有罪となって刑に服すでしょう。
and then would have quietly returned to Europe.	それから、おとなしくヨーロッパに帰っていくでしょう。
I don't see how this affair could have delayed his master."	しかし、そのことが何で主人にまで影響するのか分かりませんよ。」
The conversation fell again.	そして会話は止まった。
During the night the train left the mountains behind, and passed Nassik,	夜を徹して列車は山あいを走り抜け、ナシクを通過した。
and the next day proceeded over the flat, well-cultivated country of the Khandeish,	翌日は平坦なところを進み、カンディシュ地方でも耕作が盛んな地方を通りかかった。
with its straggling villages, above which rose the minarets of the pagodas.	そこには村がところどころにあり、それぞれにパゴダのミナレが建っていた。
This fertile territory is watered by numerous small rivers and limpid streams,	この肥沃な地方は、いろいろな場所に流れている小さな川やすんだ流れを利用して潅漑されている。
mostly tributaries of the Godavery.	それらの流れはだいたいゴダバリ川を源にしているのだ。
Passepartout, on waking and looking out,	パスパルトゥーは起きあがり、景色を見ていた。
could not realize that he was actually crossing India in a railway train.	自分が今まさに鉄道に乗ってインドを横断していることが信じられなかった。
The locomotive, guided by an English engineer and fed with English coal,	機関車は、英国人の機関士によって運転され、英国産の石炭を燃やして走っていた。
threw out its smoke upon cotton, coffee, nutmeg, clove and pepper plantations,	列車の煙が、綿、コーヒー、ナツメグ、クローブ、胡椒などの農園の上になびいていた。
while the steam curled in spirals around groups of palm-trees,	煙はヤシの林の周りで渦をまいていた。
in the midst of which were seen picturesque bungalows, viharis (like abandoned monasteries) and marvelous temples enriched by the exhaustless ornamentation of Indian architecture.	林の中には、美しいバンガローや（捨てられた修道院のような）ヴィバーラ、そして、インド建築の粋というべき装飾に満ちた、壮麗な寺院が見えていた。
Then they came upon vast tracts extending to the horizon,	やがて、水平線にまで広がる広大な平地にさしかかった。
with jungles inhabited by snakes and tigers,	続いて、蛇や虎が住むジャングルに入った。
which fled at the noise of the train;	動物たちは、列車の音で逃げていった。
succeeded by forests penetrated by the railway,	そして列車は、線路によって分断された森の中を通っていった。
and still haunted by elephants	その森にはいまだに象が生息していた。
which, with pensive eyes, gazed at the train as it passed.	その寂しげな目で、通りすぎる列車をじっと見つめていた。
The travelers crossed, beyond Milligaum, the fatal country so often stained with blood by the sectaries of the goddess Kali.	旅行者たちは、マレカウンを過ぎ、かつてカーリ女神の信徒たちによってよく殺戮が行われた、あの不吉な地方を横切った。
Not far off rose Ellora, with its graceful pagodas, and the famous Aurungabad,	優雅なパゴダ群が建つエローラーが近くに見え、そしてあの有名なアウランガバードに着いた。
capital of the ferocious Aureng-Zeb,	ここは昔、あの残忍なアウランジーブ帝の首都であった。
now the chief town of one of the detached provinces of the kingdom of the Nizam.	今ではニザームの王国から分離した地方のうち一州の首邑《しゅゆう》に過ぎない。
It was thereabouts that Feringhea, the Thuggee chief, king of the stranglers, held his sway.	このあたりは、ザック団の首領にして絞殺者の王だった、フェリンシーが支配した土地でもあった。
These ruffians, united by a secret bond, strangled victims of every age in honor of the goddess Death,	悪党どもは、秘密の契約によって結びつき、『死の女神』の栄光のために、あらゆる年代の犠牲者を絞め殺した。
without ever shedding blood.	しかも、血を流すことなく殺人を行ったのである。
There was a period when this part of the country could scarcely be traveled over without corpses being found in every direction.	そのため、この地方で旅をする際に死体を見ずに移動することがほぼ不可能とされた時期があった。
The English Government has succeeded in greatly diminishing these murders,	英国政府は、彼ら殺人者たちをほぼ全滅させることに成功していた。
though the Thuggees still exist, and pursue the exercise of their horrible rites.	けれども、ザック団はいまだ存在しており、あの恐ろしい儀式を実現することに力を注いでいるのだった。
At half-past twelve the train stopped at Burhampoor	十二時三十分に、列車はブルハンブルで停車した。
where Passepartout was able to purchase some Indian slippers,	パスパルトゥーはそこでインド風のスリッパを購入することができた。
ornamented with false pearls, in which, with evident vanity,	そのスリッパは偽真珠の飾りを施してあり、明らかに装飾用といえた。
he proceeded to encase his feet.	彼はそのスリッパを履き、歩き出した。
The travelers made a hasty breakfast and started off for Assurghur,	一行は急いで朝食を食べ、アスルグールへ向かって出発した。
after skirting for a little the banks of the small river Tapty,	列車はタプト川の土手に沿って進んでいった。
which empties into the Gulf of Cambray, near Surat.	この川はスラトの近くでカンベイ湾にそそいでいる。
Passepartout was now plunged into absorbing reverie.	パスパルトゥーは今、頭の中で空想に没頭していた。
Up to his arrival at Bombay, he had entertained hopes that their journey would end there;	ボンベイに到着するまでは、旅行がそこで終わるのではないか、という希望を抱いていた。
but, now that they were plainly whirling across India at full speed, a sudden change had come over the spirit of his dreams.	しかし、インドを全速力で横断している今、突然彼本来の、空想的な精神がよみがえってきた。
His old vagabond nature returned to him.	昔の放浪癖がまた目覚めたのだ。
The fantastic ideas of his youth once more took possession of him.	若いときの夢見がちな彼に戻ったのである。
He came to regard his master's project as intended in good earnest,	パスパルトゥーは主人の計画を真剣なものとして受け取るようになった。
believed in the reality of the bet, and therefore in the tour of the world and the necessity of making it without fail within the designated period.	本当に賭けが行われており、そのために自分たちは世界一周をしていて、指定された時間内にそれを成し遂げなければならないのだということを信じるようになった。
Already he began to worry about possible delays, and accidents which might happen on the way.	予想される日程の遅れや、途中で起こるかもしれない事故のことを心配するようになっていた。
He recognized himself as being personally interested in the wager,	パスパルトゥーは自分自身のこととして賭けに対する関心を抱くようになった。
and trembled at the thought	そしてあることに気づき、ふるえだした。
that he might have been the means of losing it	自分のせいで賭けがふいになったかもしれないのだ。
by his unpardonable folly of the night before.	昨日はなんてばかなことをやってしまったんだろう。
Being much less cool-headed than Mr. Fogg, he was much more restless,	パスパルトゥーは、フォッグ氏ほど冷静な方ではなかったので、全く落ち着きがなかった。
counting and recounting the days passed over, uttering maledictions when the train stopped, and accusing it of sluggishness,	過ぎ去った日々を数え上げ、列車が止まると呪いの声をあげ、列車が遅れていると不満たらたらだった。
and mentally blaming Mr. Fogg for not having bribed the engineer.	そして、フォッグ氏が機関士に報賞金を約束しなかったことを、心の中で責めていた。
The worthy fellow was ignorant that, while it was possible by such means to hasten the rate of a steamer, it could not be done on the railway.	ところで、報賞金というものは、汽船の速度を上げるのには役に立つが、列車に対しては実行できないのである。
The train entered the defiles of the Sutpour Mountains, which separate the Khandeish from Bundelcund, towards evening.	夕方頃に、列車はサトプラ山脈の渓谷に入った。
The next day Sir Francis Cromarty asked Passepartout what time it was;	翌日になって、サー・フランシス・クロマーティは、パスパルトゥーに今何時かと尋ねた。
to which, on consulting his watch, he replied that it was three in the morning.	パスパルトゥーは時計を見て、今は午前三時だと答えた。
This famous timepiece, always regulated on the Greenwich meridian,	ご承知のとおり、彼の時計はいつもグリニッジ子午線にあわせてあった。
which was now some seventy-seven degrees westward, was at least four hours slow.	今この時、グリニッジ子午線からは東に七十七度離れており、時計は少なくとも四時間は遅れていた。
Sir Francis corrected Passepartout's time.	サー・フランシスは、パスパルトゥーの言った時刻を訂正した。
But Passepartout made the same remark that he had done to Fix;	しかしパスパルトゥーは、フィックスに言ったような答えをサー・フランシスに返した。
and upon the general insisting that the watch should be regulated in each new meridian,	准将は、時計はそれぞれの地方にある子午線にあわせなければいけないと主張した。
since he was constantly going eastward, that is in the face of the sun,	「いいかね、我々は東へ東へと、太陽が昇ってくる方へ向かって進んでいるのだよ。
and therefore the days were shorter by four minutes for each degree gone over,	だから、経度を一度越すごとに、四分ずつ日が短くなるのだよ。」
Passepartout obstinately refused to alter his watch,	パスパルトゥーは時計を調整し直すことを頑固に拒否した。
which he kept at London time.	時計は相変わらずロンドン時間のままだった。
It was an innocent delusion which could harm no one.	まったく無邪気なわがままだったし、誰も傷つけることはなかった。
The train stopped at eight o'clock in the midst of a glade some fifteen miles beyond Rothal,	列車は午前八時になって、ロタールから十五マイル離れた空き地の真ん中で止まった。
where there were several bungalows, and workmen's cabins.	周囲には転々とバンガローや労働者の小屋があった。
The conductor, passing along the carriages, shouted,	車掌が、車両づたいに通っていきながら、こう叫んだ。
"Passengers will get out here!"	「乗客はここで降りてください！」
Phileas Fogg looked at Sir Francis Cromarty for an explanation;	フィリアス・フォッグはサー・フランシス・クロマーティに説明を求めた。
but the general did not know why a halt had been called in the midst of this forest of dates and acacias.	しかし准将は、なぜ列車がこんな、ナツメヤシやアカシアが茂る森の中で停車しなければならないのか分からなかった。
Passepartout, not less surprised, rushed out	パスパルトゥーはびっくりして車室から飛び出した。
and speedily returned, crying:	すぐ戻ってきて叫んだ。
"Monsieur, no more railway!"	「ご主人様、鉄道がありません！」
"What do you mean?"	「何だって？」
asked Sir Francis.	サー・フランシスが尋ねた。
"I mean to say that the train isn't going on."	「列車がこれ以上進めないんです。」
The general at once stepped out,	准将はすぐに客車から降りた。
while Phileas Fogg calmly followed him,	フィリアス・フォッグもゆっくりとあとに続いた。
and they proceeded together to the conductor.	二人は車掌のところまで行った。
"Where are we?"	「我々はどこにいるんだね？」
asked Sir Francis.	サー・フランシスは言った。
"At the hamlet of Kholby."	「コルビーの村落です。」
"Do we stop here?"	「ここで止まるのかね？」
"Certainly.	「そうです。
The railway isn't finished."	鉄道ができていないのです。」
"What!	「何！
Not finished?"	できていない？」
"No.	「はい。
There's still a matter of fifty miles to be laid from here to Allahabad,	ここからアラハバードまで、まだ五十マイルほど線路をしかなければならないのです。
where the line begins again."	その先には線路があるのですが。」
"But the papers announced the opening of the railway throughout."	「しかし、新聞は全線開通と発表していたのだぞ。」
"What would you have, officer?	「それはですね、閣下。
The papers were mistaken."	新聞が間違っていたんです。」
"Yet you sell tickets from Bombay to Calcutta,"	「それならなぜ、ボンベイからカルカッタまでの切符を売ったのだ！」
retorted Sir Francis, who was growing warm.	サー・フランシスは怒って叫んだ。
"No doubt,"	「ごもっともです。」
replied the conductor;	車掌は言った。
"but the passengers know that they must provide means of transportation for themselves from Kholby to Allahabad."	「しかし、お客様方は、コルビーからアラハバードまではご自分で行かなければならないことはご承知のはずですが。」
Sir Francis was furious.	サー・フランシスは怒り狂った。
Passepartout would willingly have knocked the conductor down,	パスパルトゥーは車掌を殴りつけてやろうと考えていた。
and did not dare to look at his master.	主人の顔を見ることができなかった。
"Sir Francis,"	「サー・フランシス。」
said Mr. Fogg quietly,	フォッグ氏は静かに言った。
"we will, if you please, look about for some means of conveyance to Allahabad."	「失礼ながら、アラハバードまでどうやって行くのか考えませんか。」
"Mr. Fogg,	「フォッグさん。
this is a delay greatly to your disadvantage."	このことはあなたにとって不幸な遅れとなりますな。」
"No, Sir Francis;	「いいえ、サー・フランシス。
it was foreseen."	こうなると思っていました。」
"What!	「何ですって！
You knew that the way -"	あなたはこのことを知って―。」
