And even here an instinctive mistrust divided those who knew one another best.	それでも、本能的に不信感を覚えて、もっとも仲のよかった人同士で仲違いしたりしていた。
The danger no longer threatened from a solitary individual kept under observation and therefore less dangerous.	単独の個人に襲われるという危険ならば、そいつを監視することで、危険でなくすることができただろう。
Arsene Lupin now seemed to be . . . to be everybody.	アルセーヌ・ルパンは、今では誰ででもあるという状態だった……。
Our over-excited imaginations ascribed to him the possession of a miraculous and boundless power.	興奮のあまり、ルパンは神秘的で果てしない力の持ち主だとさえ思われていた。
We supposed him capable of assuming the most unexpected disguises,	一番ありえない種類の変装さえも、彼ならできるだろうってね。
of being by turns the most respectable Major Rawson, or the most noble Marquis de Raverdan, or even -- for we no longer stopped at the accusing initial -- this or that person known to all, and travelling with wife, children and servants.	つまり、尊敬すべきローソン中佐や、高貴なるド・ラベルタン侯爵に変装しているかもしれないのだし、挙げ句の果てに――もう誰もイニシャルのことは考えなくなってたね――知名度の高い人や、妻や子どもや使用人を連れている人でさえも交代で疑われたよ。
The wireless telegrams brought us no news;	無線電信は何も言ってこなかった。
at least, the captain did not communicate them to us.	少なくとも、船長はぼくたちに、そのことについては何も言わなくなった。
And this silence was not calculated to reassure us.	そのことは、不安を解消する役には立たなかった。
It was small wonder, therefore, that the last day appeared interminable.	航海の最終日は永遠に続くように思われた。
The passengers lived in the anxious expectation of a tragedy.	乗客たちは、悲劇的な予想の中に沈み込んでいた。
This time it would not be a theft, it would not be a mere assault; it would be crime -- murder.	なにかが起こるだろう、単なる盗みとか、襲撃とかではなくて、犯罪らしい犯罪、つまり殺人が起こるだろうってね。
No one was willing to admit that Arsene Lupin would rest content with those two insignificant acts of larceny.	アルセーヌ・ルパンがたった二つの盗みで仕事を終わりにすると信じている人はいなかった。
He was absolute master of the ship;	アルセーヌ・ルパンこそが船を支配していた。
he reduced the officers to impotence;	航海士はそれに対して無力だった。
he had but to wreak his will upon us.	ルパンは自由に希望を叶えてきた。
He could do as he pleased;	まさにやりたい放題だった。
he held our lives and property in his hands.	その手にみんなの生命と財産を握っていた。
These were delightful hours to me, I confess,	ぼくにとっては楽しいときでもあったと告白しておこう。
for they won for me the confidence of Nellie Underdown.	なぜなら、ぼくはついにネリー・アンダーダウンの信頼を獲得したんだ。
Naturally timid and impressed by all these events, she spontaneously sought at my side the protection	今までにあげた出来事によって、まったく自然な恐怖に襲われて、ネリーはぼくの保護を求めてきた。
which I was happy to offer her.	喜んで受け入れたよ。
In my heart, I blessed Arsene Lupin.	心のなかで、アルセーヌ・ルパンに感謝した。
Was it not he who had brought us together?	ルパンの存在によって、ぼくとネリーの仲がまとまったのではないのか？
Was it not to him that I owed the right to abandon myself to my fondest dreams?	ぼくが甘い夢に浸ることができるのも、ルパンのおかげではなかったか？
Dreams of love and dreams more practical:	それが恋の夢であり、またそれが実現不可能な夢ではないことを、
why not confess it?	どうして告白しないでいられようか？
The d'Andrezys are of good Poitevin stock, but the gilt of their blazon is a little worn;	ダンドレジー家はポチバンの名家だったが、その名声は少しばかり落ち込んでいた。
and it did not seem to me unworthy of a man of family to think of restoring the lost lustre of his name.	一家の名誉を旧に復することを考える気持ちがぼくの中になかったといえばうそになるだろうね。
Nor, I was convinced, did these dreams offend Nellie.	ぼくの中では、こういった夢想はネリーを怒らせてはいないという確信があった。
Her smiling eyes gave me leave to indulge them.	ネリーの目は微笑んでいた。
Her soft voice bade me hope.	柔らかい声に、ぼくは希望がもてた。
And we remained side by side until the last moment, with our elbows resting on the bulwark rail, while the outline of the American coast grew more and more distinct.	アメリカの海岸が見えてくるころには、ぼくとネリーは、デッキを取り巻く欄干にもたれて、寄り添っていられるようになった。
The search had been abandoned.	犯人の捜索は断念された。
All seemed expectation.	すべては想像の中にあった。
From the first-class saloon to the steerage, with its swarm of emigrants, every one was waiting for the supreme moment when the insoluble riddle would be explained.	一等船客から三等船客（その中には移民する人たちもたくさんいた）まで、すべての乗客が、未解決の謎が説明される最期の一瞬を待っていた。
Who was Arsene Lupin?	誰がアルセーヌ・ルパンだったんだろう？
Under what name, under what disguise was the famous Arsene Lupin lurking?	アルセーヌ・ルパンは、どんな名前で、どんな変装をしてひそんでいたんだろう？
The supreme moment came.	いよいよ最後の瞬間がやってきた。
If I live to be a hundred, never shall I forget its smallest detail.	もし今後百年生きたとしても、細部に至るまでいちいち忘れないだろうね。
"How pale you look, Nellie!"	「青白い顔をしているね、ネリー。」
I said, as she leaned,	寄り添っている彼女にそう言った。
almost fainting, on my arm.	ぼくの腕の中で、ネリーは失神しそうになっていた。
"And you, too.	「あら、あなたもですわ。
0h, how you have changed!"	まるで変わってしまっているわ。」
she replied.	彼女が返事をした。
"Think what an exciting minute this is	「考えてもごらん。
and how happy I am to pass it at your side.	ぼくはあなたのそばにいられて、本当に幸せですよ。
I wonder, Nellie, if your memory will sometimes linger . . ."	ネリー、あなたの記憶の中に、ときどきにでも思いだしてくださると思うと……。」
All breathless and fevered,	ネリーの息が詰まり、熱気を帯びてきた。
she was not listening.	ぼくの言葉が耳に入らないらしかった。
The gang-plank was lowered.	タラップが下げられた。
But before we were allowed to cross it, men came on board:	しかし、ぼくたちがそこを通れるようになるまでにいろんな人たちが甲板にやってきた。
custom-house officers, men in uniform, postmen.	税関吏や制服の男たち、郵便配達員といった人たちだよ。
Nellie murmured:	ネリーがつぶやいた。
"I shouldn't be surprised even if we heard that Arsene Lupin had escaped during the crossing!"	「もしもアルセーヌ・ルパンが船から逃げだしていたとしても、私は驚きませんわ。」
"He may have preferred death to dishonor, and plunged into the Atlantic rather than submit to arrest!"	「彼は逮捕される不名誉よりは死を選ぶでしょうから、大西洋に飛び込んだのかもしれませんね。」
"Don't jest about it,"	「冗談はおよしになって。」
said she, in a tone of vexation.	彼女は悩ましげに言った。
Suddenly I gave a start	突然ぼくは身震いした。
and, in answer to her question, I replied:	理由を聞かれて、こう返事をした。
"Do you see that little old man standing by the gang-plank?"	「タラップのそばにいる、小柄な老人が見えますか？」
"The one in a green frock-coat with an umbrella?"	「傘を差して、緑のブロックコートを着た人のこと？」
"That's Ganimard."	「あれがガニマールです。」
"Ganimard?"	「ガニマール？」
"Yes,	「そうです。
the famous detective who swore that he would arrest Arsene Lupin with his own hand.	必ず自分の手でアルセーヌ・ルパンを逮捕すると誓った、有名な探偵です。
Ah, now I understand why we received no news from this side of the ocean.	ああ、ぼくは今やっと、大西洋のこちら側からニュースが来なかった理由が理解できました。
Ganimard was here,	ガニマールがここにいたんですね。
and he does not care to have any one interfering in his little affairs."	彼は自分の仕事を誰かに邪魔されるのがお嫌いなんだそうです。」
"So Arsene Lupin is sure of being caught?"	「では、ルパンの逮捕は確実ですわね？」
"Who can tell?	「誰にそう言えますか？
Ganimard has never seen him, I believe, except made-up and disguised.	ガニマールは変装をしたルパンにしか会ったことがないということですよ。
Unless he knows the name under which he is travelling . . ."	この旅行で使っている偽名を知っているなら話は別ですがね。」
"Ah," she said, with a woman's cruel curiosity, "I should love to see the arrest!"	「ああ、逮捕される瞬間を見たいですわ。」
"Have patience," I replied.	「待ってみましょう。
"No doubt Arsene Lupin has already observe** his enemy's presence.	アルセーヌ・ルパンもすでに敵の存在に気づいているはずです。
He will prefer to leave among the last when the old man's eyes are tire."	きっと、老人の目が疲れたころになって降りていくつもりでしょう。」
The passengers began to cross the gang-plank.	乗客がタラップを降り始めた。
Leaning on his umbrella with an indifferent air,	ガニマールは、無関心といった感じで、傘にもたれかかっていた。
Ganimard seemed t pay no attention to the throng that crowded past between the two hand-rails.	両側の手すりの間にひしめく人たちになんの注意も払っていないように見えた。
I noticed the ship's officers, standing behind him, whispered in his ear from time to time.	ガニマールのそばに船員が立っていて、ときどきなにかささやいているようだった。
The Marquis de Raverdan, Major Rawson, Rivolta, the Italian, went past, and others and many more.	ド・ラベルタン侯爵、ローソン中佐、イタリア人のリボルタと、乗客が次々に下船していった。
Then I saw Rozaine approaching.	その最後尾に、ロゼーヌが近づいていくのが見えた。
Poor Rozaine!	かわいそうなロゼーヌ！
He did not seem to have recovered from his misadventures!	彼は自分の身にふりかかった出来事から回復していなかった。
"It may be he, all the same,"	「やっぱり彼なのかもしれませんね。」
said Nellie.	ネリーが言った。
"What do you think?"	「どう思われます？」
"I think it would be very interesting to have Ganimard and Rozaine in one photograph.	「一枚の写真にガニマールとロゼーヌをおさめるのもとても面白いですね。
Would you take the camera?	カメラを持っていただけませんか？
My hands are so full."	手がふさがっているので。」
I gave it to her,	ぼくはカメラをネリーに手渡した。
but too late for her to use it.	しかしそれを使うには遅すぎた。
Rozaine crossed.	ロゼーヌが手すりを通っていった。
The officer bent over to Ganimard's ear;	船員がガニマールに何かささやいていた。
Ganimard gave a shrug of the shoulders;	ガニマールは肩をすくめた。
and Rozaine passed on.	ロゼーヌは通りすぎた。
But then who, in Heaven's name, was Arsene Lupin?	だが、そうなると、アルセーヌ・ルパンとは誰なんだろうか？
"Yes," she said, aloud, "who is it!"	「そうだわ、いったい誰なんでしょう。」
There were only a score of people left.	船には二十人だけ乗客が残っていた。
Nellie looked at them, one after the other,	ネリーは彼らを代わる代わる見渡した。
with the bewildered dread that he was not one of the twenty.	アルセーヌ・ルパンが、その中の一人ではありませんようにという、当惑気味な表情を見せながら。
I said to her:	ぼくは彼女に言った。
"We cannot wait any longer."	「ぼくたちも、もう待てませんよ。」
She moved on.	ネリーが動いた。
I followed her.	ぼくもあとに続いた。
But we had not taken ten steps when Ganimard barred our passage.	しかし、十歩も行かないうちに、ガニマールがぼくたちの前に立ちふさがった。
"What does this mean?"	「これはどういうことですか？」
I exclaimed.	ぼくは叫んだ。
"One moment, sir.	「しばらくお待ちいただきます。
What's your hurry?"	何を急いでいるのですか？」
"I am escorting this young lady."	「ぼくは、この方に付き添っているのです。」
"One moment,	「お待ちいただきます。」
he repeated, in a more mysterious voice.	最初のより奇妙な声でガニマールが繰り返した。
He stared hard at me,	ガニマールは熱心にぼくを見つめた。
and then, looking me straight in the eyes, said:	それから、ぼくをまっすぐに見つめ、こう言ったんだ。
"Arsene Lupin, I believe."	「アルセーヌ・ルパンだろう。」
I gave a laugh.	ぼくは笑った。
"Bernard d'Andrezy, simply."	「違います。
"Bernard d'Andrezy died in Macedonia, three years ago."	「ベルナルド・ダンドレジーなら、三年前にマケドニアで死んでいる。」
"If Bernard d'Andrezy were dead I could not be here.	「ベルナルド・ダンドレジーが死んでいるんなら、今ここにいるはずがないでしょう。
And it's not so.	そんなことありえませんよ。
Here are my papers."	ここに身分証明もあります。」
"They are his papers.	「それは確かに彼の書類だ。
And I shall be pleased to tell you how you became possessed of them."	君がどうやってそれを手にいれたか、喜んで君に話してやるよ。」
"But you are mad!	「ですが、間違ってますよ！
Arsene Lupin took his passage under a name beginning with R."	アルセーヌ・ルパンは、Ｒで始まる名前で旅行しているのですよ。」
"Yes, another of your tricks	「そうだ、それもお前のやり方だ。
-- a false scent upon which you put the people on the other side, OH, you have no lack of brains, my lad!	向こうの大陸ではだましおおせたんだろう、ほんとに君は頭がいいよ！
But, this time, your luck has turned.	だが、今度はつきに見放されたな。
Come, Lupin,	来いルパン。
show that you're a good loser."	最後は立派に飾るんだ。」
I hesitated for a second.	ぼくは二の足を踏んだ。
He struck me smart blow on the right forearm.	ガニマールがぼくの右腕に傘をふりおろした。
I gave a cry of pain.	ぼくは「痛い！」と叫んだ。
He had hit the unhealed wound mentioned in the telegram.	電報で言ってただろ、右腕のまだ治ってない傷に当たったんだよ。
There was nothing in it but to submit.	降参するしかなかった。
I turned to Miss Underdown.	ぼくはアンダーダウン嬢の方を見た。
She was listening with a white face, staggering where she stood.	ぼくたちの会話を聞いて、顔面蒼白になり、よろめいていた。
Her glance met mine,	ネリーはぼくを見た。
and then fell upon the Kodak which I had handed her.	その目は次に、ぼくか渡したカメラに注がれた。
She made a sudden movement,	突然体を震わせた。
and I received the impression, the certainty, that she had understood.	間違いなく、彼女も察したんだ。
Yes, it was there	そう、盗品はカメラの中にあったんだ。
-- between the narrow boards covered with black morocco, inside the little camera which I had taken the precaution to place in her hands before Ganimard arrested me -- it was there that Rozaine's twenty thousand francs' and Lady Gerland's pearls anddiamonds lay concealed.	小さいカメラの中に、黒いモロッコ皮でおおわれた空間があってね、その中に、ロゼーヌの二万フランとジェラード嬢の真珠とかダイヤとかを隠していたんだ。
Now I swear that, at this solemn moment,	神に誓って言おう。
with Ganimard and two of his minions around me, everything was indifferent to me -- my arrest, the hostility of my fellow-men, everything save only this:	この厳粛な、ガニマールと二人の部下に囲まれた一瞬において、ぼくの逮捕や人たちの敵意といったようなものにはなんの意味もなかった。
the resolve which Nellie Underdown would take in regard to the object I had given into her charge.	ただ一つ、ネリー・アンダーダウンがこのぼくの裏切り行為に対してどう行動するのか、それだけが問題だった。
Whether they had this material and decisive piece of evidence against me, what cared I?	そのときネリーは、ぼくに対する重要かつ決定的に不利な証拠を握っていた。
The only question that obsessed my mind was, would Nelly furnish it or not?	そうじゃないよ、ネリーがその証拠を警察に提出するかどうかだけが重要だったのさ。
Would she betray me?	彼女はぼくを裏切るだろうか？
Would she ruin me?	ぼくを破滅させるだろうか？
Would she act as an irreconcilable foe, or as a woman who remembers, and whose contempt is softened by a touch of indulgence -- a shade of sympathy?	ネリーはぼくの敵となる行動をとるのか、はたまたぼくとの想い出を胸に残し、このぼくに少しばかり同情と寛大さを見せてもらえるだろうか、それだけが気になっていた。
She passed before me.	ネリーがぼくの前を通りすぎた。
I bowed very low, without a word.	ぼくは黙って深々と頭を下げた。
Mingling with the other passengers, she moved towards the gang-board,	ほかの乗客に混じって、ネリーはタラップの方へ進んでいった。
carrying my Kodak in her hand.	手にはコダックカメラを持ったままだった。
"Of course,"	「当然だろう。」
I thought,	ぼくは考えた。
"she will not dare to, in public.	「人が大勢いる中ではそんな勇気はないはずだ。
She will hand it over presently -- in an hour."	ここを通り抜けて１時間もしたら、当局に提出するつもりなんだろう。」
But, on reaching the middle of the plank, with a pretended movement of awkwardness, she dropped the Kodak in the water, between the landing-stage and the ship's side.	ところが、タラップの真ん中あたりに来たとき、ぎこちない動きで、ネリーが船と桟橋の間に見える海にコダックカメラを落としたんだ。
Then I watched her walk away.	そしてぼくは彼女が去っていくのを見た。
Her charming profile was lost in the crowd,	ぼくを魅了した横顔が群衆の中に消えた。
came into view again, and disappeared.	また現れて、見えなくなった。
It was over -- over for good and all.	これで終わりだった―永遠に終わりだった。
For a moment I stood rooted to the deck,	しばらくはデッキで動けなかった。
sad and, at the same time, pervaded with a sweet and tender emotion.	悲しかったけれど、心の奥ではあの甘美な感情に支配されていたんだ。
Then, to Ganimard's great astonishment, I sighed:	ガニマールも非常にびっくりしてたけどね、ぼくはため息をついてこんなことを言っていたんだ。
"Pity, after all, that I'm a rogue!"	「この身が恨めしい……すべて、ぼくが悪かったんだ……。」
It was in these words that Arsene Lupin, one winter's evening, told me the story of his arrest Chance and a series of incidents	以上が、ある冬の日に、アルセーヌ・ルパンが、自分が逮捕された瞬間について話してくれたことです。
which I will some day describe had established between us bonds of . . . shall I say friendship?	いずれ書くつもりですが、ふとしたことから、私たちの間には友情（あえてこう書きましょう）が成立していたのです。
Yes, I venture to think that Arsene Lupin honors me with a certain friendship;	私はアルセーヌ・ルパンと光栄にも確かな友情を結んでいる、とさえ考えています。
and it is owing to this friendship that he occasionally drops in upon me unexpectedly,	私の不意をついて時折尋ねてくるのも、この友情のおかげなのでしょう。
bringing into the silence of my study his youthful gayety, the radiance of his eager life, his high spirits	アルセーヌ・ルパンは、私の静かな書斎に、若々しい陽気さ、真剣なる人生の輝き、気高い精神を持ち込んでくれます。
-- the spirits of a man for whom fate has little but smiles and favors in store.	ただ微笑と好意とでしか報われない運命にある人間だけが持つあの精神のことです。
His likeness?	彼の風貌ですか？
How can I trace it?	なぜ私に言えましょうか？
I have seen Arsene Lupin a score of times, and each time a different being has stood before me	私はもう二十回もルパンを見ましたが、いつも違った顔で私の前に現れるのです。
. . . or rather the same being under twenty distorted images reflected by as many mirrors,	というか、同じ一人の人間でありながら、多くの鏡みたいに二十の異なったイメージを残していくのです。
each image having its special eyes, its particular facial outline, its own gestures, profile and character.	おのおのが違った目を持ち、それぞれ違う輪郭、ふるまい、生い立ち、個性を持っているのです。
"I myself," he once said to me, "have forgotten what I am really like.	かつて彼が私に言ったことがあります。
I no longer recognize myself in a glass."	鏡の中にさえ、ぼく自身を認められないんだよ。」
A paradoxical whim of the imagination, no doubt;	もちろん、これは逆説的な警句でしょう。
and yet true enough as regards those who come into contact with him, and who are unaware of his infinite resources, his patience, his unparalleled skill in make-up, and his prodigious faculty for changing even the proportions of his features one to the other.	でも、彼とのつきあいを持ち、その無限の能力や忍耐力、並ぶものがないメーキャップ技術、自分の特徴さえも自由にある顔から別の顔へと変えてしまう恐るべき能力に気づかない人にとっては、間違いなく真実なのです。
"Why," he asked, "should I have a definite fixed appearance?	ルパンは私にこう言いました。
Why not avoid the dangers attendant upon a personality that is always the same?	常に同じ個性でいるなんて、危険じゃないかね？
My actions constitute my identity sufficiently."	ぼくの行動だけで十分独創的なのにさ。」
And he added, with a touch of pride:	そして、やや誇らしげにこうつけ加えました。
"It is all the better if people are never able to say with certainty: 'There goes Arsene Lupin.'	「だれにだって『アルセーヌ・ルパンがここにいるぞ。』と確信を持って言えないならなおけっこう。
The great thing is that they should say without fear of being mistaken: 'That action was performed by Arsene Lupin.'"	大切なことは、『これこそアルセーヌ・ルパンがやったことだ。』と間違いなしに言わせることなんだよ。」
It is some of those actions of his, some of those exploits, that I will endeavor to narrate,	これから彼の功績を、ほんの一部ではありますが、お目にかけようと思っています。
thanks to the confidences with which he has had the kindness to favor me on certain winter evenings in the silence of my study....	あんな冬の日に、わざわざ私の静かな書斎にやってきて、私に対する好意から、打ち明け話をしてくれたルパンには、本当に感謝しています……。
